slice,ticker,date,time,model,status,status_detail,grid_k_lo,grid_k_hi,grid_k_points,grid_t_lo,grid_t_hi,grid_t_points,n_grid_points,butterfly_violations,butterfly_violation_rate,min_g,calendar_pairs,calendar_crossings,calendar_crossing_rate,max_calendar_crossing,fit_max_calendar_crossing,self_validates,grid_inside_quoted_fraction,butterfly_violations_inside,min_g_inside,calendar_crossings_inside,max_calendar_crossing_inside
daily,GOOGL,2026-08-27,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4027397260,41,3321,0,0.0000000000,0.0212081580,3240,5,0.0015432099,0.0040770025,0.0107735768,true,0.9334537790,0,0.1911105963,0,0.0000000000
daily,GOOGL,2026-08-27,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4027397260,41,3321,0,0.0000000000,0.2639657134,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9334537790,0,0.4469392130,0,0.0000000000
daily,GOOGL,2026-08-27,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4027397260,41,3321,0,0.0000000000,0.2741216787,3240,0,0.0000000000,0.0000000000,0.0000000873,true,0.9334537790,0,0.4410425978,0,0.0000000000
daily,GOOGL,2026-08-27,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4027397260,41,3321,0,0.0000000000,0.2756636691,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9334537790,0,0.4687536247,0,0.0000000000
daily,GOOGL,2026-08-27,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4027397260,41,3321,0,0.0000000000,0.2674455336,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9334537790,0,0.4510481305,0,0.0000000000
daily,GOOGL,2026-08-27,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4027397260,41,3321,0,0.0000000000,0.2811584986,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9334537790,0,0.5040133388,0,0.0000000000
daily,IWM,2026-08-14,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4383561644,41,3321,2,0.0006022282,-0.0746914092,3240,7,0.0021604938,0.0027416192,0.0012486570,true,0.7286961759,0,0.1768760350,0,0.0000000000
daily,IWM,2026-08-14,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4383561644,41,3321,0,0.0000000000,0.2504728533,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7286961759,0,0.2858461228,0,0.0000000000
daily,IWM,2026-08-14,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4383561644,41,3321,0,0.0000000000,0.2572076021,3240,19,0.0058641975,0.0001071807,0.0000010018,false,0.7286961759,0,0.3051808278,19,0.0001071807
daily,IWM,2026-08-14,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4383561644,41,3321,0,0.0000000000,0.2553633456,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7286961759,0,0.2955902765,0,0.0000000000
daily,IWM,2026-08-14,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4383561644,41,3321,0,0.0000000000,0.2535374714,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7286961759,0,0.2926429113,0,0.0000000000
daily,IWM,2026-08-14,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4383561644,41,3321,0,0.0000000000,0.2566786908,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7286961759,0,0.3060972749,0,0.0000000000
daily,IWM,2026-08-17,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4301369863,41,3321,0,0.0000000000,0.1603865307,3240,7,0.0021604938,0.0027758574,0.0008736318,true,0.7196627522,0,0.1917170540,0,0.0000000000
daily,IWM,2026-08-17,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4301369863,41,3321,0,0.0000000000,0.2486558619,3240,0,0.0000000000,0.0000000000,0.0000000000,false,0.7196627522,0,0.2808770613,0,0.0000000000
daily,IWM,2026-08-17,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4301369863,41,3321,0,0.0000000000,0.2586135640,3240,0,0.0000000000,0.0000000000,0.0000005770,true,0.7196627522,0,0.3052888995,0,0.0000000000
daily,IWM,2026-08-17,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4301369863,41,3321,0,0.0000000000,0.2551073082,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7196627522,0,0.2996985045,0,0.0000000000
daily,IWM,2026-08-17,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4301369863,41,3321,0,0.0000000000,0.2539915021,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7196627522,0,0.2994629332,0,0.0000000000
daily,IWM,2026-08-17,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4301369863,41,3321,0,0.0000000000,0.2567918753,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7196627522,0,0.3090937648,0,0.0000000000
daily,IWM,2026-08-18,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4273972603,41,3321,0,0.0000000000,0.1666387748,3240,26,0.0080246914,0.0015116993,0.0005810729,true,0.7190605239,0,0.1667078143,0,0.0000000000
daily,IWM,2026-08-18,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4273972603,41,3321,0,0.0000000000,0.2499879952,3240,0,0.0000000000,0.0000000000,0.0000000000,false,0.7190605239,0,0.2821036828,0,0.0000000000
daily,IWM,2026-08-18,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4273972603,41,3321,0,0.0000000000,0.2603078178,3240,0,0.0000000000,0.0000000000,0.0000006162,true,0.7190605239,0,0.3010909524,0,0.0000000000
daily,IWM,2026-08-18,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4273972603,41,3321,0,0.0000000000,0.2560976449,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7190605239,0,0.2935615639,0,0.0000000000
daily,IWM,2026-08-18,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4273972603,41,3321,0,0.0000000000,0.2548475328,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7190605239,0,0.2921003796,0,0.0000000000
daily,IWM,2026-08-18,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4273972603,41,3321,0,0.0000000000,0.2571735740,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7190605239,0,0.2999271799,0,0.0000000000
daily,IWM,2026-08-19,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4246575342,41,3321,0,0.0000000000,0.1474546196,3240,23,0.0070987654,0.0050564313,0.0034871865,true,0.7205660945,0,0.1610509734,0,0.0000000000
daily,IWM,2026-08-19,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4246575342,41,3321,0,0.0000000000,0.2502207588,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7205660945,0,0.2818646471,0,0.0000000000
daily,IWM,2026-08-19,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4246575342,41,3321,0,0.0000000000,0.2601413202,3240,0,0.0000000000,0.0000000000,0.0000003308,true,0.7205660945,0,0.3012872451,0,0.0000000000
daily,IWM,2026-08-19,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4246575342,41,3321,0,0.0000000000,0.2557457077,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7205660945,0,0.2920205169,0,0.0000000000
daily,IWM,2026-08-19,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4246575342,41,3321,0,0.0000000000,0.2551410140,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7205660945,0,0.2915958157,0,0.0000000000
daily,IWM,2026-08-19,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4246575342,41,3321,0,0.0000000000,0.2571269045,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7205660945,0,0.3024812311,0,0.0000000000
daily,IWM,2026-08-20,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4219178082,41,3321,0,0.0000000000,0.1092080334,3240,57,0.0175925926,0.0038053039,0.0014148747,true,0.7184582957,0,0.1522348320,0,0.0000000000
daily,IWM,2026-08-20,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4219178082,41,3321,0,0.0000000000,0.2412320731,3240,0,0.0000000000,0.0000000000,0.0000000000,false,0.7184582957,0,0.2557522074,0,0.0000000000
daily,IWM,2026-08-20,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4219178082,41,3321,0,0.0000000000,0.2657716234,3240,0,0.0000000000,0.0000000000,0.0000031050,false,0.7184582957,0,0.2926327433,0,0.0000000000
daily,IWM,2026-08-20,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4219178082,41,3321,0,0.0000000000,0.2575220536,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7184582957,0,0.2973163977,0,0.0000000000
daily,IWM,2026-08-20,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4219178082,41,3321,0,0.0000000000,0.2589074191,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7184582957,0,0.2918643748,0,0.0000000000
daily,IWM,2026-08-20,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4219178082,41,3321,0,0.0000000000,0.2596327234,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7184582957,0,0.2998985124,0,0.0000000000
daily,IWM,2026-08-21,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4191780822,41,3321,17,0.0051189401,-1.3930749267,3240,10,0.0030864198,0.0007314766,0.0008139183,true,0.7115326709,0,0.1162646073,0,0.0000000000
daily,IWM,2026-08-21,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4191780822,41,3321,0,0.0000000000,0.2487880468,3240,0,0.0000000000,0.0000000000,0.0000000000,false,0.7115326709,0,0.2708461620,0,0.0000000000
daily,IWM,2026-08-21,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4191780822,41,3321,0,0.0000000000,0.2604654827,3240,6,0.0018518519,0.0001571767,0.0000015613,false,0.7115326709,0,0.2953262918,0,0.0000000000
daily,IWM,2026-08-21,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4191780822,41,3321,0,0.0000000000,0.2554024490,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7115326709,0,0.2836874991,0,0.0000000000
daily,IWM,2026-08-21,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4191780822,41,3321,0,0.0000000000,0.2540173100,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7115326709,0,0.2823988452,0,0.0000000000
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4191780822,41,3321,0,0.0000000000,0.2574799642,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7115326709,0,0.2963948422,0,0.0000000000
daily,IWM,2026-08-24,1538,svi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4109589041,41,3321,27,0.0081300813,-3.9665649178,3240,15,0.0046296296,0.0004362856,0.0023290070,true,0.7172538392,0,0.1215675990,0,0.0000000000
daily,IWM,2026-08-24,1538,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4109589041,41,3321,0,0.0000000000,0.2415212408,3240,0,0.0000000000,0.0000000000,0.0000000000,false,0.7172538392,0,0.2757289430,0,0.0000000000
daily,IWM,2026-08-24,1538,essvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4109589041,41,3321,0,0.0000000000,0.2597583826,3240,11,0.0033950617,0.0004025181,0.0000016856,false,0.7172538392,0,0.2967958249,0,0.0000000000
daily,IWM,2026-08-24,1538,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4109589041,41,3321,0,0.0000000000,0.2551556790,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7172538392,0,0.2924807092,0,0.0000000000
daily,IWM,2026-08-24,1538,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4109589041,41,3321,0,0.0000000000,0.2551708264,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7172538392,0,0.2924070328,0,0.0000000000
daily,IWM,2026-08-24,1538,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4109589041,41,3321,0,0.0000000000,0.2568142243,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7172538392,0,0.3029362080,0,0.0000000000
daily,IWM,2026-08-25,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4082191781,41,3321,0,0.0000000000,0.1021575085,3240,29,0.0089506173,0.0007346591,0.0006198066,true,0.7094248720,0,0.1277146962,0,0.0000000000
daily,IWM,2026-08-25,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4082191781,41,3321,0,0.0000000000,0.2484784910,3240,0,0.0000000000,0.0000000000,0.0000000000,false,0.7094248720,0,0.2759374398,0,0.0000000000
daily,IWM,2026-08-25,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4082191781,41,3321,0,0.0000000000,0.2599965732,3240,0,0.0000000000,0.0000000000,0.0000018597,false,0.7094248720,0,0.2962155615,0,0.0000000000
daily,IWM,2026-08-25,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4082191781,41,3321,0,0.0000000000,0.2554996131,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7094248720,0,0.2882464988,0,0.0000000000
daily,IWM,2026-08-25,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4082191781,41,3321,0,0.0000000000,0.2550634694,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7094248720,0,0.2877061518,0,0.0000000000
daily,IWM,2026-08-25,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4082191781,41,3321,0,0.0000000000,0.2566702218,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7094248720,0,0.2958767843,0,0.0000000000
daily,IWM,2026-08-26,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4054794521,41,3321,56,0.0168623908,-5.6498712539,3240,21,0.0064814815,0.0018625502,0.0006841484,true,0.7070159590,2,-0.4716863758,0,0.0000000000
daily,IWM,2026-08-26,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4054794521,41,3321,0,0.0000000000,0.2403520180,3240,0,0.0000000000,0.0000000000,0.0000000000,false,0.7070159590,0,0.2736211255,0,0.0000000000
daily,IWM,2026-08-26,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4054794521,41,3321,0,0.0000000000,0.2613192303,3240,71,0.0219135802,0.0008003350,0.0000091926,false,0.7070159590,0,0.2939594578,0,0.0000000000
daily,IWM,2026-08-26,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4054794521,41,3321,0,0.0000000000,0.2556010146,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7070159590,0,0.2883775916,0,0.0000000000
daily,IWM,2026-08-26,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4054794521,41,3321,0,0.0000000000,0.2550825209,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7070159590,0,0.2897155418,0,0.0000000000
daily,IWM,2026-08-26,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4054794521,41,3321,0,0.0000000000,0.2572745812,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7070159590,0,0.2998636368,0,0.0000000000
daily,IWM,2026-08-27,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4027397260,41,3321,0,0.0000000000,0.1272523155,3240,8,0.0024691358,0.0034277317,0.0016007027,true,0.7199638663,0,0.1337041933,0,0.0000000000
daily,IWM,2026-08-27,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4027397260,41,3321,0,0.0000000000,0.2479570113,3240,0,0.0000000000,0.0000000000,0.0000000000,false,0.7199638663,0,0.2632020618,0,0.0000000000
daily,IWM,2026-08-27,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4027397260,41,3321,0,0.0000000000,0.2694700451,3240,25,0.0077160494,0.0003404899,0.0000035866,false,0.7199638663,0,0.2855095339,0,0.0000000000
daily,IWM,2026-08-27,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4027397260,41,3321,0,0.0000000000,0.2587884446,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7199638663,0,0.2790111274,0,0.0000000000
daily,IWM,2026-08-27,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4027397260,41,3321,0,0.0000000000,0.2586537431,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7199638663,0,0.2790657083,0,0.0000000000
daily,IWM,2026-08-27,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4027397260,41,3321,0,0.0000000000,0.2610124365,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.7199638663,0,0.2856828719,0,0.0000000000
daily,META,2026-08-14,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4383561644,41,3321,0,0.0000000000,0.1454129517,3240,0,0.0000000000,0.0000000000,0.0001762390,true,0.9457994580,0,0.1851512778,0,0.0000000000
daily,META,2026-08-14,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4383561644,41,3321,0,0.0000000000,0.2917541259,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9457994580,0,0.5157166220,0,0.0000000000
daily,META,2026-08-14,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4383561644,41,3321,0,0.0000000000,0.2795375591,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9457994580,0,0.4473609693,0,0.0000000000
daily,META,2026-08-14,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4383561644,41,3321,0,0.0000000000,0.2832731606,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9457994580,0,0.4696248873,0,0.0000000000
daily,META,2026-08-14,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4383561644,41,3321,0,0.0000000000,0.2679275524,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9457994580,0,0.3742827866,0,0.0000000000
daily,META,2026-08-14,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4383561644,41,3321,0,0.0000000000,0.2894247374,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9457994580,0,0.5047550738,0,0.0000000000
daily,META,2026-08-17,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0054794521,1.4301369863,41,3321,0,0.0000000000,0.0840004130,3240,0,0.0000000000,0.0000000000,0.0002090863,true,0.9482083710,0,0.3417319247,0,0.0000000000
daily,META,2026-08-17,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0054794521,1.4301369863,41,3321,0,0.0000000000,0.3122574919,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9482083710,0,0.5301175938,0,0.0000000000
daily,META,2026-08-17,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0054794521,1.4301369863,41,3321,0,0.0000000000,0.4143860689,3240,0,0.0000000000,0.0000000000,0.0000006743,true,0.9482083710,0,0.5274009541,0,0.0000000000
daily,META,2026-08-17,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0054794521,1.4301369863,41,3321,0,0.0000000000,0.3004691175,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9482083710,0,0.4862787261,0,0.0000000000
daily,META,2026-08-17,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0054794521,1.4301369863,41,3321,0,0.0000000000,0.2869303502,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9482083710,0,0.4943181393,0,0.0000000000
daily,META,2026-08-17,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0054794521,1.4301369863,41,3321,0,0.0000000000,0.3090910676,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9482083710,0,0.5258717902,0,0.0000000000
daily,META,2026-08-18,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4273972603,41,3321,0,0.0000000000,0.2362636634,3240,0,0.0000000000,0.0000000000,0.0001345064,true,0.9491117133,0,0.2581165460,0,0.0000000000
daily,META,2026-08-18,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4273972603,41,3321,0,0.0000000000,0.2839780966,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9491117133,0,0.4053314768,0,0.0000000000
daily,META,2026-08-18,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4273972603,41,3321,0,0.0000000000,0.3769578514,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9491117133,0,0.5156788242,0,0.0000000000
daily,META,2026-08-18,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4273972603,41,3321,0,0.0000000000,0.2873310254,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9491117133,0,0.4151793853,0,0.0000000000
daily,META,2026-08-18,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4273972603,41,3321,0,0.0000000000,0.2706761495,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9491117133,0,0.3447009722,0,0.0000000000
daily,META,2026-08-18,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4273972603,41,3321,0,0.0000000000,0.2982107689,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9491117133,0,0.4551439756,0,0.0000000000
daily,META,2026-08-19,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0054794521,1.4246575342,41,3321,0,0.0000000000,0.1519954704,3240,0,0.0000000000,0.0000000000,0.0003849390,true,0.9566395664,0,0.1519954704,0,0.0000000000
daily,META,2026-08-19,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0054794521,1.4246575342,41,3321,0,0.0000000000,0.3082751286,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9566395664,0,0.4076952159,0,0.0000000000
daily,META,2026-08-19,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0054794521,1.4246575342,41,3321,0,0.0000000000,0.2825160652,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9566395664,0,0.3384486749,0,0.0000000000
daily,META,2026-08-19,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0054794521,1.4246575342,41,3321,0,0.0000000000,0.3032045864,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9566395664,0,0.3907003944,0,0.0000000000
daily,META,2026-08-19,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0054794521,1.4246575342,41,3321,0,0.0000000000,0.2827353707,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9566395664,0,0.3385942189,0,0.0000000000
daily,META,2026-08-19,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0054794521,1.4246575342,41,3321,0,0.0000000000,0.3083585922,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9566395664,0,0.4005274566,0,0.0000000000
daily,META,2026-08-20,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4219178082,41,3321,0,0.0000000000,0.0730697943,3240,0,0.0000000000,0.0000000000,0.0001328357,true,0.9599518217,0,0.0757252600,0,0.0000000000
daily,META,2026-08-20,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4219178082,41,3321,0,0.0000000000,0.2818848713,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9599518217,0,0.3792407587,0,0.0000000000
daily,META,2026-08-20,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4219178082,41,3321,0,0.0000000000,0.2734737172,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9599518217,0,0.3436774065,0,0.0000000000
daily,META,2026-08-20,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4219178082,41,3321,0,0.0000000000,0.2848923397,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9599518217,0,0.3827589205,0,0.0000000000
daily,META,2026-08-20,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4219178082,41,3321,0,0.0000000000,0.2724318214,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9599518217,0,0.3391933281,0,0.0000000000
daily,META,2026-08-20,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4219178082,41,3321,0,0.0000000000,0.2912931653,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9599518217,0,0.4011240938,0,0.0000000000
daily,META,2026-08-21,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4191780822,41,3321,0,0.0000000000,0.2050034821,3240,0,0.0000000000,0.0000000000,0.0001419664,true,0.9572417946,0,0.2247888974,0,0.0000000000
daily,META,2026-08-21,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4191780822,41,3321,0,0.0000000000,0.2855876050,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9572417946,0,0.4533916166,0,0.0000000000
daily,META,2026-08-21,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4191780822,41,3321,0,0.0000000000,0.2743842029,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9572417946,0,0.3957040708,0,0.0000000000
daily,META,2026-08-21,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4191780822,41,3321,0,0.0000000000,0.2875078285,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9572417946,0,0.4446518521,0,0.0000000000
daily,META,2026-08-21,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4191780822,41,3321,0,0.0000000000,0.2732240600,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9572417946,0,0.3900216058,0,0.0000000000
daily,META,2026-08-21,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4191780822,41,3321,0,0.0000000000,0.2927363571,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9572417946,0,0.4742697618,0,0.0000000000
daily,META,2026-08-24,1538,svi,ok,,-0.4000000000,0.4000000000,81,0.0054794521,1.4109589041,41,3321,0,0.0000000000,0.2482024159,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9560373382,0,0.3138655687,0,0.0000000000
daily,META,2026-08-24,1538,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0054794521,1.4109589041,41,3321,0,0.0000000000,0.2996768200,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9560373382,0,0.4959581423,0,0.0000000000
daily,META,2026-08-24,1538,essvi,ok,,-0.4000000000,0.4000000000,81,0.0054794521,1.4109589041,41,3321,0,0.0000000000,0.3031813760,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9560373382,0,0.4718801875,0,0.0000000000
