ticker,date,time,model,status,status_detail,n_pillars,gamma
AMZN,2026-08-14,1500,ssvi,ok,,21,0.5886505476
AMZN,2026-08-14,1515,essvi_gfree,ok,,21,0.6003020245
AMZN,2026-08-14,1515,ssvi,ok,,21,0.5935098637
AMZN,2026-08-14,1530,essvi_gfree,ok,,21,0.6034269206
AMZN,2026-08-14,1530,ssvi,ok,,21,0.5880926064
AMZN,2026-08-14,1545,essvi_gfree,ok,,21,0.6106758044
AMZN,2026-08-14,1545,ssvi,ok,,21,0.6281206259
AMZN,2026-08-14,1600,essvi_gfree,ok,,21,0.5900472090
AMZN,2026-08-14,1600,ssvi,ok,,21,0.5980232447
AMZN,2026-08-17,0930,essvi_gfree,ok,,20,0.6175276141
AMZN,2026-08-17,0930,ssvi,ok,,20,0.6286671890
AMZN,2026-08-17,0945,essvi_gfree,surface_failed,invalid input `option chain`: no expiry of AMZN survived cleaning (dropped: {;unquoted_or_crossed;: 2524}),,
AMZN,2026-08-17,0945,ssvi,surface_failed,invalid input `option chain`: no expiry of AMZN survived cleaning (dropped: {;unquoted_or_crossed;: 2524}),,
AMZN,2026-08-17,1000,essvi_gfree,ok,,19,0.6120608177
AMZN,2026-08-17,1000,ssvi,ok,,19,0.5655402053
AMZN,2026-08-17,1015,essvi_gfree,ok,,20,0.5988938883
AMZN,2026-08-17,1015,ssvi,ok,,20,0.5676923700
AMZN,2026-08-17,1030,essvi_gfree,ok,,20,0.6086316449
AMZN,2026-08-17,1030,ssvi,ok,,20,0.5700315821
AMZN,2026-08-17,1045,essvi_gfree,ok,,20,0.6008116975
AMZN,2026-08-17,1045,ssvi,ok,,20,0.5673925685
AMZN,2026-08-17,1100,essvi_gfree,ok,,21,0.5958406885
AMZN,2026-08-17,1100,ssvi,ok,,21,0.5774553047
AMZN,2026-08-17,1115,essvi_gfree,ok,,21,0.5951984867
AMZN,2026-08-17,1115,ssvi,ok,,21,0.5836520533
AMZN,2026-08-17,1130,essvi_gfree,ok,,21,0.5861657356
AMZN,2026-08-17,1130,ssvi,ok,,21,0.6056816344
AMZN,2026-08-17,1145,essvi_gfree,ok,,21,0.6015582359
AMZN,2026-08-17,1145,ssvi,ok,,21,0.5970560669
AMZN,2026-08-17,1200,essvi_gfree,ok,,21,0.5915318478
AMZN,2026-08-17,1200,ssvi,ok,,21,0.6032598586
AMZN,2026-08-17,1215,essvi_gfree,ok,,21,0.5896404211
AMZN,2026-08-17,1215,ssvi,ok,,21,0.6129331192
AMZN,2026-08-17,1230,essvi_gfree,ok,,21,0.5873235062
AMZN,2026-08-17,1230,ssvi,ok,,21,0.5942610682
AMZN,2026-08-17,1245,essvi_gfree,ok,,21,0.5842543709
AMZN,2026-08-17,1245,ssvi,ok,,21,0.5803495312
AMZN,2026-08-17,1300,essvi_gfree,ok,,21,0.5882762710
AMZN,2026-08-17,1300,ssvi,ok,,21,0.5854049582
AMZN,2026-08-17,1315,essvi_gfree,ok,,21,0.5879123730
AMZN,2026-08-17,1315,ssvi,ok,,21,0.5809056998
AMZN,2026-08-17,1330,essvi_gfree,ok,,21,0.5940690359
AMZN,2026-08-17,1330,ssvi,ok,,21,0.5813893031
AMZN,2026-08-17,1345,essvi_gfree,ok,,20,0.5825452572
AMZN,2026-08-17,1345,ssvi,ok,,20,0.5454503185
AMZN,2026-08-17,1400,essvi_gfree,ok,,20,0.5878683747
AMZN,2026-08-17,1400,ssvi,ok,,20,0.5611736421
AMZN,2026-08-17,1415,essvi_gfree,ok,,21,0.5952617682
AMZN,2026-08-17,1415,ssvi,ok,,21,0.5958160527
AMZN,2026-08-17,1430,essvi_gfree,ok,,21,0.5924701602
AMZN,2026-08-17,1430,ssvi,ok,,21,0.6360826169
AMZN,2026-08-17,1445,essvi_gfree,ok,,20,0.5941223650
AMZN,2026-08-17,1445,ssvi,ok,,20,0.6201577110
AMZN,2026-08-17,1500,essvi_gfree,ok,,21,0.5965373556
AMZN,2026-08-17,1500,ssvi,ok,,21,0.6214370091
AMZN,2026-08-17,1515,essvi_gfree,ok,,21,0.5951955901
AMZN,2026-08-17,1515,ssvi,ok,,21,0.6392919436
AMZN,2026-08-17,1530,essvi_gfree,ok,,21,0.6026415000
AMZN,2026-08-17,1530,ssvi,ok,,21,0.6363562121
AMZN,2026-08-17,1545,essvi_gfree,ok,,21,0.6008840305
AMZN,2026-08-17,1545,ssvi,ok,,21,0.6214714148
AMZN,2026-08-17,1600,essvi_gfree,ok,,21,0.5961959837
AMZN,2026-08-17,1600,ssvi,ok,,21,0.6017821218
AMZN,2026-08-18,0930,essvi_gfree,ok,,21,0.5830931824
AMZN,2026-08-18,0930,ssvi,ok,,21,0.6142355790
AMZN,2026-08-18,0945,essvi_gfree,surface_failed,invalid input `option chain`: no expiry of AMZN survived cleaning (dropped: {;unquoted_or_crossed;: 2522}),,
AMZN,2026-08-18,0945,ssvi,surface_failed,invalid input `option chain`: no expiry of AMZN survived cleaning (dropped: {;unquoted_or_crossed;: 2522}),,
AMZN,2026-08-18,1000,essvi_gfree,ok,,20,0.6155524542
AMZN,2026-08-18,1000,ssvi,ok,,20,0.5833552688
AMZN,2026-08-18,1015,essvi_gfree,ok,,21,0.6162387227
AMZN,2026-08-18,1015,ssvi,ok,,21,0.5219815116
AMZN,2026-08-18,1030,essvi_gfree,ok,,21,0.6162682728
AMZN,2026-08-18,1030,ssvi,ok,,21,0.6339031018
AMZN,2026-08-18,1045,essvi_gfree,ok,,21,0.5967466916
AMZN,2026-08-18,1045,ssvi,ok,,21,0.6089287594
AMZN,2026-08-18,1100,essvi_gfree,ok,,21,0.6074504651
AMZN,2026-08-18,1100,ssvi,ok,,21,0.6129056694
AMZN,2026-08-18,1115,essvi_gfree,ok,,21,0.5899806092
AMZN,2026-08-18,1115,ssvi,ok,,21,0.6183662809
AMZN,2026-08-18,1130,essvi_gfree,ok,,21,0.5887789089
AMZN,2026-08-18,1130,ssvi,ok,,21,0.5820351292
AMZN,2026-08-18,1145,essvi_gfree,ok,,21,0.5959657191
AMZN,2026-08-18,1145,ssvi,ok,,21,0.5619942050
AMZN,2026-08-18,1200,essvi_gfree,ok,,21,0.5836802859
AMZN,2026-08-18,1200,ssvi,ok,,21,0.5628374008
AMZN,2026-08-18,1215,essvi_gfree,ok,,21,0.5973171182
AMZN,2026-08-18,1215,ssvi,ok,,21,0.5692045615
AMZN,2026-08-18,1230,essvi_gfree,ok,,21,0.5928367746
AMZN,2026-08-18,1230,ssvi,ok,,21,0.5896902473
AMZN,2026-08-18,1245,essvi_gfree,ok,,21,0.5954626615
AMZN,2026-08-18,1245,ssvi,ok,,21,0.6143799880
AMZN,2026-08-18,1300,essvi_gfree,ok,,21,0.5862048263
AMZN,2026-08-18,1300,ssvi,ok,,21,0.6066887361
AMZN,2026-08-18,1315,essvi_gfree,ok,,21,0.5943512262
AMZN,2026-08-18,1315,ssvi,ok,,21,0.6227479225
AMZN,2026-08-18,1330,essvi_gfree,ok,,22,0.5906009424
AMZN,2026-08-18,1330,ssvi,ok,,22,0.6154681553
AMZN,2026-08-18,1345,essvi_gfree,ok,,21,0.5937844079
AMZN,2026-08-18,1345,ssvi,ok,,21,0.5900483857
AMZN,2026-08-18,1400,essvi_gfree,ok,,21,0.5714137381
AMZN,2026-08-18,1400,ssvi,ok,,21,0.5778823558
AMZN,2026-08-18,1415,essvi_gfree,ok,,21,0.5806985793
AMZN,2026-08-18,1415,ssvi,ok,,21,0.5748555313
AMZN,2026-08-18,1430,essvi_gfree,ok,,21,0.5735140765
AMZN,2026-08-18,1430,ssvi,ok,,21,0.5871381177
AMZN,2026-08-18,1445,essvi_gfree,ok,,21,0.5889679546
AMZN,2026-08-18,1445,ssvi,ok,,21,0.5871383805
AMZN,2026-08-18,1500,essvi_gfree,ok,,21,0.5855080176
AMZN,2026-08-18,1500,ssvi,ok,,21,0.5807607877
AMZN,2026-08-18,1515,essvi_gfree,ok,,21,0.5828937951
AMZN,2026-08-18,1515,ssvi,ok,,21,0.5755304413
AMZN,2026-08-18,1530,essvi_gfree,ok,,21,0.5953188074
AMZN,2026-08-18,1530,ssvi,ok,,21,0.6064889353
AMZN,2026-08-18,1545,essvi_gfree,ok,,21,0.5831795707
AMZN,2026-08-18,1545,ssvi,ok,,21,0.6048390949
AMZN,2026-08-18,1600,essvi_gfree,ok,,21,0.5956956568
AMZN,2026-08-18,1600,ssvi,ok,,21,0.6023203107
AMZN,2026-08-19,0930,essvi_gfree,ok,,19,0.5902480604
AMZN,2026-08-19,0930,ssvi,ok,,19,0.5783792515
AMZN,2026-08-19,0945,essvi_gfree,surface_failed,invalid input `option chain`: no expiry of AMZN survived cleaning (dropped: {;unquoted_or_crossed;: 2662}),,
AMZN,2026-08-19,0945,ssvi,surface_failed,invalid input `option chain`: no expiry of AMZN survived cleaning (dropped: {;unquoted_or_crossed;: 2662}),,
AMZN,2026-08-19,1000,essvi_gfree,ok,,20,0.6066893719
AMZN,2026-08-19,1000,ssvi,ok,,20,0.5328805468
AMZN,2026-08-19,1015,essvi_gfree,ok,,20,0.5952389828
AMZN,2026-08-19,1015,ssvi,ok,,20,0.5549724842
AMZN,2026-08-19,1030,essvi_gfree,ok,,20,0.6021089321
AMZN,2026-08-19,1030,ssvi,ok,,20,0.5374529494
AMZN,2026-08-19,1045,essvi_gfree,ok,,21,0.6091788602
AMZN,2026-08-19,1045,ssvi,ok,,21,0.5672798093
AMZN,2026-08-19,1100,essvi_gfree,ok,,21,0.6018809670
AMZN,2026-08-19,1100,ssvi,ok,,21,0.5473884271
AMZN,2026-08-19,1115,essvi_gfree,ok,,21,0.5799186368
AMZN,2026-08-19,1115,ssvi,ok,,21,0.5618761911
AMZN,2026-08-19,1130,essvi_gfree,ok,,20,0.5701180242
AMZN,2026-08-19,1130,ssvi,ok,,20,0.5509253350
AMZN,2026-08-19,1145,essvi_gfree,ok,,21,0.5788954326
AMZN,2026-08-19,1145,ssvi,ok,,21,0.6276609041
AMZN,2026-08-19,1200,essvi_gfree,ok,,22,0.5748981642
AMZN,2026-08-19,1200,ssvi,ok,,22,0.6481475688
AMZN,2026-08-19,1215,essvi_gfree,ok,,22,0.5740672191
AMZN,2026-08-19,1215,ssvi,ok,,22,0.6401260543
AMZN,2026-08-19,1230,essvi_gfree,ok,,22,0.5716163999
AMZN,2026-08-19,1230,ssvi,ok,,22,0.6457136295
AMZN,2026-08-19,1245,essvi_gfree,ok,,22,0.5692690551
AMZN,2026-08-19,1245,ssvi,ok,,22,0.6236345707
AMZN,2026-08-19,1300,essvi_gfree,ok,,22,0.5645645352
AMZN,2026-08-19,1300,ssvi,ok,,22,0.6281080909
AMZN,2026-08-19,1315,essvi_gfree,ok,,22,0.5723729510
AMZN,2026-08-19,1315,ssvi,ok,,22,0.5918583250
AMZN,2026-08-19,1330,essvi_gfree,ok,,22,0.5857018056
AMZN,2026-08-19,1330,ssvi,ok,,22,0.6107548811
AMZN,2026-08-19,1345,essvi_gfree,ok,,22,0.5787566509
AMZN,2026-08-19,1345,ssvi,ok,,22,0.6178985546
AMZN,2026-08-19,1400,essvi_gfree,ok,,22,0.5854713358
AMZN,2026-08-19,1400,ssvi,ok,,22,0.6113450225
AMZN,2026-08-19,1415,essvi_gfree,ok,,22,0.5799878663
AMZN,2026-08-19,1415,ssvi,ok,,22,0.6163608316
AMZN,2026-08-19,1430,essvi_gfree,ok,,22,0.5614531437
AMZN,2026-08-19,1430,ssvi,ok,,22,0.5957613795
AMZN,2026-08-19,1445,essvi_gfree,ok,,22,0.5708278001
AMZN,2026-08-19,1445,ssvi,ok,,22,0.5912784496
AMZN,2026-08-19,1500,essvi_gfree,ok,,22,0.5695424817
AMZN,2026-08-19,1500,ssvi,ok,,22,0.5798801440
AMZN,2026-08-19,1515,essvi_gfree,ok,,22,0.5722618724
AMZN,2026-08-19,1515,ssvi,ok,,22,0.5811335834
AMZN,2026-08-19,1530,essvi_gfree,ok,,22,0.5776935317
AMZN,2026-08-19,1530,ssvi,ok,,22,0.5838912014
AMZN,2026-08-19,1545,essvi_gfree,ok,,22,0.5742599337
AMZN,2026-08-19,1545,ssvi,ok,,22,0.6067481609
AMZN,2026-08-19,1600,essvi_gfree,ok,,22,0.5556847227
AMZN,2026-08-19,1600,ssvi,ok,,22,0.6216336006
AMZN,2026-08-20,0930,essvi_gfree,ok,,20,0.5742274282
AMZN,2026-08-20,0930,ssvi,ok,,20,0.5674096564
AMZN,2026-08-20,0945,essvi_gfree,surface_failed,invalid input `option chain`: no expiry of AMZN survived cleaning (dropped: {;unquoted_or_crossed;: 2644}),,
AMZN,2026-08-20,0945,ssvi,surface_failed,invalid input `option chain`: no expiry of AMZN survived cleaning (dropped: {;unquoted_or_crossed;: 2644}),,
AMZN,2026-08-20,1000,essvi_gfree,ok,,21,0.5828471663
AMZN,2026-08-20,1000,ssvi,ok,,21,0.6053567198
AMZN,2026-08-20,1015,essvi_gfree,ok,,21,0.5809913115
AMZN,2026-08-20,1015,ssvi,ok,,21,0.5799697762
AMZN,2026-08-20,1030,essvi_gfree,ok,,21,0.5911694831
AMZN,2026-08-20,1030,ssvi,ok,,21,0.5434652329
AMZN,2026-08-20,1045,essvi_gfree,ok,,21,0.6159944738
AMZN,2026-08-20,1045,ssvi,ok,,21,0.5971641478
AMZN,2026-08-20,1100,essvi_gfree,ok,,21,0.5927933616
AMZN,2026-08-20,1100,ssvi,ok,,21,0.6010169371
AMZN,2026-08-20,1115,essvi_gfree,ok,,22,0.5934034389
AMZN,2026-08-20,1115,ssvi,ok,,22,0.6091997934
AMZN,2026-08-20,1130,essvi_gfree,ok,,21,0.5899628464
AMZN,2026-08-20,1130,ssvi,ok,,21,0.5629340502
AMZN,2026-08-20,1145,essvi_gfree,ok,,23,0.5836462508
AMZN,2026-08-20,1145,ssvi,ok,,23,0.5731980934
AMZN,2026-08-20,1200,essvi_gfree,ok,,22,0.6005989056
AMZN,2026-08-20,1200,ssvi,ok,,22,0.5810205343
AMZN,2026-08-20,1215,essvi_gfree,ok,,23,0.6014256858
AMZN,2026-08-20,1215,ssvi,ok,,23,0.5831336845
AMZN,2026-08-20,1230,essvi_gfree,ok,,23,0.6131704805
AMZN,2026-08-20,1230,ssvi,ok,,23,0.5999967513
AMZN,2026-08-20,1245,essvi_gfree,ok,,23,0.6157749351
AMZN,2026-08-20,1245,ssvi,ok,,23,0.5853584058
AMZN,2026-08-20,1300,essvi_gfree,ok,,23,0.6210180015
AMZN,2026-08-20,1300,ssvi,ok,,23,0.5686563088
AMZN,2026-08-20,1315,essvi_gfree,ok,,23,0.6087818084
AMZN,2026-08-20,1315,ssvi,ok,,23,0.6026090834
AMZN,2026-08-20,1330,essvi_gfree,ok,,23,0.6246580860
AMZN,2026-08-20,1330,ssvi,ok,,23,0.5622981259
AMZN,2026-08-20,1345,essvi_gfree,ok,,23,0.6215233340
AMZN,2026-08-20,1345,ssvi,ok,,23,0.5774675427
AMZN,2026-08-20,1400,essvi_gfree,ok,,23,0.6059040635
AMZN,2026-08-20,1400,ssvi,ok,,23,0.6099021123
AMZN,2026-08-20,1415,essvi_gfree,ok,,23,0.6224921737
AMZN,2026-08-20,1415,ssvi,ok,,23,0.5885771575
AMZN,2026-08-20,1430,essvi_gfree,ok,,23,0.6060646562
AMZN,2026-08-20,1430,ssvi,ok,,23,0.5817591763
AMZN,2026-08-20,1445,essvi_gfree,ok,,23,0.6137302868
AMZN,2026-08-20,1445,ssvi,ok,,23,0.6410855894
AMZN,2026-08-20,1500,essvi_gfree,ok,,23,0.6238343442
AMZN,2026-08-20,1500,ssvi,ok,,23,0.6540435183
AMZN,2026-08-20,1515,essvi_gfree,ok,,23,0.6153370923
AMZN,2026-08-20,1515,ssvi,ok,,23,0.6627007172
AMZN,2026-08-20,1530,essvi_gfree,ok,,23,0.6306420597
AMZN,2026-08-20,1530,ssvi,ok,,23,0.6410510509
AMZN,2026-08-20,1545,essvi_gfree,ok,,23,0.6320902155
AMZN,2026-08-20,1545,ssvi,ok,,23,0.6382883372
AMZN,2026-08-20,1600,essvi_gfree,ok,,23,0.6268550827
AMZN,2026-08-20,1600,ssvi,ok,,23,0.6328140413
AMZN,2026-08-21,0930,essvi_gfree,ok,,21,0.5955394080
AMZN,2026-08-21,0930,ssvi,ok,,21,0.6041544699
AMZN,2026-08-21,0945,essvi_gfree,surface_failed,invalid input `option chain`: no expiry of AMZN survived cleaning (dropped: {;unquoted_or_crossed;: 2644}),,
AMZN,2026-08-21,0945,ssvi,surface_failed,invalid input `option chain`: no expiry of AMZN survived cleaning (dropped: {;unquoted_or_crossed;: 2644}),,
AMZN,2026-08-21,1000,essvi_gfree,ok,,21,0.6085384573
AMZN,2026-08-21,1000,ssvi,ok,,21,0.5973471304
AMZN,2026-08-21,1015,essvi_gfree,ok,,21,0.6002262004
AMZN,2026-08-21,1015,ssvi,ok,,21,0.6120937809
AMZN,2026-08-21,1030,essvi_gfree,ok,,21,0.5998055407
AMZN,2026-08-21,1030,ssvi,ok,,21,0.6407778476
AMZN,2026-08-21,1045,essvi_gfree,ok,,21,0.6114994711
AMZN,2026-08-21,1045,ssvi,ok,,21,0.6651161720
AMZN,2026-08-21,1100,essvi_gfree,ok,,22,0.6100944789
AMZN,2026-08-21,1100,ssvi,ok,,22,0.6501569120
AMZN,2026-08-21,1115,essvi_gfree,ok,,22,0.6158786063
AMZN,2026-08-21,1115,ssvi,ok,,22,0.6694566571
AMZN,2026-08-21,1130,essvi_gfree,ok,,22,0.6181364441
AMZN,2026-08-21,1130,ssvi,ok,,22,0.6081433732
AMZN,2026-08-21,1145,essvi_gfree,ok,,22,0.6130449926
AMZN,2026-08-21,1145,ssvi,ok,,22,0.5994236497
AMZN,2026-08-21,1200,essvi_gfree,ok,,22,0.6082017379
AMZN,2026-08-21,1200,ssvi,ok,,22,0.6615346902
AMZN,2026-08-21,1215,essvi_gfree,ok,,22,0.6069305763
AMZN,2026-08-21,1215,ssvi,ok,,22,0.6328531741
AMZN,2026-08-21,1230,essvi_gfree,ok,,22,0.6019063953
AMZN,2026-08-21,1230,ssvi,ok,,22,0.6177177589
AMZN,2026-08-21,1245,essvi_gfree,ok,,22,0.6159543346
AMZN,2026-08-21,1245,ssvi,ok,,22,0.6383789660
AMZN,2026-08-21,1300,essvi_gfree,ok,,22,0.6093068351
AMZN,2026-08-21,1300,ssvi,ok,,22,0.6151345353
AMZN,2026-08-21,1315,essvi_gfree,ok,,22,0.6097823542
AMZN,2026-08-21,1315,ssvi,ok,,22,0.6263930676
AMZN,2026-08-21,1330,essvi_gfree,ok,,22,0.6084403941
AMZN,2026-08-21,1330,ssvi,ok,,22,0.6322471993
AMZN,2026-08-21,1345,essvi_gfree,ok,,22,0.6059825670
AMZN,2026-08-21,1345,ssvi,ok,,22,0.6277461171
AMZN,2026-08-21,1400,essvi_gfree,ok,,22,0.6113227104
AMZN,2026-08-21,1400,ssvi,ok,,22,0.6101779544
AMZN,2026-08-21,1415,essvi_gfree,ok,,22,0.6108893621
AMZN,2026-08-21,1415,ssvi,ok,,22,0.6104710266
AMZN,2026-08-21,1430,essvi_gfree,ok,,22,0.6094687169
AMZN,2026-08-21,1430,ssvi,ok,,22,0.6132503461
AMZN,2026-08-21,1445,essvi_gfree,ok,,22,0.6088921329
AMZN,2026-08-21,1445,ssvi,ok,,22,0.6372487377
AMZN,2026-08-21,1500,essvi_gfree,ok,,22,0.6092272657
AMZN,2026-08-21,1500,ssvi,ok,,22,0.6346975239
AMZN,2026-08-21,1515,essvi_gfree,ok,,22,0.6115246113
AMZN,2026-08-21,1515,ssvi,ok,,22,0.6301174810
AMZN,2026-08-21,1530,essvi_gfree,ok,,22,0.6141555474
AMZN,2026-08-21,1530,ssvi,ok,,22,0.6260434181
AMZN,2026-08-21,1545,essvi_gfree,ok,,22,0.6149033025
AMZN,2026-08-21,1545,ssvi,ok,,22,0.6409771638
AMZN,2026-08-21,1600,essvi_gfree,ok,,22,0.6200753216
AMZN,2026-08-21,1600,ssvi,ok,,22,0.6551278948
AMZN,2026-08-24,0930,essvi_gfree,ok,,20,0.5971903501
AMZN,2026-08-24,0930,ssvi,ok,,20,0.6219351534
AMZN,2026-08-24,0945,essvi_gfree,surface_failed,invalid input `option chain`: no expiry of AMZN survived cleaning (dropped: {;unquoted_or_crossed;: 2550}),,
AMZN,2026-08-24,0945,ssvi,surface_failed,invalid input `option chain`: no expiry of AMZN survived cleaning (dropped: {;unquoted_or_crossed;: 2550}),,
AMZN,2026-08-24,1000,essvi_gfree,ok,,20,0.5974755797
AMZN,2026-08-24,1000,ssvi,ok,,20,0.6030122767
AMZN,2026-08-24,1015,essvi_gfree,ok,,20,0.6002424247
AMZN,2026-08-24,1015,ssvi,ok,,20,0.6370108689
AMZN,2026-08-24,1033,essvi_gfree,ok,,20,0.6084695674
AMZN,2026-08-24,1033,ssvi,ok,,20,0.6488344991
AMZN,2026-08-24,1102,essvi_gfree,ok,,20,0.6036775164
AMZN,2026-08-24,1102,ssvi,ok,,20,0.6483294004
AMZN,2026-08-24,1115,essvi_gfree,ok,,21,0.6014032485
AMZN,2026-08-24,1115,ssvi,ok,,21,0.6400729041
AMZN,2026-08-24,1131,essvi_gfree,ok,,21,0.5886134373
AMZN,2026-08-24,1131,ssvi,ok,,21,0.6394527880
AMZN,2026-08-24,1146,essvi_gfree,ok,,21,0.5941647157
AMZN,2026-08-24,1146,ssvi,ok,,21,0.6484276303
AMZN,2026-08-24,1201,essvi_gfree,ok,,21,0.5851523240
AMZN,2026-08-24,1201,ssvi,ok,,21,0.6570433168
AMZN,2026-08-24,1215,essvi_gfree,ok,,21,0.5832810952
AMZN,2026-08-24,1215,ssvi,ok,,21,0.6603500679
AMZN,2026-08-24,1230,essvi_gfree,ok,,21,0.5972293770
AMZN,2026-08-24,1230,ssvi,ok,,21,0.6676524292
AMZN,2026-08-24,1247,essvi_gfree,ok,,21,0.5905461633
AMZN,2026-08-24,1247,ssvi,ok,,21,0.6868171878
AMZN,2026-08-24,1308,essvi_gfree,ok,,21,0.5849724529
AMZN,2026-08-24,1308,ssvi,ok,,21,0.6746247321
AMZN,2026-08-24,1402,essvi_gfree,ok,,21,0.5845752038
AMZN,2026-08-24,1402,ssvi,ok,,21,0.6668947529
AMZN,2026-08-24,1437,essvi_gfree,ok,,21,0.5903475117
AMZN,2026-08-24,1437,ssvi,ok,,21,0.6801931010
AMZN,2026-08-24,1502,essvi_gfree,ok,,21,0.5851293001
AMZN,2026-08-24,1502,ssvi,ok,,21,0.6365604349
AMZN,2026-08-24,1538,essvi_gfree,ok,,21,0.5953223018
AMZN,2026-08-24,1538,ssvi,ok,,21,0.6451220172
AMZN,2026-08-24,1546,essvi_gfree,ok,,21,0.6010081498
AMZN,2026-08-24,1546,ssvi,ok,,21,0.6465624629
AMZN,2026-08-24,1600,essvi_gfree,ok,,21,0.5874946345
AMZN,2026-08-24,1600,ssvi,ok,,21,0.6527286157
AMZN,2026-08-25,0930,essvi_gfree,ok,,21,0.5886806365
AMZN,2026-08-25,0930,ssvi,ok,,21,0.6577055547
AMZN,2026-08-25,0945,essvi_gfree,surface_failed,invalid input `option chain`: no expiry of AMZN survived cleaning (dropped: {;unquoted_or_crossed;: 2500}),,
AMZN,2026-08-25,0945,ssvi,surface_failed,invalid input `option chain`: no expiry of AMZN survived cleaning (dropped: {;unquoted_or_crossed;: 2500}),,
AMZN,2026-08-25,1000,essvi_gfree,ok,,21,0.5734214574
AMZN,2026-08-25,1000,ssvi,ok,,21,0.6066681877
AMZN,2026-08-25,1015,essvi_gfree,ok,,21,0.5581377171
AMZN,2026-08-25,1015,ssvi,ok,,21,0.6112017138
AMZN,2026-08-25,1030,essvi_gfree,ok,,21,0.5646772137
AMZN,2026-08-25,1030,ssvi,ok,,21,0.6149410616
AMZN,2026-08-25,1045,essvi_gfree,ok,,21,0.5624846415
AMZN,2026-08-25,1045,ssvi,ok,,21,0.6471041777
AMZN,2026-08-25,1100,essvi_gfree,ok,,21,0.5536786446
AMZN,2026-08-25,1100,ssvi,ok,,21,0.6503516724
AMZN,2026-08-25,1115,essvi_gfree,ok,,21,0.5700379046
AMZN,2026-08-25,1115,ssvi,ok,,21,0.6467551895
AMZN,2026-08-25,1130,essvi_gfree,ok,,21,0.5712392634
AMZN,2026-08-25,1130,ssvi,ok,,21,0.6461211271
AMZN,2026-08-25,1145,essvi_gfree,ok,,21,0.5742586076
AMZN,2026-08-25,1145,ssvi,ok,,21,0.6140809549
AMZN,2026-08-25,1200,essvi_gfree,ok,,21,0.5760682883
AMZN,2026-08-25,1200,ssvi,ok,,21,0.6220751280
AMZN,2026-08-25,1215,essvi_gfree,ok,,21,0.5713368821
AMZN,2026-08-25,1215,ssvi,ok,,21,0.6166940681
AMZN,2026-08-25,1230,essvi_gfree,ok,,21,0.5769408730
AMZN,2026-08-25,1230,ssvi,ok,,21,0.6203294439
AMZN,2026-08-25,1245,essvi_gfree,ok,,21,0.5810477779
AMZN,2026-08-25,1245,ssvi,ok,,21,0.6214153072
AMZN,2026-08-25,1300,essvi_gfree,ok,,21,0.5776529788
AMZN,2026-08-25,1300,ssvi,ok,,21,0.6196868902
AMZN,2026-08-25,1315,essvi_gfree,ok,,21,0.5775112199
AMZN,2026-08-25,1315,ssvi,ok,,21,0.6415037803
AMZN,2026-08-25,1330,essvi_gfree,ok,,21,0.5748330263
AMZN,2026-08-25,1330,ssvi,ok,,21,0.6251187943
AMZN,2026-08-25,1345,essvi_gfree,ok,,21,0.5738709140
AMZN,2026-08-25,1345,ssvi,ok,,21,0.6046350609
AMZN,2026-08-25,1400,essvi_gfree,ok,,22,0.5662957434
AMZN,2026-08-25,1400,ssvi,ok,,22,0.6132381168
AMZN,2026-08-25,1415,essvi_gfree,ok,,22,0.5693449941
AMZN,2026-08-25,1415,ssvi,ok,,22,0.6200282051
AMZN,2026-08-25,1430,essvi_gfree,ok,,22,0.5696387074
AMZN,2026-08-25,1430,ssvi,ok,,22,0.6187119131
AMZN,2026-08-25,1445,essvi_gfree,ok,,22,0.5706913210
AMZN,2026-08-25,1445,ssvi,ok,,22,0.6302164267
AMZN,2026-08-25,1500,essvi_gfree,ok,,22,0.5729222825
AMZN,2026-08-25,1500,ssvi,ok,,22,0.6364424901
AMZN,2026-08-25,1515,essvi_gfree,ok,,22,0.5745008345
AMZN,2026-08-25,1515,ssvi,ok,,22,0.6543135604
AMZN,2026-08-25,1530,essvi_gfree,ok,,22,0.5704062411
AMZN,2026-08-25,1530,ssvi,ok,,22,0.6523655516
AMZN,2026-08-25,1545,essvi_gfree,ok,,22,0.5635568150
AMZN,2026-08-25,1545,ssvi,ok,,22,0.6399812483
AMZN,2026-08-25,1600,essvi_gfree,ok,,22,0.5699392036
AMZN,2026-08-25,1600,ssvi,ok,,22,0.6547208743
AMZN,2026-08-26,0930,essvi_gfree,ok,,20,0.5781168366
AMZN,2026-08-26,0930,ssvi,ok,,20,0.6477684863
AMZN,2026-08-26,0945,essvi_gfree,surface_failed,invalid input `option chain`: no expiry of AMZN survived cleaning (dropped: {;unquoted_or_crossed;: 2546}),,
AMZN,2026-08-26,0945,ssvi,surface_failed,invalid input `option chain`: no expiry of AMZN survived cleaning (dropped: {;unquoted_or_crossed;: 2546}),,
AMZN,2026-08-26,1000,essvi_gfree,ok,,19,0.5591925139
AMZN,2026-08-26,1000,ssvi,ok,,19,0.6140571884
AMZN,2026-08-26,1015,essvi_gfree,ok,,20,0.5697071758
AMZN,2026-08-26,1015,ssvi,ok,,20,0.6448530957
AMZN,2026-08-26,1030,essvi_gfree,ok,,21,0.5633350663
AMZN,2026-08-26,1030,ssvi,ok,,21,0.5958376430
AMZN,2026-08-26,1045,essvi_gfree,ok,,20,0.5720637557
