slice,ticker,date,time,model,status,status_detail,maturity,t,t_beyond_last_pillar,t_below_first_pillar,spot,strike,forward,discount_factor,barrier_type,barrier_dir,barrier_mult,barrier_level,right,pv,std_err,knock_prob,vanilla_pv,vanilla_std_err,ko_over_vanilla,paths,steps,seed
daily,IWM,2026-08-21,1530,essvi_gfree,ok,,6M,0.5000000000,false,false,300.1000000000,300.1000000000,304.0067099225,0.9806827969,out,down,0.9000000000,270.0900000000,P,0.8045426795,0.0151144794,0.4216712910,14.4821496257,0.1244920443,0.0555540925,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_gfree,ok,,6M,0.5000000000,false,false,300.1000000000,300.1000000000,304.0067099225,0.9806827969,out,down,0.8500000000,255.0850000000,C,17.4921499286,0.0879756620,0.2706195416,18.3611364181,0.0837442757,0.9526725106,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_gfree,ok,,6M,0.5000000000,false,false,300.1000000000,300.1000000000,304.0067099225,0.9806827969,out,down,0.8500000000,255.0850000000,P,2.2669100622,0.0296326245,0.2706195416,14.4821496257,0.1244920443,0.1565313245,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_gfree,ok,,6M,0.5000000000,false,false,300.1000000000,300.1000000000,304.0067099225,0.9806827969,out,up,1.0500000000,315.1050000000,C,0.0938009266,0.0038270195,0.7840357454,18.3611364181,0.0837442757,0.0051086667,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_gfree,ok,,6M,0.5000000000,false,false,300.1000000000,300.1000000000,304.0067099225,0.9806827969,out,up,1.0500000000,315.1050000000,P,10.0399559663,0.1247359592,0.7840357454,14.4821496257,0.1244920443,0.6932642063,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_gfree,ok,,6M,0.5000000000,false,false,300.1000000000,300.1000000000,304.0067099225,0.9806827969,out,up,1.1000000000,330.1100000000,C,1.6759824242,0.0237550944,0.5040767408,18.3611364181,0.0837442757,0.0912787959,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_gfree,ok,,6M,0.5000000000,false,false,300.1000000000,300.1000000000,304.0067099225,0.9806827969,out,up,1.1000000000,330.1100000000,P,13.7004739425,0.1261276670,0.5040767408,14.4821496257,0.1244920443,0.9460248856,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_gfree,ok,,6M,0.5000000000,false,false,300.1000000000,300.1000000000,304.0067099225,0.9806827969,out,up,1.1500000000,345.1150000000,C,5.5887410144,0.0431047917,0.2757900712,18.3611364181,0.0837442757,0.3043788188,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_gfree,ok,,6M,0.5000000000,false,false,300.1000000000,300.1000000000,304.0067099225,0.9806827969,out,up,1.1500000000,345.1150000000,P,14.3778229106,0.1247898096,0.2757900712,14.4821496257,0.1244920443,0.9927961858,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,300.1000000000,300.1000000000,300.2490478640,0.9968434249,none,,,,C,5.9422979676,0.0252148629,,5.9422979676,0.0252148629,1.0000000000,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,300.1000000000,300.1000000000,300.2490478640,0.9968434249,none,,,,P,5.7933433730,0.0514259146,,5.7933433730,0.0514259146,1.0000000000,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,300.1000000000,300.1000000000,300.2490478640,0.9968434249,out,down,0.9500000000,285.0950000000,C,5.5686499869,0.0269861105,0.3159191530,5.9422979676,0.0252148629,0.9371206253,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,300.1000000000,300.1000000000,300.2490478640,0.9968434249,out,down,0.9500000000,285.0950000000,P,0.6776185753,0.0093012818,0.3159191530,5.7933433730,0.0514259146,0.1169650289,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,300.1000000000,300.1000000000,300.2490478640,0.9968434249,out,down,0.9000000000,270.0900000000,C,5.9199243673,0.0253439139,0.1120063432,5.9422979676,0.0252148629,0.9962348572,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,300.1000000000,300.1000000000,300.2490478640,0.9968434249,out,down,0.9000000000,270.0900000000,P,2.4060693540,0.0216929796,0.1120063432,5.7933433730,0.0514259146,0.4153161998,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,300.1000000000,300.1000000000,300.2490478640,0.9968434249,out,down,0.8500000000,255.0850000000,C,5.9413246727,0.0252224087,0.0415521552,5.9422979676,0.0252148629,0.9998362090,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,300.1000000000,300.1000000000,300.2490478640,0.9968434249,out,down,0.8500000000,255.0850000000,P,3.9191921619,0.0319800879,0.0415521552,5.7933433730,0.0514259146,0.6764992008,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,300.1000000000,300.1000000000,300.2490478640,0.9968434249,out,up,1.0500000000,315.1050000000,C,1.8877072309,0.0142153135,0.2724671411,5.9422979676,0.0252148629,0.3176729341,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,300.1000000000,300.1000000000,300.2490478640,0.9968434249,out,up,1.0500000000,315.1050000000,P,5.7406395625,0.0515514943,0.2724671411,5.7933433730,0.0514259146,0.9909026952,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,300.1000000000,300.1000000000,300.2490478640,0.9968434249,out,up,1.1000000000,330.1100000000,C,5.0981281810,0.0198407439,0.0283862960,5.9422979676,0.0252148629,0.8579388326,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,300.1000000000,300.1000000000,300.2490478640,0.9968434249,out,up,1.1000000000,330.1100000000,P,5.7932651515,0.0514262636,0.0283862960,5.7933433730,0.0514259146,0.9999864980,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,300.1000000000,300.1000000000,300.2490478640,0.9968434249,out,up,1.1500000000,345.1150000000,C,5.7845330212,0.0231798029,0.0035414008,5.9422979676,0.0252148629,0.9734505157,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,300.1000000000,300.1000000000,300.2490478640,0.9968434249,out,up,1.1500000000,345.1150000000,P,5.7933433730,0.0514259146,0.0035414008,5.7933433730,0.0514259146,1.0000000000,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,300.1000000000,300.1000000000,302.0511645259,0.9904210161,none,,,,C,12.3847898490,0.0435870770,,12.3847898490,0.0435870770,1.0000000000,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,300.1000000000,300.1000000000,302.0511645259,0.9904210161,none,,,,P,10.4490154836,0.0951606244,,10.4490154836,0.0951606244,1.0000000000,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,300.1000000000,300.1000000000,302.0511645259,0.9904210161,out,down,0.9500000000,285.0950000000,C,9.4533560830,0.0557562182,0.5426355172,12.3847898490,0.0435870770,0.7633037135,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,300.1000000000,300.1000000000,302.0511645259,0.9904210161,out,down,0.9500000000,285.0950000000,P,0.1809284989,0.0051917677,0.5426355172,10.4490154836,0.0951606244,0.0173153633,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,300.1000000000,300.1000000000,302.0511645259,0.9904210161,out,down,0.9000000000,270.0900000000,C,11.6934095859,0.0479163169,0.3011081181,12.3847898490,0.0435870770,0.9441750509,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,300.1000000000,300.1000000000,302.0511645259,0.9904210161,out,down,0.9000000000,270.0900000000,P,1.2026198290,0.0179616335,0.3011081181,10.4490154836,0.0951606244,0.1150940805,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,300.1000000000,300.1000000000,302.0511645259,0.9904210161,out,down,0.8500000000,255.0850000000,C,12.2256566677,0.0447160603,0.1716178612,12.3847898490,0.0435870770,0.9871509179,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,300.1000000000,300.1000000000,302.0511645259,0.9904210161,out,down,0.8500000000,255.0850000000,P,2.8337418458,0.0312722194,0.1716178612,10.4490154836,0.0951606244,0.2711970185,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,300.1000000000,300.1000000000,302.0511645259,0.9904210161,out,up,1.0500000000,315.1050000000,C,0.3843577537,0.0078270344,0.6496281844,12.3847898490,0.0435870770,0.0310346609,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,300.1000000000,300.1000000000,302.0511645259,0.9904210161,out,up,1.0500000000,315.1050000000,P,9.0449773606,0.0963179623,0.6496281844,10.4490154836,0.0951606244,0.8656296256,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,300.1000000000,300.1000000000,302.0511645259,0.9904210161,out,up,1.1000000000,330.1100000000,C,4.6299541050,0.0318344556,0.2499670636,12.3847898490,0.0435870770,0.3738419595,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,300.1000000000,300.1000000000,302.0511645259,0.9904210161,out,up,1.1000000000,330.1100000000,P,10.3911882995,0.0952067808,0.2499670636,10.4490154836,0.0951606244,0.9944657768,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,300.1000000000,300.1000000000,302.0511645259,0.9904210161,out,up,1.1500000000,345.1150000000,C,9.1391060473,0.0346815695,0.0716875256,12.3847898490,0.0435870770,0.7379298445,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,300.1000000000,300.1000000000,302.0511645259,0.9904210161,out,up,1.1500000000,345.1150000000,P,10.4473052396,0.0951635072,0.0716875256,10.4490154836,0.0951606244,0.9998363249,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,300.1000000000,300.1000000000,304.0067099225,0.9806827969,none,,,,C,18.7988696705,0.0820132857,,18.7988696705,0.0820132857,1.0000000000,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,300.1000000000,300.1000000000,304.0067099225,0.9806827969,none,,,,P,14.9150224361,0.1245716655,,14.9150224361,0.1245716655,1.0000000000,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,300.1000000000,300.1000000000,304.0067099225,0.9806827969,out,down,0.9500000000,285.0950000000,C,11.8204330455,0.0976062657,0.6612656213,18.7988696705,0.0820132857,0.6287842436,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,300.1000000000,300.1000000000,304.0067099225,0.9806827969,out,down,0.9500000000,285.0950000000,P,0.0940805358,0.0037710005,0.6612656213,14.9150224361,0.1245716655,0.0063077703,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,300.1000000000,300.1000000000,304.0067099225,0.9806827969,out,down,0.9000000000,270.0900000000,C,16.2074665337,0.0925864124,0.4337770669,18.7988696705,0.0820132857,0.8621511196,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,300.1000000000,300.1000000000,304.0067099225,0.9806827969,out,down,0.9000000000,270.0900000000,P,0.7717808802,0.0148916948,0.4337770669,14.9150224361,0.1245716655,0.0517452041,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,300.1000000000,300.1000000000,304.0067099225,0.9806827969,out,down,0.8500000000,255.0850000000,C,17.8801250778,0.0867821219,0.2803330564,18.7988696705,0.0820132857,0.9511276684,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,300.1000000000,300.1000000000,304.0067099225,0.9806827969,out,down,0.8500000000,255.0850000000,P,2.2439368235,0.0296583261,0.2803330564,14.9150224361,0.1245716655,0.1504481024,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,300.1000000000,300.1000000000,304.0067099225,0.9806827969,out,up,1.0500000000,315.1050000000,C,0.0815347890,0.0035426480,0.7882606011,18.7988696705,0.0820132857,0.0043372176,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,300.1000000000,300.1000000000,304.0067099225,0.9806827969,out,up,1.0500000000,315.1050000000,P,10.1463314507,0.1249730524,0.7882606011,14.9150224361,0.1245716655,0.6802759764,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,300.1000000000,300.1000000000,304.0067099225,0.9806827969,out,up,1.1000000000,330.1100000000,C,1.5048831803,0.0224854681,0.5198633147,18.7988696705,0.0820132857,0.0800517907,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,300.1000000000,300.1000000000,304.0067099225,0.9806827969,out,up,1.1000000000,330.1100000000,P,14.0290781586,0.1264453293,0.5198633147,14.9150224361,0.1245716655,0.9406005401,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,300.1000000000,300.1000000000,304.0067099225,0.9806827969,out,up,1.1500000000,345.1150000000,C,5.3662397649,0.0436417010,0.2907041073,18.7988696705,0.0820132857,0.2854554481,40000,192,20260824
daily,IWM,2026-08-21,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,300.1000000000,300.1000000000,304.0067099225,0.9806827969,out,up,1.1500000000,345.1150000000,P,14.8033889862,0.1249150843,0.2907041073,14.9150224361,0.1245716655,0.9925153683,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,1M,0.0833333333,false,false,298.1500000000,298.1500000000,298.2608182735,0.9968434249,none,,,,C,6.1464135099,0.0277233840,,6.1464135099,0.0277233840,1.0000000000,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,1M,0.0833333333,false,false,298.1500000000,298.1500000000,298.2608182735,0.9968434249,none,,,,P,6.0294154884,0.0492996666,,6.0294154884,0.0492996666,1.0000000000,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,1M,0.0833333333,false,false,298.1500000000,298.1500000000,298.2608182735,0.9968434249,out,down,0.9500000000,283.2425000000,C,5.8627906822,0.0290982788,0.3276953397,6.1464135099,0.0277233840,0.9538555570,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,1M,0.0833333333,false,false,298.1500000000,298.1500000000,298.2608182735,0.9968434249,out,down,0.9500000000,283.2425000000,P,0.8337646679,0.0102620316,0.3276953397,6.0294154884,0.0492996666,0.1382828351,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,1M,0.0833333333,false,false,298.1500000000,298.1500000000,298.2608182735,0.9968434249,out,down,0.9000000000,268.3350000000,C,6.1308502006,0.0278055388,0.0960730143,6.1464135099,0.0277233840,0.9974679040,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,1M,0.0833333333,false,false,298.1500000000,298.1500000000,298.2608182735,0.9968434249,out,down,0.9000000000,268.3350000000,P,3.1538354194,0.0230597256,0.0960730143,6.0294154884,0.0492996666,0.5230748197,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,1M,0.0833333333,false,false,298.1500000000,298.1500000000,298.2608182735,0.9968434249,out,down,0.8500000000,253.4275000000,C,6.1445452348,0.0277341141,0.0343104298,6.1464135099,0.0277233840,0.9996960382,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,1M,0.0833333333,false,false,298.1500000000,298.1500000000,298.2608182735,0.9968434249,out,down,0.8500000000,253.4275000000,P,4.4998408265,0.0302696627,0.0343104298,6.0294154884,0.0492996666,0.7463146030,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,1M,0.0833333333,false,false,298.1500000000,298.1500000000,298.2608182735,0.9968434249,out,up,1.0500000000,313.0575000000,C,1.3051750781,0.0124044090,0.3239806836,6.1464135099,0.0277233840,0.2123474244,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,1M,0.0833333333,false,false,298.1500000000,298.1500000000,298.2608182735,0.9968434249,out,up,1.0500000000,313.0575000000,P,5.9327776027,0.0495836506,0.3239806836,6.0294154884,0.0492996666,0.9839722630,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,1M,0.0833333333,false,false,298.1500000000,298.1500000000,298.2608182735,0.9968434249,out,up,1.1000000000,327.9650000000,C,5.1831333109,0.0233066152,0.0325863532,6.1464135099,0.0277233840,0.8432776777,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,1M,0.0833333333,false,false,298.1500000000,298.1500000000,298.2608182735,0.9968434249,out,up,1.1000000000,327.9650000000,P,6.0294140299,0.0492996731,0.0325863532,6.0294154884,0.0492996666,0.9999997581,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,1M,0.0833333333,false,false,298.1500000000,298.1500000000,298.2608182735,0.9968434249,out,up,1.1500000000,342.8725000000,C,6.0897597999,0.0271175694,0.0012653532,6.1464135099,0.0277233840,0.9907826393,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,1M,0.0833333333,false,false,298.1500000000,298.1500000000,298.2608182735,0.9968434249,out,up,1.1500000000,342.8725000000,P,6.0294154884,0.0492996666,0.0012653532,6.0294154884,0.0492996666,1.0000000000,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,3M,0.2500000000,false,false,298.1500000000,298.1500000000,300.0124709183,0.9903964940,none,,,,C,12.3910964186,0.0526138475,,12.3910964186,0.0526138475,1.0000000000,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,3M,0.2500000000,false,false,298.1500000000,298.1500000000,300.0124709183,0.9903964940,none,,,,P,10.5173088279,0.0891829936,,10.5173088279,0.0891829936,1.0000000000,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,3M,0.2500000000,false,false,298.1500000000,298.1500000000,300.0124709183,0.9903964940,out,down,0.9500000000,283.2425000000,C,9.7078071900,0.0623699863,0.5635301929,12.3910964186,0.0526138475,0.7834502180,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,3M,0.2500000000,false,false,298.1500000000,298.1500000000,300.0124709183,0.9903964940,out,down,0.9500000000,283.2425000000,P,0.2293345399,0.0058775863,0.5635301929,10.5173088279,0.0891829936,0.0218054394,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,3M,0.2500000000,false,false,298.1500000000,298.1500000000,300.0124709183,0.9903964940,out,down,0.9000000000,268.3350000000,C,11.8793617751,0.0554100246,0.2906838919,12.3910964186,0.0526138475,0.9587014235,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,3M,0.2500000000,false,false,298.1500000000,298.1500000000,300.0124709183,0.9903964940,out,down,0.9000000000,268.3350000000,P,1.7555069880,0.0211177320,0.2906838919,10.5173088279,0.0891829936,0.1669159874,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,3M,0.2500000000,false,false,298.1500000000,298.1500000000,300.0124709183,0.9903964940,out,down,0.8500000000,253.4275000000,C,12.2834596221,0.0532678096,0.1494020346,12.3910964186,0.0526138475,0.9913133759,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,3M,0.2500000000,false,false,298.1500000000,298.1500000000,300.0124709183,0.9903964940,out,down,0.8500000000,253.4275000000,P,3.9657418705,0.0344042048,0.1494020346,10.5173088279,0.0891829936,0.3770681203,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,3M,0.2500000000,false,false,298.1500000000,298.1500000000,300.0124709183,0.9903964940,out,up,1.0500000000,313.0575000000,C,0.2792937037,0.0065631765,0.6405176754,12.3910964186,0.0526138475,0.0225398701,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,3M,0.2500000000,false,false,298.1500000000,298.1500000000,300.0124709183,0.9903964940,out,up,1.0500000000,313.0575000000,P,8.7710381089,0.0915892792,0.6405176754,10.5173088279,0.0891829936,0.8339622096,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,3M,0.2500000000,false,false,298.1500000000,298.1500000000,300.0124709183,0.9903964940,out,up,1.1000000000,327.9650000000,C,3.0435717897,0.0265089175,0.3018109903,12.3910964186,0.0526138475,0.2456257047,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,3M,0.2500000000,false,false,298.1500000000,298.1500000000,300.0124709183,0.9903964940,out,up,1.1000000000,327.9650000000,P,10.4211120981,0.0894376142,0.3018109903,10.5173088279,0.0891829936,0.9908534844,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,3M,0.2500000000,false,false,298.1500000000,298.1500000000,300.0124709183,0.9903964940,out,up,1.1500000000,342.8725000000,C,7.5156718494,0.0383285091,0.1085576372,12.3910964186,0.0526138475,0.6065380815,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,3M,0.2500000000,false,false,298.1500000000,298.1500000000,300.0124709183,0.9903964940,out,up,1.1500000000,342.8725000000,P,10.5158184144,0.0891888703,0.1085576372,10.5173088279,0.0891829936,0.9998582895,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,6M,0.5000000000,false,false,298.1500000000,298.1500000000,302.1931478946,0.9806339169,none,,,,C,18.7370473136,0.0785046450,,18.7370473136,0.0785046450,1.0000000000,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,6M,0.5000000000,false,false,298.1500000000,298.1500000000,302.1931478946,0.9806339169,none,,,,P,14.7250374947,0.1219156589,,14.7250374947,0.1219156589,1.0000000000,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,6M,0.5000000000,false,false,298.1500000000,298.1500000000,302.1931478946,0.9806339169,out,down,0.9500000000,283.2425000000,C,11.8765426003,0.0960376806,0.6806168052,18.7370473136,0.0785046450,0.6338534776,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,6M,0.5000000000,false,false,298.1500000000,298.1500000000,302.1931478946,0.9806339169,out,down,0.9500000000,283.2425000000,P,0.0866453190,0.0036238784,0.6806168052,14.7250374947,0.1219156589,0.0058842172,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,6M,0.5000000000,false,false,298.1500000000,298.1500000000,302.1931478946,0.9806339169,out,down,0.9000000000,268.3350000000,C,16.4640986691,0.0891068784,0.4396256437,18.7370473136,0.0785046450,0.8786922717,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,6M,0.5000000000,false,false,298.1500000000,298.1500000000,302.1931478946,0.9806339169,out,down,0.9000000000,268.3350000000,P,0.8606253221,0.0157548123,0.4396256437,14.7250374947,0.1219156589,0.0584463926,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,6M,0.5000000000,false,false,298.1500000000,298.1500000000,302.1931478946,0.9806339169,out,down,0.8500000000,253.4275000000,C,18.0060483246,0.0826235346,0.2755327894,18.7370473136,0.0785046450,0.9609864363,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,6M,0.5000000000,false,false,298.1500000000,298.1500000000,302.1931478946,0.9806339169,out,down,0.8500000000,253.4275000000,P,2.5800416372,0.0310523161,0.2755327894,14.7250374947,0.1219156589,0.1752146056,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,6M,0.5000000000,false,false,298.1500000000,298.1500000000,302.1931478946,0.9806339169,out,up,1.0500000000,313.0575000000,C,0.0900656970,0.0036236715,0.7720628701,18.7370473136,0.0785046450,0.0048068244,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,6M,0.5000000000,false,false,298.1500000000,298.1500000000,302.1931478946,0.9806339169,out,up,1.0500000000,313.0575000000,P,9.7934434924,0.1227682211,0.7720628701,14.7250374947,0.1219156589,0.6650878476,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,6M,0.5000000000,false,false,298.1500000000,298.1500000000,302.1931478946,0.9806339169,out,up,1.1000000000,327.9650000000,C,1.3473390319,0.0204449642,0.5152515673,18.7370473136,0.0785046450,0.0719077563,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,6M,0.5000000000,false,false,298.1500000000,298.1500000000,302.1931478946,0.9806339169,out,up,1.1000000000,327.9650000000,P,13.6597096233,0.1241219691,0.5152515673,14.7250374947,0.1219156589,0.9276519417,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,6M,0.5000000000,false,false,298.1500000000,298.1500000000,302.1931478946,0.9806339169,out,up,1.1500000000,342.8725000000,C,4.6799541973,0.0402334120,0.3043560405,18.7370473136,0.0785046450,0.2497701009,40000,192,20260824
daily,IWM,2026-08-24,1538,svi,ok,,6M,0.5000000000,false,false,298.1500000000,298.1500000000,302.1931478946,0.9806339169,out,up,1.1500000000,342.8725000000,P,14.5762529807,0.1223857258,0.3043560405,14.7250374947,0.1219156589,0.9898958143,40000,192,20260824
daily,IWM,2026-08-24,1538,ssvi,ok,,1M,0.0833333333,false,false,298.1500000000,298.1500000000,298.2608182735,0.9968434249,none,,,,C,6.1721382113,0.0302432900,,6.1721382113,0.0302432900,1.0000000000,40000,192,20260824
daily,IWM,2026-08-24,1538,ssvi,ok,,1M,0.0833333333,false,false,298.1500000000,298.1500000000,298.2608182735,0.9968434249,none,,,,P,6.0633445282,0.0590344264,,6.0633445282,0.0590344264,1.0000000000,40000,192,20260824
daily,IWM,2026-08-24,1538,ssvi,ok,,1M,0.0833333333,false,false,298.1500000000,298.1500000000,298.2608182735,0.9968434249,out,down,0.9500000000,283.2425000000,C,5.6759224000,0.0321392435,0.3319003823,6.1721382113,0.0302432900,0.9196039048,40000,192,20260824
daily,IWM,2026-08-24,1538,ssvi,ok,,1M,0.0833333333,false,false,298.1500000000,298.1500000000,298.2608182735,0.9968434249,out,down,0.9500000000,283.2425000000,P,0.5908920479,0.0086412240,0.3319003823,6.0633445282,0.0590344264,0.0974531540,40000,192,20260824
daily,IWM,2026-08-24,1538,ssvi,ok,,1M,0.0833333333,false,false,298.1500000000,298.1500000000,298.2608182735,0.9968434249,out,down,0.9000000000,268.3350000000,C,6.1225787614,0.0305127798,0.1327611029,6.1721382113,0.0302432900,0.9919704569,40000,192,20260824
daily,IWM,2026-08-24,1538,ssvi,ok,,1M,0.0833333333,false,false,298.1500000000,298.1500000000,298.2608182735,0.9968434249,out,down,0.9000000000,268.3350000000,P,2.0565216130,0.0204732485,0.1327611029,6.0633445282,0.0590344264,0.3391728119,40000,192,20260824
daily,IWM,2026-08-24,1538,ssvi,ok,,1M,0.0833333333,false,false,298.1500000000,298.1500000000,298.2608182735,0.9968434249,out,down,0.8500000000,253.4275000000,C,6.1678351373,0.0302694724,0.0591797980,6.1721382113,0.0302432900,0.9993028228,40000,192,20260824
daily,IWM,2026-08-24,1538,ssvi,ok,,1M,0.0833333333,false,false,298.1500000000,298.1500000000,298.2608182735,0.9968434249,out,down,0.8500000000,253.4275000000,P,3.4090953188,0.0305571772,0.0591797980,6.0633445282,0.0590344264,0.5622466780,40000,192,20260824
