slice,ticker,date,time,model,status,status_detail,grid_levels,grid_times,lv_min,lv_max,lv_mean,clamped_fraction,guard_fraction,roughness_dk,roughness_mean_abs_d2,roughness_max_abs_d2,roughness_mean_abs_d2_per_dk2,lv_analytic_minus_numeric_mean_abs,lv_analytic_minus_numeric_max_abs,rt_points,rt_failures,rt_panics,rt_vs_fit_mean_vol_bp,rt_vs_fit_max_vol_bp,rt_vs_fit_mean_abs_price,rt_vs_fit_max_abs_price,rt_vs_fit_mean_rel_price,rt_vs_mkt_mean_vol_bp,rt_vs_mkt_max_vol_bp,ur_roundtrip_points,ur_roundtrip_failures,ur_roundtrip_mean_vol_bp,ur_roundtrip_max_vol_bp,ur_clamped_fraction,ur_fallback_fraction,ur_within_desk_tolerance,trusted_strike_lo,trusted_strike_hi,trusted_t_lo,trusted_t_hi
daily,IWM,2026-08-27,1530,essvi_g05,ok,,81,41,0.1050295298,1.9259933234,0.3059144470,0.0000000000,0.0000000000,0.0100000000,0.0003637371,0.1380071073,3.6373706584,0.0544754478,1.8303270513,15,0,0,50.1216093116,171.2088428795,0.1398143875,0.3232586158,0.0801387489,89.4191550371,272.5572699790,5,0,322.9355545687,540.6077048311,0.0000000000,0.0000000000,false,291.0000000000,306.0000000000,0.0027397260,1.4027397260
daily,IWM,2026-08-27,1530,essvi_gfree,ok,,81,41,0.0960516577,1.9305148429,0.3052083274,0.0000000000,0.0000000000,0.0100000000,0.0003644908,0.1401056065,3.6449080901,0.0545905424,1.6763367903,15,0,0,50.3516798868,170.8323058314,0.1404391550,0.3240379256,0.0807326808,89.1644530847,271.7935660159,5,0,324.1667093919,543.5668637476,0.0000000000,0.0000000000,false,291.0000000000,306.0000000000,0.0027397260,1.4027397260
daily,IWM,2026-08-27,1530,essvi_sg05,ok,,81,41,0.1032270792,1.9024844213,0.2990940040,0.0000000000,0.0000000000,0.0100000000,0.0003231545,0.1149775293,3.2315446443,0.0514417019,2.4668256401,15,0,0,38.6779739567,140.1379352277,0.1236378045,0.2495890839,0.0531354319,84.2032645428,258.2183892484,4,0,280.5736869347,569.8312264425,0.0000000000,0.0000000000,false,291.0000000000,306.0000000000,0.0027397260,1.4027397260
daily,META,2026-08-14,1530,svi,ok,,81,41,0.0100000000,1.8652042908,0.4359091282,0.0060222824,0.0000000000,0.0100000000,0.0002527903,0.0694584995,2.5279027979,0.0308548013,1.5725207760,15,0,0,23.3501637571,69.3725577164,0.1775545357,0.3267982731,0.0136155352,34.8301318336,92.1962719655,5,0,672.1161419486,1147.3639720250,0.0060222824,0.0000000000,false,562.5000000000,625.0000000000,0.0082191781,1.4383561644
daily,META,2026-08-14,1530,ssvi,ok,,81,41,0.2068685547,0.7448652928,0.4248336730,0.0000000000,0.0000000000,0.0100000000,0.0000834256,0.0099613512,0.8342563588,0.0179046364,1.5197291212,15,0,0,12.3080253314,17.8718190152,0.1375638619,0.3040590304,0.0057627197,20.8286478421,95.7367615643,5,0,677.2255862213,1143.7591039721,0.0000000000,0.0000000000,false,562.5000000000,625.0000000000,0.0082191781,1.4383561644
daily,META,2026-08-14,1530,essvi,ok,,81,41,0.0100000000,1.1652628261,0.4284096996,0.0045167118,0.0000000000,0.0100000000,0.0001684557,0.0471826924,1.6845571056,0.0252856659,1.5698665592,15,0,0,9.9826349393,27.7026348609,0.0715204472,0.1515859679,0.0057788902,11.4748797537,43.4139016296,5,0,631.1946752585,1105.5667945679,0.0045167118,0.0000000000,false,562.5000000000,625.0000000000,0.0082191781,1.4383561644
daily,META,2026-08-14,1530,essvi_g05,ok,,81,41,0.2044648533,1.1133244595,0.4331636101,0.0000000000,0.0000000000,0.0100000000,0.0001186934,0.0208507822,1.1869344429,0.0251821207,1.7298026153,15,0,0,12.6639531034,24.1357674664,0.1111335727,0.2771126403,0.0066824819,61.0681744270,92.9590927319,5,0,619.0641030820,1055.0522594186,0.0000000000,0.0000000000,false,562.5000000000,625.0000000000,0.0082191781,1.4383561644
daily,META,2026-08-14,1530,essvi_gfree,ok,,81,41,0.1792160893,1.3175636985,0.4355123406,0.0000000000,0.0000000000,0.0100000000,0.0001199456,0.0484544685,1.1994561024,0.0252903413,2.5518072320,15,0,0,18.0930080940,50.5415577998,0.1154664632,0.2620912073,0.0114847230,35.9640695566,124.5377982871,5,0,655.7771192576,1150.8950171676,0.0000000000,0.0000000000,false,562.5000000000,625.0000000000,0.0082191781,1.4383561644
daily,META,2026-08-14,1530,essvi_sg05,ok,,81,41,0.2060931093,1.0280817546,0.4294691711,0.0000000000,0.0000000000,0.0100000000,0.0000964805,0.0156487683,0.9648053873,0.0224924377,2.3769863796,15,0,0,13.3490981355,19.8364708882,0.1454099713,0.3060442239,0.0063533229,12.6759347665,50.6962051636,5,0,672.1956376734,1137.7026967399,0.0000000000,0.0000000000,false,562.5000000000,625.0000000000,0.0082191781,1.4383561644
daily,META,2026-08-17,1530,svi,ok,,81,41,0.0100000000,2.7333489491,0.4531399615,0.0033122553,0.0000000000,0.0100000000,0.0004022593,0.3047513856,4.0225930097,0.0372955129,2.1734127645,15,0,0,51.9900327512,80.8703224295,0.6165566229,1.2900986070,0.0208292794,67.9530189100,92.6993221387,6,0,332.0092594531,695.5590193433,0.0033122553,0.0000000000,false,530.0000000000,610.0000000000,0.0054794521,1.4301369863
daily,META,2026-08-17,1530,ssvi,ok,,81,41,0.3298264908,1.0836073509,0.4330974738,0.0000000000,0.0000000000,0.0100000000,0.0000831604,0.0083414165,0.8316037604,0.0188011705,1.5421778461,15,0,0,53.1928907729,64.6024799929,0.5600777612,0.9952954733,0.0228556769,49.6407876202,87.7451286579,6,0,256.8862865247,506.7826886324,0.0000000000,0.0000000000,false,530.0000000000,610.0000000000,0.0054794521,1.4301369863
daily,META,2026-08-17,1530,essvi,ok,,81,41,0.3285370465,0.9128191517,0.4319784105,0.0000000000,0.0000000000,0.0100000000,0.0000762967,0.0020274454,0.7629674314,0.0144582479,1.1545557978,15,0,0,70.8775304544,98.7379949675,0.7208335244,1.2211937532,0.0310398837,61.0182188032,100.8679735731,6,0,188.7157471926,397.7144169165,0.0000000000,0.0000000000,false,530.0000000000,610.0000000000,0.0054794521,1.4301369863
daily,META,2026-08-17,1530,essvi_g05,ok,,81,41,0.3177061966,1.6001351206,0.4449947366,0.0000000000,0.0000000000,0.0100000000,0.0001195627,0.0167239805,1.1956271061,0.0275069395,1.0378954274,15,0,0,96.4099533657,133.9374453014,0.9764153822,1.6116836325,0.0425061422,131.4333212099,156.8400455914,6,0,278.3974193856,541.2541541212,0.0000000000,0.0000000000,false,530.0000000000,610.0000000000,0.0054794521,1.4301369863
daily,META,2026-08-17,1530,essvi_gfree,ok,,81,41,0.3213913707,1.7692338007,0.4472331358,0.0000000000,0.0000000000,0.0100000000,0.0001166371,0.0270435358,1.1663709627,0.0276604035,1.1930621427,15,0,0,88.5832725992,117.0592519754,0.9174232111,1.5803129240,0.0384358931,95.7738956840,133.8037387544,6,0,301.7401786083,607.6017873030,0.0000000000,0.0000000000,false,530.0000000000,610.0000000000,0.0054794521,1.4301369863
daily,META,2026-08-17,1530,essvi_sg05,ok,,81,41,0.3289808804,1.4978853268,0.4385437925,0.0000000000,0.0000000000,0.0100000000,0.0000976541,0.0127749820,0.9765406347,0.0239013488,1.1640858722,15,0,0,53.9974905154,75.1419706693,0.5677492733,1.0170174602,0.0232331916,49.2473098573,82.6003225183,6,0,262.5356572810,553.3110645095,0.0000000000,0.0000000000,false,530.0000000000,610.0000000000,0.0054794521,1.4301369863
daily,META,2026-08-18,1530,svi,ok,,81,41,0.0100000000,2.9581305822,0.4602224040,0.0078289672,0.0000000000,0.0100000000,0.0003895922,0.1732294239,3.8959222224,0.0438903818,2.2446754650,15,0,0,38.2469767637,98.8924372502,0.2672449097,0.5354036181,0.0190808343,29.9969514683,115.7487183379,6,0,706.9223397179,1561.8129017159,0.0078289672,0.0000000000,false,510.0000000000,602.5000000000,0.0027397260,1.4273972603
daily,META,2026-08-18,1530,ssvi,ok,,81,41,0.3034133689,1.5262303198,0.4454901643,0.0000000000,0.0000000000,0.0100000000,0.0001053853,0.0266638494,1.0538528679,0.0232599901,0.9494078665,15,0,0,19.1644064494,37.3610772420,0.2208657439,0.5785155093,0.0074081748,27.8580788785,71.3822571180,6,0,701.2712561921,1477.8135816955,0.0000000000,0.0000000000,false,510.0000000000,602.5000000000,0.0027397260,1.4273972603
daily,META,2026-08-18,1530,essvi,ok,,81,41,0.3045049990,1.2859100848,0.4365943962,0.0000000000,0.0000000000,0.0100000000,0.0000726853,0.0033247444,0.7268534792,0.0162657250,0.6548769421,15,0,0,18.8525068624,39.8067896727,0.2268056602,0.6149962266,0.0069997378,29.7619788027,94.0497927289,6,0,752.0043602359,1655.1523897117,0.0000000000,0.0000000000,false,510.0000000000,602.5000000000,0.0027397260,1.4273972603
daily,META,2026-08-18,1530,essvi_g05,ok,,81,41,0.3258681900,2.1905464518,0.4579434750,0.0000000000,0.0000000000,0.0100000000,0.0001525616,0.0332580456,1.5256160998,0.0398455797,1.6030380299,15,0,0,24.4283755110,64.2110202874,0.1636130063,0.3581057944,0.0124024866,60.4404799408,92.7929110967,6,0,874.3700977000,1946.8204914093,0.0000000000,0.0000000000,false,510.0000000000,602.5000000000,0.0027397260,1.4273972603
daily,META,2026-08-18,1530,essvi_gfree,ok,,81,41,0.3351435108,2.4929917807,0.4623153243,0.0000000000,0.0000000000,0.0100000000,0.0001645200,0.0752835670,1.6451996654,0.0372277614,1.8409519067,15,0,0,27.6965210239,63.5767682328,0.1992592912,0.3832285101,0.0135060895,20.4422275572,106.8453028217,6,0,807.2935311681,1813.1065928444,0.0000000000,0.0000000000,false,510.0000000000,602.5000000000,0.0027397260,1.4273972603
daily,META,2026-08-18,1530,essvi_sg05,ok,,81,41,0.3070123060,1.9619788860,0.4495954843,0.0000000000,0.0000000000,0.0100000000,0.0001086890,0.0206344267,1.0868899450,0.0304119520,1.3479360851,15,0,0,22.9568004084,33.8592184328,0.2345727815,0.5188096326,0.0095437488,26.9430296764,96.8067835285,6,0,646.0496191777,1565.2093178813,0.0000000000,0.0000000000,false,510.0000000000,602.5000000000,0.0027397260,1.4273972603
daily,META,2026-08-19,1530,svi,ok,,81,41,0.0100000000,3.0000000000,0.4640270779,0.0033122553,0.0000000000,0.0100000000,0.0003344204,0.1208580753,3.3442042380,0.0405096701,2.4049617651,15,0,0,71.8109845512,146.5812197617,0.5598584618,0.8770289992,0.0352642435,61.5382764445,161.3644960666,9,0,459.9843762386,1484.5627764192,0.0033122553,0.0000000000,false,505.0000000000,650.0000000000,0.0054794521,1.4246575342
daily,META,2026-08-19,1530,ssvi,ok,,81,41,0.3449959431,1.1654960714,0.4439061361,0.0000000000,0.0000000000,0.0100000000,0.0000897402,0.0098114127,0.8974021541,0.0234296154,1.8555072885,15,0,0,70.9373176149,136.1647561830,0.5572213183,0.8436694172,0.0342212354,75.6499988208,176.3974600559,9,0,468.6449143761,1323.0252235408,0.0000000000,0.0000000000,false,505.0000000000,650.0000000000,0.0054794521,1.4246575342
daily,META,2026-08-19,1530,essvi,ok,,81,41,0.3420429297,2.0378923112,0.4568628045,0.0000000000,0.0000000000,0.0100000000,0.0001345256,0.0336808815,1.3452557638,0.0329450916,1.5931937174,15,0,0,69.7630584157,137.3187128261,0.5418292497,0.8639882152,0.0335115926,79.3938541043,222.0996063058,9,0,552.9255071689,1715.8116887966,0.0000000000,0.0000000000,false,505.0000000000,650.0000000000,0.0054794521,1.4246575342
daily,META,2026-08-19,1530,essvi_g05,ok,,81,41,0.3435621460,1.8128581941,0.4537735721,0.0000000000,0.0000000000,0.0100000000,0.0001251052,0.0160826451,1.2510522686,0.0312920188,2.4893339622,15,0,0,70.8191793521,131.2435771072,0.5747617201,0.8200234759,0.0339334968,53.6575320257,193.4695083920,9,0,643.3596628824,2034.3091455008,0.0000000000,0.0000000000,false,505.0000000000,650.0000000000,0.0054794521,1.4246575342
daily,META,2026-08-19,1530,essvi_gfree,ok,,81,41,0.3485692441,2.0147061385,0.4559783080,0.0000000000,0.0000000000,0.0100000000,0.0001200035,0.0326449848,1.2000352534,0.0303746112,2.4620471864,15,0,0,68.8852839259,130.4162239113,0.5483906578,0.8099953676,0.0330737978,73.7298178946,194.5650607217,9,0,571.7969025595,1817.0984763056,0.0000000000,0.0000000000,false,505.0000000000,650.0000000000,0.0054794521,1.4246575342
daily,META,2026-08-19,1530,essvi_sg05,ok,,81,41,0.3410611039,1.6950441286,0.4490134067,0.0000000000,0.0000000000,0.0100000000,0.0001024590,0.0132100440,1.0245898455,0.0285848179,2.4315855072,15,0,0,71.0597013027,137.7097724898,0.5586042798,0.8454281934,0.0343410402,74.8700145227,211.8192957915,9,0,463.1487382016,1511.5838856495,0.0000000000,0.0000000000,false,505.0000000000,650.0000000000,0.0054794521,1.4246575342
daily,META,2026-08-20,1530,svi,ok,,81,41,0.3515969038,3.0000000000,0.4756685101,0.0090334237,0.0000000000,0.0100000000,0.0004006115,0.3368735445,4.0061145401,0.0459453235,2.3748426037,15,0,0,64.3015061232,131.1829418676,0.5152394684,0.7099546177,0.0305910119,61.1767908829,200.2476318921,5,0,205.7739121939,498.7747961090,0.0090334237,0.0000000000,false,520.0000000000,595.0000000000,0.0027397260,1.4219178082
daily,META,2026-08-20,1530,ssvi,ok,,81,41,0.3525396929,1.4872517088,0.4516971342,0.0000000000,0.0000000000,0.0100000000,0.0001119489,0.0286548531,1.1194889480,0.0267617572,1.0886090231,15,0,0,99.9707101661,193.1564986843,0.7853444499,1.0978066271,0.0470731033,110.3649947953,272.6726321638,5,0,220.2002827322,450.7233154376,0.0000000000,0.0000000000,false,520.0000000000,595.0000000000,0.0027397260,1.4219178082
daily,META,2026-08-20,1530,essvi,ok,,81,41,0.3509724302,2.5304190656,0.4684627185,0.0000000000,0.0000000000,0.0100000000,0.0001692629,0.0592978998,1.6926286941,0.0402333138,1.9628520536,15,0,0,107.7689821273,206.1853849284,0.8486183122,1.1910854205,0.0505403154,120.9458840371,327.4908615200,5,0,267.2692785397,650.3880033289,0.0000000000,0.0000000000,false,520.0000000000,595.0000000000,0.0027397260,1.4219178082
daily,META,2026-08-20,1530,essvi_g05,ok,,81,41,0.3383055196,2.3176064494,0.4615306522,0.0000000000,0.0000000000,0.0100000000,0.0001509971,0.0343288074,1.5099709556,0.0369577536,1.7666891161,15,0,0,97.5795651482,181.6267048720,0.7906836516,1.0338414169,0.0458334430,71.0154761951,276.5468760161,5,0,266.3198582789,657.1088781148,0.0000000000,0.0000000000,false,520.0000000000,595.0000000000,0.0027397260,1.4219178082
daily,META,2026-08-20,1530,essvi_gfree,ok,,81,41,0.3447508675,2.5261882604,0.4654572374,0.0000000000,0.0000000000,0.0100000000,0.0001609516,0.0613037319,1.6095163030,0.0381582396,1.9544590603,15,0,0,84.2943497936,156.3625910575,0.6821094573,0.9005507755,0.0394923233,74.9774134427,250.6056139001,6,0,263.9194745155,633.6424173793,0.0000000000,0.0000000000,false,520.0000000000,595.0000000000,0.0027397260,1.4219178082
daily,META,2026-08-20,1530,essvi_sg05,ok,,81,41,0.3512223125,2.1807402718,0.4551377296,0.0000000000,0.0000000000,0.0100000000,0.0001195384,0.0257541024,1.1953837615,0.0307632108,1.6479624215,15,0,0,100.2607676793,199.4716076970,0.7770301136,1.1282366620,0.0478992357,105.0890239883,309.9455858636,5,0,234.9714731911,567.6035218273,0.0000000000,0.0000000000,false,520.0000000000,595.0000000000,0.0027397260,1.4219178082
daily,META,2026-08-21,1530,svi,ok,,81,41,0.2106624380,1.8141411826,0.4440279952,0.0000000000,0.0000000000,0.0100000000,0.0001622609,0.0361591943,1.6226091207,0.0281162560,1.5154894473,15,0,0,21.7832576192,55.8667045278,0.1729213117,0.2369426007,0.0109869194,32.9820725532,104.3698265761,6,0,581.6880765864,1262.4532054982,0.0000000000,0.0000000000,false,520.0000000000,590.0000000000,0.0082191781,1.4191780822
daily,META,2026-08-21,1530,ssvi,ok,,81,41,0.2235784358,0.8364463866,0.4300751638,0.0000000000,0.0000000000,0.0100000000,0.0000860577,0.0139785057,0.8605769638,0.0174540050,2.3951888686,15,0,0,23.1615645399,46.5499885054,0.2014478216,0.3619471055,0.0110336705,23.9843118361,63.3684617781,6,0,588.5868278183,1188.3319535621,0.0000000000,0.0000000000,false,520.0000000000,590.0000000000,0.0082191781,1.4191780822
daily,META,2026-08-21,1530,essvi,ok,,81,41,0.2153801540,1.3670207267,0.4376304191,0.0000000000,0.0000000000,0.0100000000,0.0001178326,0.0353674102,1.1783256209,0.0238378514,1.0585735325,15,0,0,27.3939175815,64.9170295471,0.2207639298,0.3343730300,0.0134318489,18.3169582188,45.5799956389,6,0,537.3738206193,1132.9198588324,0.0000000000,0.0000000000,false,520.0000000000,590.0000000000,0.0082191781,1.4191780822
daily,META,2026-08-21,1530,essvi_g05,ok,,81,41,0.2308099131,1.2061244440,0.4369445774,0.0000000000,0.0000000000,0.0100000000,0.0001146758,0.0184877102,1.1467579675,0.0245052868,2.5129804098,15,0,0,28.2830753258,65.3790533370,0.2305659448,0.3465718709,0.0137669453,48.3162263340,99.6011333892,6,0,516.8657679328,1062.5670520296,0.0000000000,0.0000000000,false,520.0000000000,590.0000000000,0.0082191781,1.4191780822
daily,META,2026-08-21,1530,essvi_gfree,ok,,81,41,0.2098653009,1.3691796208,0.4394499243,0.0000000000,0.0000000000,0.0100000000,0.0001148700,0.0371216758,1.1486998176,0.0229827250,1.1113561229,15,0,0,26.9399136012,68.2814729105,0.2040902338,0.3060385553,0.0136033586,29.6469811428,72.6006178507,6,0,515.9504343725,1073.6159050168,0.0000000000,0.0000000000,false,520.0000000000,590.0000000000,0.0082191781,1.4191780822
daily,META,2026-08-21,1530,essvi_sg05,ok,,81,41,0.2270194527,1.1292222805,0.4333155610,0.0000000000,0.0000000000,0.0100000000,0.0000940129,0.0141925156,0.9401293782,0.0203854419,2.4686939123,15,0,0,19.7763489056,45.0502472302,0.1788184246,0.3437165988,0.0092364808,20.3638895506,62.1728183949,6,0,601.6209236911,1231.7114451030,0.0000000000,0.0000000000,false,520.0000000000,590.0000000000,0.0082191781,1.4191780822
daily,META,2026-08-24,1538,svi,ok,,81,41,0.3066228358,2.0061111621,0.4519941378,0.0000000000,0.0000000000,0.0100000000,0.0001374783,0.0135229167,1.3747831833,0.0307135123,1.4563768860,15,0,0,37.4636887584,57.7085812756,0.3475872020,0.4873726233,0.0160890674,44.9234457898,96.7287684372,6,0,207.5613705084,525.0262903076,0.0000000000,0.0000000000,false,525.0000000000,610.0000000000,0.0054794521,1.4109589041
daily,META,2026-08-24,1538,ssvi,ok,,81,41,0.3026237801,1.1487649860,0.4399630591,0.0000000000,0.0000000000,0.0100000000,0.0000864688,0.0121246193,0.8646875852,0.0204338908,2.5405478870,15,0,0,47.6502068887,76.0125319537,0.4274006217,0.5653863215,0.0205743517,34.4762326523,74.5713207689,6,0,229.1419425083,466.7202202665,0.0000000000,0.0000000000,false,525.0000000000,610.0000000000,0.0054794521,1.4109589041
daily,META,2026-08-24,1538,essvi,ok,,81,41,0.3025765531,1.5939133053,0.4455866505,0.0000000000,0.0000000000,0.0100000000,0.0000992158,0.0150521276,0.9921584861,0.0243410429,1.0685733879,15,0,0,46.8328252177,73.7012097310,0.4246577736,0.5761666349,0.0201025374,32.7701017838,71.6739173094,6,0,216.6170559587,483.0309742230,0.0000000000,0.0000000000,false,525.0000000000,610.0000000000,0.0054794521,1.4109589041
daily,META,2026-08-24,1538,essvi_g05,ok,,81,41,0.3060308445,1.6096336503,0.4470911581,0.0000000000,0.0000000000,0.0100000000,0.0001119154,0.0159790885,1.1191541358,0.0270191224,2.3712693435,15,0,0,38.6882468994,65.5854628105,0.3360934996,0.4125053199,0.0171097675,66.1283202847,102.8144669901,6,0,217.7369455656,487.6549226151,0.0000000000,0.0000000000,false,525.0000000000,610.0000000000,0.0054794521,1.4109589041
daily,META,2026-08-24,1538,essvi_gfree,ok,,81,41,0.3058132791,1.6836675781,0.4483877907,0.0000000000,0.0000000000,0.0100000000,0.0001101893,0.0202098987,1.1018933367,0.0271069686,2.4852864952,15,0,0,38.1309637562,62.3469935298,0.3408467614,0.4376441675,0.0166301773,53.9983966453,86.5700373055,6,0,224.2305234498,508.4622931343,0.0000000000,0.0000000000,false,525.0000000000,610.0000000000,0.0054794521,1.4109589041
daily,META,2026-08-24,1538,essvi_sg05,ok,,81,41,0.3050312462,1.5247125971,0.4438501709,0.0000000000,0.0000000000,0.0100000000,0.0000938131,0.0123058143,0.9381312519,0.0237577409,1.1299894687,15,0,0,43.8096326403,69.1555942576,0.3949344969,0.5281410515,0.0189425720,33.5894627022,67.4689678464,6,0,198.8551761765,442.9014121727,0.0000000000,0.0000000000,false,525.0000000000,610.0000000000,0.0054794521,1.4109589041
daily,META,2026-08-25,1530,svi,ok,,81,41,0.0100000000,3.0000000000,0.4708583534,0.0216802168,0.0048178260,0.0100000000,0.0025392053,3.0042419945,25.3920533705,0.0580754125,2.8621134725,15,0,0,58.6772704462,135.5128565867,0.4080748347,0.8336664302,0.0304526553,50.6192945784,147.7837450895,6,0,606.7092266286,1210.4648793843,0.0216802168,0.0048178260,false,520.0000000000,595.0000000000,0.0027397260,1.4082191781
daily,META,2026-08-25,1530,ssvi,ok,,81,41,0.2566698806,1.2461024037,0.4376488187,0.0000000000,0.0000000000,0.0100000000,0.0000933566,0.0157545002,0.9335664271,0.0219986916,0.7835173389,15,0,0,64.4171285145,143.1717867944,0.4752918522,0.8507537844,0.0324067579,67.0181704994,165.8260238592,5,0,482.5748598899,1130.9177282164,0.0000000000,0.0000000000,false,520.0000000000,595.0000000000,0.0027397260,1.4082191781
daily,META,2026-08-25,1530,essvi,ok,,81,41,0.0100000000,2.0944768439,0.4429497676,0.0129479073,0.0000000000,0.0100000000,0.0001910722,0.0487331150,1.9107215106,0.0306722306,1.5927238495,15,0,0,57.5296150344,135.0826316407,0.3929897653,0.8221648091,0.0296169050,63.2847014985,179.8734876213,5,0,526.9512868639,1299.9997167561,0.0129479073,0.0000000000,false,520.0000000000,595.0000000000,0.0027397260,1.4082191781
daily,META,2026-08-25,1530,essvi_g05,ok,,81,41,0.2082567216,1.9307325274,0.4470857674,0.0000000000,0.0000000000,0.0100000000,0.0001303769,0.0312040656,1.3037690565,0.0307628896,1.4457981334,15,0,0,59.4708762575,141.1375083092,0.4041936322,0.8430207222,0.0310550820,58.5147535635,160.9891204651,5,0,543.7440618673,1287.7840372909,0.0000000000,0.0000000000,false,520.0000000000,595.0000000000,0.0027397260,1.4082191781
daily,META,2026-08-25,1530,essvi_gfree,ok,,81,41,0.2091216739,2.0923882334,0.4500970607,0.0000000000,0.0000000000,0.0100000000,0.0001359630,0.0506753180,1.3596302372,0.0317818930,1.5930734847,15,0,0,62.4331671265,146.4372547167,0.4290474131,0.8760510691,0.0323999284,52.2132703438,169.0390188501,6,0,670.2185507428,1347.7159227699,0.0000000000,0.0000000000,false,520.0000000000,595.0000000000,0.0027397260,1.4082191781
daily,META,2026-08-25,1530,essvi_sg05,ok,,81,41,0.2555777794,1.8551296663,0.4452084633,0.0000000000,0.0000000000,0.0100000000,0.0001166632,0.0265106443,1.1666318394,0.0289974818,1.3841736638,15,0,0,63.4117344384,137.4304240562,0.4678521481,0.8340273710,0.0318440438,68.2209188148,179.0413862776,5,0,486.0167323078,1141.1594293142,0.0000000000,0.0000000000,false,520.0000000000,595.0000000000,0.0027397260,1.4082191781
daily,META,2026-08-26,1530,svi,ok,,81,41,0.0100000000,2.2678290586,0.4613092456,0.0057211683,0.0000000000,0.0100000000,0.0003509946,0.2155721075,3.5099462198,0.0378225767,1.7682404592,15,0,0,26.5097973337,58.7472105555,0.1906071720,0.3856817429,0.0128096955,22.7887140072,63.2119156927,6,0,857.6058777313,1903.4332029077,0.0057211683,0.0000000000,false,535.0000000000,650.0000000000,0.0054794521,1.4054794521
daily,META,2026-08-26,1530,ssvi,ok,,81,41,0.3519147024,1.2037029879,0.4469961205,0.0000000000,0.0000000000,0.0100000000,0.0000822332,0.0061467982,0.8223324576,0.0229985495,1.6529150724,15,0,0,29.1635080558,63.9615511996,0.2068213025,0.4122790118,0.0140389610,35.3345544064,144.9743028526,6,0,850.4158638490,1707.9030289303,0.0000000000,0.0000000000,false,535.0000000000,650.0000000000,0.0054794521,1.4054794521
daily,META,2026-08-26,1530,essvi,ok,,81,41,0.0458334928,1.9200881687,0.4519137058,0.0000000000,0.0000000000,0.0100000000,0.0001212218,0.0240530180,1.2122182384,0.0331425147,1.7407882620,15,0,0,28.1119739023,67.0116450282,0.2011764807,0.3971382464,0.0135026739,35.6838428254,110.4887725855,6,0,919.1457613133,1938.1656919421,0.0000000000,0.0000000000,false,535.0000000000,650.0000000000,0.0054794521,1.4054794521
daily,META,2026-08-26,1530,essvi_g05,ok,,81,41,0.3499305301,1.8045885557,0.4539911882,0.0000000000,0.0000000000,0.0100000000,0.0001082617,0.0120015119,1.0826174079,0.0316339713,1.2758139546,15,0,0,35.9030788488,72.6532199095,0.2968941838,0.4292736061,0.0165867778,30.2847567673,102.1821747960,6,0,940.4633685750,1962.9893998420,0.0000000000,0.0000000000,false,535.0000000000,650.0000000000,0.0054794521,1.4054794521
daily,META,2026-08-26,1530,essvi_gfree,ok,,81,41,0.3528180214,1.9319609110,0.4553476833,0.0000000000,0.0000000000,0.0100000000,0.0001030374,0.0170567576,1.0303742694,0.0317880498,1.3914329101,15,0,0,31.7275626528,66.0691614903,0.2564773078,0.3981018539,0.0147393850,24.3290719062,95.9771575376,6,0,921.5581659940,1945.1888116526,0.0000000000,0.0000000000,false,535.0000000000,650.0000000000,0.0054794521,1.4054794521
daily,META,2026-08-26,1530,essvi_sg05,ok,,81,41,0.3509274689,1.7209468919,0.4529291490,0.0000000000,0.0000000000,0.0100000000,0.0000965817,0.0101958952,0.9658173852,0.0285850875,1.4508085830,15,0,0,27.7590650367,66.0379215215,0.1959790863,0.3927719123,0.0133489800,35.8913104021,104.3394744561,6,0,860.9284412059,1794.5814742396,0.0000000000,0.0000000000,false,535.0000000000,650.0000000000,0.0054794521,1.4054794521
daily,META,2026-08-27,1530,svi,ok,,81,41,0.0100000000,3.0000000000,0.4732889527,0.0168623908,0.0000000000,0.0100000000,0.0006080482,0.3172537254,6.0804822883,0.0520133961,2.4055680186,15,0,0,67.1186435812,135.7334205975,0.5143129000,0.8339446866,0.0339554103,58.2939443230,160.5725037045,6,0,252.2185815226,556.5491313369,0.0168623908,0.0000000000,false,545.0000000000,610.0000000000,0.0027397260,1.4027397260
daily,META,2026-08-27,1530,ssvi,ok,,81,41,0.3503453398,1.3374854037,0.4429897403,0.0000000000,0.0000000000,0.0100000000,0.0000932404,0.0136831327,0.9324044777,0.0240075626,2.0853811577,15,0,0,77.1742489906,152.2680612663,0.5953827571,0.9487217624,0.0386143508,81.4519450215,226.4339252501,6,0,234.5453897671,408.3434417442,0.0000000000,0.0000000000,false,545.0000000000,610.0000000000,0.0027397260,1.4027397260
daily,META,2026-08-27,1530,essvi,ok,,81,41,0.0100000000,2.4003756852,0.4582531878,0.0054200542,0.0000000000,0.0100000000,0.0002488232,0.0826846976,2.4882322047,0.0407054694,1.8857785903,15,0,0,72.0398781650,144.6664926998,0.5506885210,0.9006194663,0.0360983671,78.1730467561,201.6325968612,6,0,305.1051629020,642.3190306355,0.0054200542,0.0000000000,false,545.0000000000,610.0000000000,0.0027397260,1.4027397260
