slice,ticker,date,time,model,status,status_detail,slice_index,expiry_date,tenor_years,forward,n_quotes_raw,n_quotes_used,fit_rmse_vol_bp,fit_max_err_bp,lib_rmse_vol_bp,fit_vol_min,fit_vol_max,pillar_vol_min,pillar_vol_max,converged,min_butterfly_g,k_lo,k_hi,n_slices_fitted,n_slices_skipped,self_validates,svi_a,svi_b,svi_rho,svi_m,svi_sigma,ssvi_rho,ssvi_eta,ssvi_gamma,ssvi_theta,ssvi_phi,essvi_theta,essvi_psi,essvi_rho,essvi_eta,essvi_gamma,essvi_tube_clamped
daily,TSLA,2026-08-17,1530,svi,ok,,10,2026-10-02,0.1260273973,342.7590093391,192,65,81.3752489523,155.9429131223,81.3752489523,0.3871276460,0.5779845617,0.3954311376,0.5888416918,true,0.3159888364,-0.4417582908,0.4637581911,21,0,true,0.0000000000,0.0772856438,0.1335859062,0.0421421815,0.2465838188,,,,,,,,,,,
daily,TSLA,2026-08-17,1530,svi,ok,,11,2026-10-16,0.1643835616,343.1493525529,274,68,76.8780950273,175.3689170145,76.8780950273,0.3925190267,0.5578665959,0.4033920535,0.5754034876,true,0.3408166780,-0.4910582519,0.4626200121,21,0,true,0.0000000000,0.0908190216,-0.0882295705,-0.0478774621,0.2799609582,,,,,,,,,,,
daily,TSLA,2026-08-17,1530,svi,ok,,12,2026-11-20,0.2602739726,344.7951942919,308,68,31.4561262060,89.4060751378,31.4561262060,0.4355939363,0.5300617508,0.4389380378,0.5390023584,true,0.5198245811,-0.4958430703,0.4669676772,21,0,true,0.0000000000,0.1105059142,-0.0854983450,-0.0611454049,0.4484988274,,,,,,,,,,,
daily,TSLA,2026-08-17,1530,svi,ok,,13,2026-12-18,0.3369863014,345.9895856707,282,60,22.6569601433,53.2508879884,22.6569601433,0.4363698059,0.5131341614,0.4386431316,0.5182160395,true,0.5698306793,-0.4993011447,0.4635096028,21,0,true,0.0000000000,0.1256524434,-0.2040023801,-0.1407215594,0.5216522491,,,,,,,,,,,
daily,TSLA,2026-08-17,1530,svi,ok,,14,2027-01-15,0.4136986301,347.3646078826,248,39,14.4835313611,37.9497875748,14.4835313611,0.4370096954,0.5021049953,0.4387125043,0.5058999740,true,0.6276332227,-0.5032674408,0.4595433067,21,0,true,0.0000000000,0.1378066749,-0.1856306749,-0.1370381482,0.5834352911,,,,,,,,,,,
daily,TSLA,2026-08-17,1530,svi,ok,,15,2027-02-19,0.5095890411,349.0293076154,216,55,8.9219121490,25.6002453440,8.9219121490,0.4513136974,0.5041486530,0.4509906834,0.5065695807,true,0.7000606343,-0.5080483639,0.4547623836,21,0,true,0.0000000000,0.1581457368,-0.2604797697,-0.2113644945,0.6797908397,,,,,,,,,,,
daily,TSLA,2026-08-17,1530,svi,ok,,16,2027-03-19,0.5863013699,350.1633972952,244,56,6.1979001809,14.9804839036,6.1979001809,0.4548924634,0.4926452957,0.4537746644,0.4933599396,true,0.7952963245,-0.4647723486,0.4695368888,21,0,true,0.0000000000,0.1756518248,-0.3229154369,-0.2841848510,0.7297703847,,,,,,,,,,,
daily,TSLA,2026-08-17,1530,svi,ok,,17,2027-06-17,0.8328767123,354.4444496148,250,40,5.0660464555,13.0076525568,5.0660464555,0.4671560988,0.4984586107,0.4669776774,0.4988853342,true,0.8585105070,-0.4999136049,0.4573851507,21,0,true,0.0000000000,0.2236962154,-0.4022638271,-0.4161244138,0.8874299419,,,,,,,,,,,
daily,TSLA,2026-08-17,1530,svi,ok,,18,2027-09-17,1.0849315068,358.4933056452,178,36,4.5324123424,13.7535223351,4.5324123424,0.4739459971,0.4963434262,0.4733477569,0.4964088737,true,0.8829061181,-0.4882824403,0.4637263742,21,0,true,0.2042880797,0.1019450621,-0.2046451377,-0.1170801640,0.3948494232,,,,,,,,,,,
daily,TSLA,2026-08-17,1530,svi,ok,,19,2027-12-17,1.3342465753,362.8730400723,238,37,3.4762558403,8.7645229708,3.4762558403,0.4799820417,0.4992699879,0.4791481182,0.4994768924,true,0.9144831784,-0.5004254749,0.4689750823,21,0,true,0.2514315181,0.1190939818,-0.2302278902,-0.1448609821,0.4827870207,,,,,,,,,,,
daily,TSLA,2026-08-17,1530,svi,ok,,20,2028-01-21,1.4301369863,364.3869555579,218,37,4.4420742186,11.1421105728,4.4420742186,0.4804173758,0.4987256270,0.4796108741,0.4987666605,true,0.9236846123,-0.5045888214,0.4648117358,21,0,true,0.2721071921,0.1210124282,-0.2615317382,-0.1640329421,0.4962049062,,,,,,,,,,,
daily,TSLA,2026-08-17,1530,ssvi,ok,,0,2026-08-19,0.0054794521,340.5823998110,230,41,580.0115869109,908.1931368630,272.6798215051,0.4074141394,0.8286483323,0.4063006073,0.8635199464,true,0.2982197721,-0.1436817365,0.1608074543,21,0,true,,,,,,0.0084789229,0.5385659400,0.6300761592,0.0009087881,44.4112635913,,,,,,
daily,TSLA,2026-08-17,1530,ssvi,ok,,1,2026-08-21,0.0109589041,340.7282855192,378,58,494.5504570407,1403.5543197096,272.6798215051,0.4082514129,0.8525377312,0.4075089899,0.9928931631,true,0.2983530029,-0.2704037120,0.2556893839,21,0,true,,,,,,0.0084789229,0.5385659400,0.6300761592,0.0018257503,28.6052880849,,,,,,
daily,TSLA,2026-08-17,1530,ssvi,ok,,2,2026-08-24,0.0191780822,340.8186760730,232,57,386.6628841240,669.9971389564,272.6798215051,0.3568116201,0.6887502848,0.3549571703,0.7505566823,true,0.3116374336,-0.2704037120,0.2439954370,21,0,true,,,,,,0.0084789229,0.5385659400,0.6300761592,0.0024408327,23.8175586420,,,,,,
daily,TSLA,2026-08-17,1530,ssvi,ok,,3,2026-08-26,0.0246575342,340.9451946408,210,51,350.0161576272,645.3354620635,272.6798215051,0.3740674894,0.6722170792,0.3729335210,0.7266208162,true,0.3287359402,-0.2704037120,0.2775258379,21,0,true,,,,,,0.0084789229,0.5385659400,0.6300761592,0.0034493611,19.1468724809,,,,,,
daily,TSLA,2026-08-17,1530,ssvi,ok,,4,2026-08-28,0.0301369863,341.0293253638,246,61,401.6232849033,1281.1006048364,272.6798215051,0.3884893905,0.8021752801,0.3869546151,0.9302853406,true,0.3048614353,-0.2712868407,0.4596006678,21,0,true,,,,,,0.0084789229,0.5385659400,0.6300761592,0.0045475835,16.0800167489,,,,,,
daily,TSLA,2026-08-17,1530,ssvi,ok,,5,2026-08-31,0.0383561644,341.1635998012,60,49,322.9385633929,917.7541384970,272.6798215051,0.3679045372,0.7328344057,0.3661497928,0.8246098196,true,0.3109354825,-0.2712868407,0.4596006678,21,0,true,,,,,,0.0084789229,0.5385659400,0.6300761592,0.0051905619,14.7909510604,,,,,,
daily,TSLA,2026-08-17,1530,ssvi,ok,,6,2026-09-04,0.0493150685,341.4282406824,228,70,390.8329150535,997.1159599051,272.6798215051,0.3878273137,0.7079055915,0.3858821827,0.8076171875,true,0.3291705255,-0.3116766093,0.4676482675,21,0,true,,,,,,0.0084789229,0.5385659400,0.6300761592,0.0074160543,11.8033457178,,,,,,
daily,TSLA,2026-08-17,1530,ssvi,ok,,7,2026-09-11,0.0684931507,341.7229860790,192,62,313.5468143668,749.7423518777,272.6798215051,0.3789661113,0.6431993375,0.3771537668,0.7181735727,true,0.3489894607,-0.3533615033,0.4667853680,21,0,true,,,,,,0.0084789229,0.5385659400,0.6300761592,0.0098347062,9.8714237219,,,,,,
daily,TSLA,2026-08-17,1530,ssvi,ok,,8,2026-09-18,0.0876712329,341.8926523775,314,65,253.0365700975,579.2323796671,272.6798215051,0.3840340479,0.6094768739,0.3832636708,0.6674001119,true,0.3726305157,-0.4183964036,0.4662889888,21,0,true,,,,,,0.0084789229,0.5385659400,0.6300761592,0.0129281332,8.2994912839,,,,,,
daily,TSLA,2026-08-17,1530,ssvi,ok,,9,2026-09-25,0.1068493151,342.1967407915,192,65,196.4745816474,397.3867553502,272.6798215051,0.3895254618,0.5860742012,0.3887516063,0.6258128767,true,0.3963481890,-0.4417582908,0.4653999575,21,0,true,,,,,,0.0084789229,0.5385659400,0.6300761592,0.0162099352,7.1883577186,,,,,,
daily,TSLA,2026-08-17,1530,ssvi,ok,,10,2026-10-02,0.1260273973,342.7590093391,192,65,157.8020552625,289.8018095414,272.6798215051,0.3975231298,0.5707418846,0.3954311376,0.5888416918,true,0.4219223949,-0.4417582908,0.4637581911,21,0,true,,,,,,0.0084789229,0.5385659400,0.6300761592,0.0199111117,6.3062450940,,,,,,
daily,TSLA,2026-08-17,1530,ssvi,ok,,11,2026-10-16,0.1643835616,343.1493525529,274,68,126.9638855475,253.1337417239,272.6798215051,0.4036773491,0.5505886562,0.4033920535,0.5754034876,true,0.4532248151,-0.4910582519,0.4626200121,21,0,true,,,,,,0.0084789229,0.5385659400,0.6300761592,0.0267826176,5.2187325526,,,,,,
daily,TSLA,2026-08-17,1530,ssvi,ok,,12,2026-11-20,0.2602739726,344.7951942919,308,68,86.1731205772,165.4165414789,272.6798215051,0.4402522517,0.5364190652,0.4389380378,0.5390023584,true,0.5659588288,-0.4958430703,0.4669676772,21,0,true,,,,,,0.0084789229,0.5385659400,0.6300761592,0.0504458980,3.4725679159,,,,,,
daily,TSLA,2026-08-17,1530,ssvi,ok,,13,2026-12-18,0.3369863014,345.9895856707,282,60,59.8284877151,113.2809221753,272.6798215051,0.4386827705,0.5153965760,0.4386431316,0.5182160395,true,0.6193961146,-0.4993011447,0.4635096028,21,0,true,,,,,,0.0084789229,0.5385659400,0.6300761592,0.0648539992,2.9492661092,,,,,,
daily,TSLA,2026-08-17,1530,ssvi,ok,,14,2027-01-15,0.4136986301,347.3646078826,248,39,40.5691296065,68.9098315933,272.6798215051,0.4387996020,0.5022050729,0.4387125043,0.5058999740,true,0.6650530974,-0.5032674408,0.4595433067,21,0,true,,,,,,0.0084789229,0.5385659400,0.6300761592,0.0796349253,2.5782046895,,,,,,
daily,TSLA,2026-08-17,1530,ssvi,ok,,15,2027-02-19,0.5095890411,349.0293076154,216,55,23.1578128092,47.8503546012,272.6798215051,0.4517747481,0.5020178449,0.4509906834,0.5065695807,true,0.7265397365,-0.5080483639,0.4547623836,21,0,true,,,,,,0.0084789229,0.5385659400,0.6300761592,0.1040130963,2.1609817343,,,,,,
daily,TSLA,2026-08-17,1530,ssvi,ok,,16,2027-03-19,0.5863013699,350.1633972952,244,56,21.5136770569,39.4467904810,272.6798215051,0.4558776077,0.4960032333,0.4537746644,0.4933599396,true,0.7868742050,-0.4647723486,0.4695368888,21,0,true,,,,,,0.0084789229,0.5385659400,0.6300761592,0.1218521552,1.9442907160,,,,,,
daily,TSLA,2026-08-17,1530,ssvi,ok,,17,2027-06-17,0.8328767123,354.4444496148,250,40,15.2623125271,53.1658746795,272.6798215051,0.4670451258,0.4935687468,0.4669776774,0.4988853342,true,0.8604093449,-0.4999136049,0.4573851507,21,0,true,,,,,,0.0084789229,0.5385659400,0.6300761592,0.1816892771,1.4828497179,,,,,,
daily,TSLA,2026-08-17,1530,ssvi,ok,,18,2027-09-17,1.0849315068,358.4933056452,178,36,14.7059960824,43.4016648215,272.6798215051,0.4744102748,0.4924597032,0.4733477569,0.4964088737,true,0.9213558095,-0.4882824403,0.4637263742,21,0,true,,,,,,0.0084789229,0.5385659400,0.6300761592,0.2441889995,1.2075839959,,,,,,
daily,TSLA,2026-08-17,1530,ssvi,ok,,19,2027-12-17,1.3342465753,362.8730400723,238,37,23.4558176045,63.3244436420,272.6798215051,0.4794051504,0.4933309614,0.4791481182,0.4994768924,true,0.9487852996,-0.5004254749,0.4689750823,21,0,true,,,,,,0.0084789229,0.5385659400,0.6300761592,0.3066650753,1.0273242050,,,,,,
daily,TSLA,2026-08-17,1530,ssvi,ok,,20,2028-01-21,1.4301369863,364.3869555579,218,37,20.3871795272,60.1086795921,272.6798215051,0.4801115113,0.4927557925,0.4796108741,0.4987666605,true,0.9562721837,-0.5045888214,0.4648117358,21,0,true,,,,,,0.0084789229,0.5385659400,0.6300761592,0.3296781959,0.9752185339,,,,,,
daily,TSLA,2026-08-17,1530,essvi,ok,,0,2026-08-19,0.0054794521,340.5823998110,230,41,419.8877198605,956.9243731203,419.8877198605,0.4072407560,0.7678275091,0.4063006073,0.8635199464,true,0.3197828830,-0.1436817365,0.1608074543,21,0,true,,,,,,,,,,,0.0009087881,0.0334062795,0.0165676017,,,
daily,TSLA,2026-08-17,1530,essvi,ok,,1,2026-08-21,0.0109589041,340.7282855192,378,58,474.4920132586,1694.7561940316,474.4920132586,0.4080947188,0.8234175437,0.4075089899,0.9928931631,true,0.3052172378,-0.2704037120,0.2556893839,21,0,true,,,,,,,,,,,0.0018257503,0.0488771256,0.0204411059,,,
daily,TSLA,2026-08-17,1530,essvi,ok,,2,2026-08-24,0.0191780822,340.8186760730,232,57,320.4764542006,1115.7792770767,320.4764542006,0.3564841267,0.6389787546,0.3549571703,0.7505566823,true,0.3295115420,-0.2704037120,0.2439954370,21,0,true,,,,,,,,,,,0.0024408327,0.0506247943,0.0425615413,,,
daily,TSLA,2026-08-17,1530,essvi,ok,,3,2026-08-26,0.0246575342,340.9451946408,210,51,266.0119264919,665.9071194136,266.0119264919,0.3724600493,0.6600301043,0.3729335210,0.7266208162,true,0.3450494626,-0.2704037120,0.2775258379,21,0,true,,,,,,,,,,,0.0034493611,0.0573049432,0.0915059386,,,
daily,TSLA,2026-08-17,1530,essvi,ok,,4,2026-08-28,0.0301369863,341.0293253638,246,61,342.4420471485,971.5519637167,342.4420471485,0.3864726931,0.8331301442,0.3869546151,0.9302853406,true,0.3036445048,-0.2712868407,0.4596006678,21,0,true,,,,,,,,,,,0.0045475835,0.0720385340,0.1029476567,,,
daily,TSLA,2026-08-17,1530,essvi,ok,,5,2026-08-31,0.0383561644,341.1635998012,60,49,285.3974946020,840.4438241220,285.3974946020,0.3667878920,0.7405654372,0.3661497928,0.8246098196,true,0.3150282586,-0.2712868407,0.4596006678,21,0,true,,,,,,,,,,,0.0051905619,0.0721774420,0.0863629317,,,
daily,TSLA,2026-08-17,1530,essvi,ok,,6,2026-09-04,0.0493150685,341.4282406824,228,70,307.3648610811,611.7807471394,307.3648610811,0.3855533113,0.7464391128,0.3858821827,0.8076171875,true,0.3231953938,-0.3116766093,0.4676482675,21,0,true,,,,,,,,,,,0.0074160543,0.0890235498,0.1074513527,,,
daily,TSLA,2026-08-17,1530,essvi,ok,,7,2026-09-11,0.0684931507,341.7229860790,192,62,265.9270684363,509.6879866475,265.9270684363,0.3776890721,0.6672047741,0.3771537668,0.7181735727,true,0.3445345543,-0.3533615033,0.4667853680,21,0,true,,,,,,,,,,,0.0098347062,0.0975982729,0.0824014692,,,
daily,TSLA,2026-08-17,1530,essvi,ok,,8,2026-09-18,0.0876712329,341.8926523775,314,65,229.2709309907,518.1099390693,229.2709309907,0.3835621288,0.6258850407,0.3832636708,0.6674001119,true,0.3676514741,-0.4183964036,0.4662889888,21,0,true,,,,,,,,,,,0.0129281332,0.1084909252,0.0562459790,,,
daily,TSLA,2026-08-17,1530,essvi,ok,,9,2026-09-25,0.1068493151,342.1967407915,192,65,181.4433591911,477.7126225428,181.4433591911,0.3891132423,0.5922238211,0.3887516063,0.6258128767,true,0.3981669382,-0.4417582908,0.4653999575,21,0,true,,,,,,,,,,,0.0162099352,0.1135945299,0.0504592986,,,
daily,TSLA,2026-08-17,1530,essvi,ok,,10,2026-10-02,0.1260273973,342.7590093391,192,65,129.7123870701,283.5983793495,129.7123870701,0.3972903453,0.5604818539,0.3954311376,0.5888416918,true,0.4398846796,-0.4417582908,0.4637581911,21,0,true,,,,,,,,,,,0.0199111117,0.1150752595,0.0321008269,,,
daily,TSLA,2026-08-17,1530,essvi,ok,,11,2026-10-16,0.1643835616,343.1493525529,274,68,116.4901351923,361.8017806370,116.4901351923,0.4035804623,0.5392233095,0.4033920535,0.5754034876,true,0.4680095203,-0.4910582519,0.4626200121,21,0,true,,,,,,,,,,,0.0267826176,0.1326890641,0.0181917128,,,
daily,TSLA,2026-08-17,1530,essvi,ok,,12,2026-11-20,0.2602739726,344.7951942919,308,68,50.1950277279,184.2884386823,50.1950277279,0.4401783960,0.5214945360,0.4389380378,0.5390023584,true,0.6043914985,-0.4958430703,0.4669676772,21,0,true,,,,,,,,,,,0.0504458980,0.1571103958,0.0181707300,,,
daily,TSLA,2026-08-17,1530,essvi,ok,,13,2026-12-18,0.3369863014,345.9895856707,282,60,36.4138968367,131.4155594427,36.4138968367,0.4386799604,0.5050744836,0.4386431316,0.5182160395,true,0.6517282333,-0.4993011447,0.4635096028,21,0,true,,,,,,,,,,,0.0648539992,0.1743321761,0.0105744264,,,
daily,TSLA,2026-08-17,1530,essvi,ok,,14,2027-01-15,0.4136986301,347.3646078826,248,39,25.5342926499,88.1783102889,25.5342926499,0.4387823168,0.4970821430,0.4387125043,0.5058999740,true,0.6849501082,-0.5032674408,0.4595433067,21,0,true,,,,,,,,,,,0.0796349253,0.1931236155,0.0053109801,,,
daily,TSLA,2026-08-17,1530,essvi,ok,,15,2027-02-19,0.5095890411,349.0293076154,216,55,15.5496511240,72.4017753482,15.5496511240,0.4517940869,0.4993294032,0.4509906834,0.5065695807,true,0.7394211856,-0.5080483639,0.4547623836,21,0,true,,,,,,,,,,,0.1040130963,0.2149339757,0.0038374503,,,
daily,TSLA,2026-08-17,1530,essvi,ok,,16,2027-03-19,0.5863013699,350.1633972952,244,56,12.8320453824,48.8843453683,12.8320453824,0.4558663572,0.4922289792,0.4537746644,0.4933599396,true,0.8045301485,-0.4647723486,0.4695368888,21,0,true,,,,,,,,,,,0.1218521552,0.2222636328,0.0099368883,,,
daily,TSLA,2026-08-17,1530,essvi,ok,,17,2027-06-17,0.8328767123,354.4444496148,250,40,10.0606248552,28.4034998343,10.0606248552,0.4670801814,0.4960449843,0.4669776774,0.4988853342,true,0.8512658324,-0.4999136049,0.4573851507,21,0,true,,,,,,,,,,,0.1816892771,0.2741111296,-0.0024990023,,,
daily,TSLA,2026-08-17,1530,essvi,ok,,18,2027-09-17,1.0849315068,358.4933056452,178,36,7.9882611771,14.3706970410,7.9882611771,0.4744258134,0.4952640481,0.4733477569,0.4964088737,true,0.9071670035,-0.4882824403,0.4637263742,21,0,true,,,,,,,,,,,0.2441889995,0.3173721966,0.0040644502,,,
daily,TSLA,2026-08-17,1530,essvi,ok,,19,2027-12-17,1.3342465753,362.8730400723,238,37,8.0640869628,17.5001126169,8.0640869628,0.4794191005,0.4987387419,0.4791481182,0.4994768924,true,0.9255107757,-0.5004254749,0.4689750823,21,0,true,,,,,,,,,,,0.3066650753,0.3679995588,0.0017948811,,,
daily,TSLA,2026-08-17,1530,essvi,ok,,20,2028-01-21,1.4301369863,364.3869555579,218,37,7.3529811500,16.2620197870,7.3529811500,0.4801400037,0.4979829097,0.4796108741,0.4987666605,true,0.9353052956,-0.5045888214,0.4648117358,21,0,true,,,,,,,,,,,0.3296781959,0.3723699925,-0.0004842528,,,
daily,TSLA,2026-08-17,1530,essvi_g05,ok,,0,2026-08-19,0.0054794521,340.5823998110,230,41,411.6745352828,1058.6708744098,411.6745352828,0.3985923422,0.7576528590,0.4063006073,0.8635199464,true,0.3187545350,-0.1436817365,0.1608074543,21,0,true,,,,,,,,,,,0.0008708201,0.0324714820,0.0207649469,1.1008468581,0.5000000000,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_g05,ok,,1,2026-08-21,0.0109589041,340.7282855192,378,58,479.4407875325,1906.2170981031,479.4407875325,0.4039207762,0.8045956360,0.4075089899,0.9928931631,true,0.3087089976,-0.2704037120,0.2556893839,21,0,true,,,,,,,,,,,0.0017892801,0.0465240893,0.0270988266,1.1008468581,0.5000000000,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_g05,ok,,2,2026-08-24,0.0191780822,340.8186760730,232,57,289.3902121794,1129.8945595521,289.3902121794,0.3383097334,0.6383839255,0.3549571703,0.7505566823,true,0.3167605871,-0.2704037120,0.2439954370,21,0,true,,,,,,,,,,,0.0021988086,0.0515636529,0.0448224220,1.1008468581,0.5000000000,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_g05,ok,,3,2026-08-26,0.0246575342,340.9451946408,210,51,229.9530428109,607.7625173356,229.9530428109,0.3507393229,0.6658445645,0.3729335210,0.7266208162,true,0.3230073915,-0.2704037120,0.2775258379,21,0,true,,,,,,,,,,,0.0030542985,0.0607463833,0.0844846921,1.1008468581,0.5000000000,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_g05,ok,,4,2026-08-28,0.0301369863,341.0293253638,246,61,321.3506272622,1011.3447549976,321.3506272622,0.3729512156,0.8291508651,0.3869546151,0.9302853406,true,0.2988502666,-0.2712868407,0.4596006678,21,0,true,,,,,,,,,,,0.0042404885,0.0715345729,0.1092360183,1.1008468581,0.5000000000,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_g05,ok,,5,2026-08-31,0.0383561644,341.1635998012,60,49,249.7536906159,804.9523449606,249.7536906159,0.3456304852,0.7441145851,0.3661497928,0.8246098196,true,0.3018084184,-0.2712868407,0.4596006678,21,0,true,,,,,,,,,,,0.0046003953,0.0744951181,0.0858878001,1.1008468581,0.5000000000,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_g05,ok,,6,2026-09-04,0.0493150685,341.4282406824,228,70,281.3477237336,611.3962390169,281.3477237336,0.3690581161,0.7464775636,0.3858821827,0.8076171875,true,0.3126800152,-0.3116766093,0.4676482675,21,0,true,,,,,,,,,,,0.0067953274,0.0904401983,0.1088437235,1.1008468581,0.5000000000,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_g05,ok,,7,2026-09-11,0.0684931507,341.7229860790,192,62,229.6703365031,474.2743581341,229.6703365031,0.3553215499,0.6707461369,0.3771537668,0.7181735727,true,0.3237146970,-0.3533615033,0.4667853680,21,0,true,,,,,,,,,,,0.0086901993,0.1021792887,0.0793606503,1.1008468581,0.5000000000,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_g05,ok,,8,2026-09-18,0.0876712329,341.8926523775,314,65,196.2093794570,447.3815629456,196.2093794570,0.3589208653,0.6323801146,0.3832636708,0.6674001119,true,0.3377605920,-0.4183964036,0.4662889888,21,0,true,,,,,,,,,,,0.0113179287,0.1164572503,0.0510155838,1.1008468581,0.5000000000,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_g05,ok,,9,2026-09-25,0.1068493151,342.1967407915,192,65,164.7660752705,306.8174379496,164.7660752705,0.3598145305,0.6043423161,0.3887516063,0.6258128767,true,0.3501724335,-0.4417582908,0.4653999575,21,0,true,,,,,,,,,,,0.0138518744,0.1286749256,0.0372411680,1.1008468581,0.5000000000,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_g05,ok,,10,2026-10-02,0.1260273973,342.7590093391,192,65,168.7178433927,348.6870774065,168.7178433927,0.3631377715,0.5797760663,0.3954311376,0.5888416918,true,0.3643562498,-0.4417582908,0.4637581911,21,0,true,,,,,,,,,,,0.0166105162,0.1407152521,0.0095477837,1.1008468581,0.5000000000,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_g05,ok,,11,2026-10-16,0.1643835616,343.1493525529,274,68,165.0128915836,323.3063206245,165.0128915836,0.3714317572,0.5662614789,0.4033920535,0.5754034876,true,0.3808692190,-0.4910582519,0.4626200121,21,0,true,,,,,,,,,,,0.0226660823,0.1638883986,0.0083651156,1.1008468581,0.5000000000,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_g05,ok,,12,2026-11-20,0.2602739726,344.7951942919,308,68,187.5362083192,307.5360765337,187.5362083192,0.4095373948,0.5615320925,0.4389380378,0.5390023584,true,0.4443901233,-0.4958430703,0.4669676772,21,0,true,,,,,,,,,,,0.0436538184,0.2251436968,-0.0040513765,1.1008468581,0.5000000000,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_g05,ok,,13,2026-12-18,0.3369863014,345.9895856707,282,60,175.7352309679,281.1406357302,175.7352309679,0.4143882489,0.5395944168,0.4386431316,0.5182160395,true,0.4843203478,-0.4993011447,0.4635096028,21,0,true,,,,,,,,,,,0.0578748202,0.2574865776,0.0144862313,1.1008468581,0.5000000000,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_g05,ok,,14,2027-01-15,0.4136986301,347.3646078826,248,39,163.4262003684,255.4196664005,163.4262003684,0.4132845150,0.5229710098,0.4387125043,0.5058999740,true,0.5139642739,-0.5032674408,0.4595433067,21,0,true,,,,,,,,,,,0.0706255289,0.2827411150,0.0155080854,1.1008468581,0.5000000000,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_g05,ok,,15,2027-02-19,0.5095890411,349.0293076154,216,55,136.8208134206,288.3882171699,136.8208134206,0.4362856233,0.5354084024,0.4509906834,0.5065695807,true,0.5620641642,-0.5080483639,0.4547623836,21,0,true,,,,,,,,,,,0.0970051980,0.3273558209,-0.0104802357,1.1008468581,0.5000000000,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_g05,ok,,16,2027-03-19,0.5863013699,350.1633972952,244,56,121.4366541044,290.9059786671,121.4366541044,0.4421537365,0.5224505374,0.4537746644,0.4933599396,true,0.6277986404,-0.4647723486,0.4695368888,21,0,true,,,,,,,,,,,0.1146685212,0.3530824609,-0.0201905005,1.1008468581,0.5000000000,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_g05,ok,,17,2027-06-17,0.8328767123,354.4444496148,250,40,102.9200438659,183.6017097056,102.9200438659,0.4533111794,0.5136808897,0.4669776774,0.4988853342,true,0.7018544158,-0.4999136049,0.4573851507,21,0,true,,,,,,,,,,,0.1711510731,0.4208334575,0.0082051526,1.1008468581,0.5000000000,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_g05,ok,,18,2027-09-17,1.0849315068,358.4933056452,178,36,74.8477780468,157.7690108885,74.8477780468,0.4655216873,0.5121857748,0.4733477569,0.4964088737,true,0.7866137649,-0.4882824403,0.4637263742,21,0,true,,,,,,,,,,,0.2351218182,0.4803065135,-0.0050372516,1.1008468581,0.5000000000,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_g05,ok,,19,2027-12-17,1.3342465753,362.8730400723,238,37,60.2004494396,126.5499666400,60.2004494396,0.4732403240,0.5121318891,0.4791481182,0.4994768924,true,0.8363277936,-0.5004254749,0.4689750823,21,0,true,,,,,,,,,,,0.2987777900,0.5279996515,-0.0048934176,1.1008468581,0.5000000000,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_g05,ok,,20,2028-01-21,1.4301369863,364.3869555579,218,37,56.3803806427,119.2336355121,56.3803806427,0.4740799048,0.5106900240,0.4796108741,0.4987666605,true,0.8509807632,-0.5045888214,0.4648117358,21,0,true,,,,,,,,,,,0.3214107781,0.5429229535,-0.0046451768,1.1008468581,0.5000000000,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_gfree,ok,,0,2026-08-19,0.0054794521,340.5823998110,230,41,380.8543996363,737.1256998914,380.8543996363,0.3409066957,0.7898073765,0.4063006073,0.8635199464,true,0.2785896736,-0.1436817365,0.1608074543,21,0,true,,,,,,,,,,,0.0006358762,0.0378873691,0.0110900311,0.5724934648,0.6311192757,0.0000000000
daily,TSLA,2026-08-17,1530,essvi_gfree,ok,,1,2026-08-21,0.0109589041,340.7282855192,378,58,419.1524089596,1603.5103588151,419.1524089596,0.3664262612,0.8325421272,0.4075089899,0.9928931631,true,0.2849854593,-0.2704037120,0.2556893839,21,0,true,,,,,,,,,,,0.0014716127,0.0516165031,0.0203900166,0.5724934648,0.6311192757,0.0000000000
