slice,ticker,date,time,model,status,status_detail,holdout_index,n_pillars,expiry_date,tenor_years,forward,n_eval_quotes,gap_lo_years,gap_hi_years,insample_rmse_bp,insample_max_bp,loo_rmse_bp,loo_max_bp,loo_mean_signed_bp,loo_atm_signed_bp,fit_ms
loo,IWM,2026-08-19,1530,essvi,ok,,19,31,2026-12-31,0.3671232877,304.2162356091,80,0.0356164384,0.0410958904,65.8651429214,262.9492040296,92.5240941027,156.5982272160,68.3780224899,14.7165576567,1.9378000000
loo,IWM,2026-08-19,1530,essvi_g05,ok,,19,31,2026-12-31,0.3671232877,304.2162356091,80,0.0356164384,0.0410958904,60.3727627802,229.0324447363,85.8221174252,148.9013280876,58.7389810269,-20.0083379741,129.5154000000
loo,IWM,2026-08-19,1530,essvi_gfree,ok,,19,31,2026-12-31,0.3671232877,304.2162356091,80,0.0356164384,0.0410958904,60.4203798076,234.5827311160,86.1809657871,151.5394605786,59.3327680818,-11.7389031961,1144.9832000000
loo,IWM,2026-08-19,1530,essvi_sg05,ok,,19,31,2026-12-31,0.3671232877,304.2162356091,80,0.0356164384,0.0410958904,66.3367025600,253.0764890319,85.0347332083,183.4276892804,54.5177178731,14.6820866767,1.9712000000
loo,IWM,2026-08-19,1530,svi,ok,,20,31,2027-01-15,0.4082191781,304.6228177084,51,0.0410958904,0.0958904110,16.9698214542,45.7748237698,22.0907564463,76.9135992450,-3.7374922544,25.1862696518,655.6624000000
loo,IWM,2026-08-19,1530,ssvi,ok,,20,31,2027-01-15,0.4082191781,304.6228177084,51,0.0410958904,0.0958904110,91.8291360779,189.1053041362,94.7500548227,193.8671015094,-6.7943189103,7.6426120423,4.7552000000
loo,IWM,2026-08-19,1530,essvi,ok,,20,31,2027-01-15,0.4082191781,304.6228177084,51,0.0410958904,0.0958904110,67.1799496760,119.5034261289,92.8486339608,216.0555290792,-31.3046100148,7.4252153782,1.9811000000
loo,IWM,2026-08-19,1530,essvi_g05,ok,,20,31,2027-01-15,0.4082191781,304.6228177084,51,0.0410958904,0.0958904110,65.5812122977,110.2907326237,84.4939915725,187.6966254654,-35.8698278007,-47.3303335902,1072.4385000000
loo,IWM,2026-08-19,1530,essvi_gfree,ok,,20,31,2027-01-15,0.4082191781,304.6228177084,51,0.0410958904,0.0958904110,66.1764038617,114.8161453001,86.1068294407,195.0641811089,-37.6352895383,-38.9532961790,1098.8588000000
loo,IWM,2026-08-19,1530,essvi_sg05,ok,,20,31,2027-01-15,0.4082191781,304.6228177084,51,0.0410958904,0.0958904110,70.2500130597,119.8601083074,92.3309458375,213.3073876445,-28.1190528265,7.4536799310,1.9627000000
loo,IWM,2026-08-19,1530,svi,ok,,21,31,2027-02-19,0.5041095890,305.6568337050,40,0.0958904110,0.0767123288,13.1546671800,31.5434832643,15.2836212656,27.7177963125,8.4118045404,8.3103381479,700.6299000000
loo,IWM,2026-08-19,1530,ssvi,ok,,21,31,2027-02-19,0.5041095890,305.6568337050,40,0.0958904110,0.0767123288,55.1662916486,134.1042636945,56.1353454041,132.3377211803,21.0260487448,4.3323223092,4.7631000000
loo,IWM,2026-08-19,1530,essvi,ok,,21,31,2027-02-19,0.5041095890,305.6568337050,40,0.0958904110,0.0767123288,53.0319727106,137.0047405586,55.9569688970,108.0096617175,20.9843806053,4.7479352924,1.9372000000
loo,IWM,2026-08-19,1530,essvi_g05,ok,,21,31,2027-02-19,0.5041095890,305.6568337050,40,0.0958904110,0.0767123288,50.3074404091,117.6196506839,53.2889866969,91.1507089440,12.9647990142,-28.1395068842,1101.0565000000
loo,IWM,2026-08-19,1530,essvi_gfree,ok,,21,31,2027-02-19,0.5041095890,305.6568337050,40,0.0958904110,0.0767123288,49.9805311736,124.8057704805,53.1355731816,98.3495752689,13.2418737938,-19.6553867296,468.2746000000
loo,IWM,2026-08-19,1530,essvi_sg05,ok,,21,31,2027-02-19,0.5041095890,305.6568337050,40,0.0958904110,0.0767123288,53.0944464421,140.6450328380,57.0596331728,108.8115321753,17.8404879256,4.8401317887,2.0929000000
loo,IWM,2026-08-19,1530,svi,ok,,22,31,2027-03-19,0.5808219178,306.3630355021,39,0.0767123288,0.0328767123,10.9356722919,24.3564928658,12.3313514523,33.9470198923,-5.5897470422,-2.7361723562,713.0613000000
loo,IWM,2026-08-19,1530,ssvi,ok,,22,31,2027-03-19,0.5808219178,306.3630355021,39,0.0767123288,0.0328767123,45.1258623337,123.0472131208,44.4611345281,126.8073890893,11.2516861427,-0.8048282473,4.9138000000
loo,IWM,2026-08-19,1530,essvi,ok,,22,31,2027-03-19,0.5808219178,306.3630355021,39,0.0767123288,0.0328767123,44.0895310486,124.3017889736,46.0304704731,151.5052502141,1.3769049955,-0.9202274840,1.9687000000
loo,IWM,2026-08-19,1530,essvi_g05,ok,,22,31,2027-03-19,0.5808219178,306.3630355021,39,0.0767123288,0.0328767123,42.0060151067,102.2351329743,45.1340699053,126.4307216653,-14.1559481353,-50.1489380233,1108.4956000000
loo,IWM,2026-08-19,1530,essvi_gfree,ok,,22,31,2027-03-19,0.5808219178,306.3630355021,39,0.0767123288,0.0328767123,41.3320922015,109.6322498368,44.4460769847,134.1765782193,-14.1718540338,-41.8007704422,1119.9131000000
loo,IWM,2026-08-19,1530,essvi_sg05,ok,,22,31,2027-03-19,0.5808219178,306.3630355021,39,0.0767123288,0.0328767123,44.0909754575,123.7758229589,46.1358126507,148.2006775325,3.8756195385,-1.0051174546,2.0695000000
loo,IWM,2026-08-19,1530,svi,ok,,23,31,2027-03-31,0.6136986301,306.7103711581,86,0.0328767123,0.0438356164,8.8680505662,26.3310510949,9.6659139921,32.3669048110,1.7328916651,2.2006941833,684.0572000000
loo,IWM,2026-08-19,1530,ssvi,ok,,23,31,2027-03-31,0.6136986301,306.7103711581,86,0.0328767123,0.0438356164,46.3444359803,70.9778267125,49.5549598937,73.6838636961,33.0794071347,6.5492804476,5.1273000000
loo,IWM,2026-08-19,1530,essvi,ok,,23,31,2027-03-31,0.6136986301,306.7103711581,86,0.0328767123,0.0438356164,42.6216329891,94.4916020989,47.1167806944,71.6023013094,25.3305640350,6.7514775843,2.0389000000
loo,IWM,2026-08-19,1530,essvi_g05,ok,,23,31,2027-03-31,0.6136986301,306.7103711581,86,0.0328767123,0.0438356164,34.6646876149,77.3981783790,40.1286883926,70.6816160545,19.3258042481,-37.4456320615,1063.5877000000
loo,IWM,2026-08-19,1530,essvi_gfree,ok,,23,31,2027-03-31,0.6136986301,306.7103711581,86,0.0328767123,0.0438356164,35.0985425516,78.0640580376,40.2736854691,59.5943253330,18.9007262530,-27.4903231871,1089.6057000000
loo,IWM,2026-08-19,1530,essvi_sg05,ok,,23,31,2027-03-31,0.6136986301,306.7103711581,86,0.0328767123,0.0438356164,42.8383994988,90.0158661578,49.6876340159,74.7311533594,32.1280274712,6.7487696839,1.9196000000
loo,IWM,2026-08-19,1530,svi,ok,,24,31,2027-04-16,0.6575342466,307.1622313962,42,0.0438356164,0.1698630137,11.3648495294,27.2849501667,12.8208519426,37.7502566282,1.9180153802,-3.6218774918,690.8258000000
loo,IWM,2026-08-19,1530,ssvi,ok,,24,31,2027-04-16,0.6575342466,307.1622313962,42,0.0438356164,0.1698630137,42.7587691387,78.6013511350,41.5020541750,81.5783086364,20.4332191491,-0.5049018530,4.7378000000
loo,IWM,2026-08-19,1530,essvi,ok,,24,31,2027-04-16,0.6575342466,307.1622313962,42,0.0438356164,0.1698630137,37.9218464968,103.8072829075,39.7844400444,112.0209450399,9.6204750757,-0.8696123593,1.8486000000
loo,IWM,2026-08-19,1530,essvi_g05,ok,,24,31,2027-04-16,0.6575342466,307.1622313962,42,0.0438356164,0.1698630137,41.5952662567,78.8224428724,42.4542447592,90.4576975737,-1.4709917454,-49.5535092039,141.5859000000
loo,IWM,2026-08-19,1530,essvi_gfree,ok,,24,31,2027-04-16,0.6575342466,307.1622313962,42,0.0438356164,0.1698630137,38.8638351895,72.5300654614,39.4828721602,87.6293683451,-2.3207140464,-41.3380319001,166.1118000000
loo,IWM,2026-08-19,1530,essvi_sg05,ok,,24,31,2027-04-16,0.6575342466,307.1622313962,42,0.0438356164,0.1698630137,41.7596891710,75.4004951765,42.9603133005,100.9148950621,16.7959391487,-1.0353458880,2.2023000000
loo,IWM,2026-08-19,1530,svi,ok,,25,31,2027-06-17,0.8273972603,309.1136472028,43,0.1698630137,0.0356164384,9.0508549671,24.4222263415,22.5898582102,54.8278607414,0.2740361343,10.9305974718,722.4599000000
loo,IWM,2026-08-19,1530,ssvi,ok,,25,31,2027-06-17,0.8273972603,309.1136472028,43,0.1698630137,0.0356164384,25.7532152935,60.9934632330,28.7058105500,71.0110116589,13.2369574927,7.6304472099,4.7921000000
loo,IWM,2026-08-19,1530,essvi,ok,,25,31,2027-06-17,0.8273972603,309.1136472028,43,0.1698630137,0.0356164384,24.3482009455,66.1762657111,37.9572302966,97.2098019043,6.5532679454,8.3433411180,1.9562000000
loo,IWM,2026-08-19,1530,essvi_g05,ok,,25,31,2027-06-17,0.8273972603,309.1136472028,43,0.1698630137,0.0356164384,36.1319446538,89.4727391178,55.2474713794,170.9013825846,21.1765568693,-14.2690875835,1071.7485000000
loo,IWM,2026-08-19,1530,essvi_gfree,ok,,25,31,2027-06-17,0.8273972603,309.1136472028,43,0.1698630137,0.0356164384,31.6727778792,77.2702733264,51.3964441235,157.8374924017,18.1739409655,-10.8862492788,1087.3394000000
loo,IWM,2026-08-19,1530,essvi_sg05,ok,,25,31,2027-06-17,0.8273972603,309.1136472028,43,0.1698630137,0.0356164384,27.8866939302,63.2721029189,45.1982977113,127.0140256815,18.0078325474,8.4730523835,1.7608000000
loo,IWM,2026-08-19,1530,svi,ok,,26,31,2027-06-30,0.8630136986,308.6947747758,87,0.0356164384,0.2164383562,8.4266731835,21.6696152452,17.4106309833,50.7121129604,-2.9903842820,-4.7996187519,722.7111000000
loo,IWM,2026-08-19,1530,ssvi,ok,,26,31,2027-06-30,0.8630136986,308.6947747758,87,0.0356164384,0.2164383562,27.4640794438,51.0646327296,28.9528350961,50.2374771944,2.8376737715,-7.3269203602,4.6060000000
loo,IWM,2026-08-19,1530,essvi,ok,,26,31,2027-06-30,0.8630136986,308.6947747758,87,0.0356164384,0.2164383562,19.4812588712,46.0152016061,29.2208082010,53.4608192609,0.4137266833,-7.3158967178,1.9549000000
loo,IWM,2026-08-19,1530,essvi_g05,ok,,26,31,2027-06-30,0.8630136986,308.6947747758,87,0.0356164384,0.2164383562,27.4018127187,105.2138948326,43.9851720815,86.0166477938,-19.8755303183,-47.4367405485,1051.5973000000
loo,IWM,2026-08-19,1530,essvi_gfree,ok,,26,31,2027-06-30,0.8630136986,308.6947747758,87,0.0356164384,0.2164383562,24.0610789567,89.7416821470,40.0414138653,80.0696873465,-16.4703935004,-40.4001707284,1109.9921000000
loo,IWM,2026-08-19,1530,essvi_sg05,ok,,26,31,2027-06-30,0.8630136986,308.6947747758,87,0.0356164384,0.2164383562,21.1293463682,63.3245675663,31.5059114146,56.6256707265,6.7418016874,-7.3018195676,1.6284000000
loo,IWM,2026-08-19,1530,svi,ok,,27,31,2027-09-17,1.0794520548,311.6759636025,45,0.2164383562,0.0767123288,8.9980438878,34.7988437003,56.8379584607,152.8988261293,-51.8566287385,-21.7105535779,699.4016000000
loo,IWM,2026-08-19,1530,ssvi,ok,,27,31,2027-09-17,1.0794520548,311.6759636025,45,0.2164383562,0.0767123288,24.8984299518,66.4535379801,27.5112812950,85.2548841898,-11.7814075086,-14.2172463833,4.7888000000
loo,IWM,2026-08-19,1530,essvi,ok,,27,31,2027-09-17,1.0794520548,311.6759636025,45,0.2164383562,0.0767123288,23.5061453652,70.8214338417,93.7722509209,243.4833748440,19.1300515295,-16.9932683570,2.9915000000
loo,IWM,2026-08-19,1530,essvi_g05,ok,,27,31,2027-09-17,1.0794520548,311.6759636025,45,0.2164383562,0.0767123288,37.9436124306,87.9929782384,67.9474413369,167.7830286122,-8.5813303826,-44.9474899737,221.9799000000
loo,IWM,2026-08-19,1530,essvi_gfree,ok,,27,31,2027-09-17,1.0794520548,311.6759636025,45,0.2164383562,0.0767123288,32.8954076361,71.9593907966,62.9017626463,145.1249738043,-12.4294687031,-40.7048395126,525.9996000000
loo,IWM,2026-08-19,1530,essvi_sg05,ok,,27,31,2027-09-17,1.0794520548,311.6759636025,45,0.2164383562,0.0767123288,31.1993049949,58.5146139583,63.4637667492,143.6749628897,-1.9602478329,-16.0192572216,3.4807000000
loo,IWM,2026-08-19,1530,svi,ok,,28,31,2027-10-15,1.1561643836,312.9324063472,28,0.0767123288,0.1726027397,8.1065908005,18.9282035024,65.2746159037,88.1860981290,61.9265909116,30.2046709880,712.1315000000
loo,IWM,2026-08-19,1530,ssvi,ok,,28,31,2027-10-15,1.1561643836,312.9324063472,28,0.0767123288,0.1726027397,48.1840299966,78.0119575862,72.3305200264,106.0369275682,65.1281980629,24.2868152580,5.1048000000
loo,IWM,2026-08-19,1530,essvi,ok,,28,31,2027-10-15,1.1561643836,312.9324063472,28,0.0767123288,0.1726027397,33.6963207638,68.4321627283,71.4167553719,104.9812875975,64.1571772335,24.2438287136,1.7772000000
loo,IWM,2026-08-19,1530,essvi_g05,ok,,28,31,2027-10-15,1.1561643836,312.9324063472,28,0.0767123288,0.1726027397,30.5939283866,43.6689357220,74.4764452796,111.5086099854,59.2647120314,-9.9181103282,130.7641000000
loo,IWM,2026-08-19,1530,essvi_gfree,ok,,28,31,2027-10-15,1.1561643836,312.9324063472,28,0.0767123288,0.1726027397,28.9851091368,40.4700893736,72.6470501627,108.1376711581,60.5494715755,-0.3842250261,185.4068000000
loo,IWM,2026-08-19,1530,essvi_sg05,ok,,28,31,2027-10-15,1.1561643836,312.9324063472,28,0.0767123288,0.1726027397,38.2996116085,62.7143898384,78.3089326212,113.6790972692,70.8740805876,24.2411315921,1.7672000000
loo,IWM,2026-08-19,1530,svi,ok,,29,31,2027-12-17,1.3287671233,314.4931322280,44,0.1726027397,0.0958904110,4.8179717331,11.4303500211,95.7821814209,261.3664544352,14.4724007125,-26.4626451244,699.9713000000
loo,IWM,2026-08-19,1530,ssvi,ok,,29,31,2027-12-17,1.3287671233,314.4931322280,44,0.1726027397,0.0958904110,18.5699306788,63.7026270373,34.0244550294,88.2605187033,-29.4601515420,-17.5701878257,4.8643000000
loo,IWM,2026-08-19,1530,essvi,ok,,29,31,2027-12-17,1.3287671233,314.4931322280,44,0.1726027397,0.0958904110,14.2204271839,37.7373083483,37.5087984984,101.1988414569,-25.8836406739,-17.4011624424,1.8660000000
loo,IWM,2026-08-19,1530,essvi_g05,ok,,29,31,2027-12-17,1.3287671233,314.4931322280,44,0.1726027397,0.0958904110,24.0280265602,64.5477737651,57.0795301629,137.2479252822,-7.4296671363,-24.3357598017,174.8758000000
loo,IWM,2026-08-19,1530,essvi_gfree,ok,,29,31,2027-12-17,1.3287671233,314.4931322280,44,0.1726027397,0.0958904110,19.1793676485,48.2739556476,49.7427336823,108.2803647564,-12.5849150134,-22.2789799183,118.0306000000
loo,IWM,2026-08-19,1530,essvi_sg05,ok,,29,31,2027-12-17,1.3287671233,314.4931322280,44,0.1726027397,0.0958904110,17.1924048563,44.5024268498,38.6698970892,88.2677430160,-15.9638490162,-17.3054255789,2.0518000000
loo,IWM,2026-08-20,1530,svi,ok,,1,31,2026-08-24,0.0109589041,297.7763856384,20,0.0082191781,0.0027397260,11.4285873708,21.0572624714,130.5056635862,150.2849857607,129.9972265234,125.4334295837,697.5998000000
loo,IWM,2026-08-20,1530,ssvi,ok,,1,31,2026-08-24,0.0109589041,297.7763856384,20,0.0082191781,0.0027397260,419.7724826996,746.8537984562,512.7797431642,874.2059314222,420.1142675295,111.8266178551,4.6233000000
loo,IWM,2026-08-20,1530,essvi,ok,,1,31,2026-08-24,0.0109589041,297.7763856384,20,0.0082191781,0.0027397260,13.6115222721,29.2493850402,133.0622657520,152.1769349580,132.4627196105,129.6153659675,2.2188000000
loo,IWM,2026-08-20,1530,essvi_g05,ok,,1,31,2026-08-24,0.0109589041,297.7763856384,20,0.0082191781,0.0027397260,52.9463930114,89.0212560027,135.8389500102,182.1556134804,126.9257013668,49.5827983047,140.7183000000
loo,IWM,2026-08-20,1530,essvi_gfree,ok,,1,31,2026-08-24,0.0109589041,297.7763856384,20,0.0082191781,0.0027397260,41.7196286337,71.4219707831,132.6288585735,172.0126344342,126.8677936080,65.3031613434,1094.0350000000
loo,IWM,2026-08-20,1530,essvi_sg05,ok,,1,31,2026-08-24,0.0109589041,297.7763856384,20,0.0082191781,0.0027397260,70.9235484356,129.3457622423,182.2117309589,223.3898069041,179.2599483504,130.5909645028,1.8621000000
loo,IWM,2026-08-20,1530,svi,ok,,2,31,2026-08-25,0.0136986301,297.7657713423,21,0.0027397260,0.0027397260,13.3466818967,24.8876657333,14.7876323642,25.1115224402,-1.4828486512,4.6864785476,753.4698000000
loo,IWM,2026-08-20,1530,ssvi,ok,,2,31,2026-08-25,0.0136986301,297.7657713423,21,0.0027397260,0.0027397260,384.3293576497,750.5357414675,385.5470208380,751.8826810172,278.7487147259,-8.3591003672,4.6219000000
loo,IWM,2026-08-20,1530,essvi,ok,,2,31,2026-08-25,0.0136986301,297.7657713423,21,0.0027397260,0.0027397260,16.0106456920,48.4794143940,16.3337512282,43.0217373071,6.0285852846,4.2367233147,2.0832000000
loo,IWM,2026-08-20,1530,essvi_g05,ok,,2,31,2026-08-25,0.0136986301,297.7657713423,21,0.0027397260,0.0027397260,49.5902813901,84.6041688705,47.9062929635,86.6369985034,-4.5645003859,-71.6217705238,965.7668000000
loo,IWM,2026-08-20,1530,essvi_gfree,ok,,2,31,2026-08-25,0.0136986301,297.7657713423,21,0.0027397260,0.0027397260,39.0144804997,69.1721492128,38.0847271806,70.7034434813,-3.3011496740,-55.6379907141,1061.3046000000
loo,IWM,2026-08-20,1530,essvi_sg05,ok,,2,31,2026-08-25,0.0136986301,297.7657713423,21,0.0027397260,0.0027397260,59.4013577349,115.3737769804,56.2273048040,115.2736506628,43.4111454511,5.4014640299,2.0525000000
loo,IWM,2026-08-20,1530,svi,ok,,3,31,2026-08-26,0.0164383562,297.8091709380,27,0.0027397260,0.0027397260,13.8411282593,37.5973731569,18.6338009225,36.8903053034,4.8589639962,15.3355156435,699.2539000000
loo,IWM,2026-08-20,1530,ssvi,ok,,3,31,2026-08-26,0.0164383562,297.8091709380,27,0.0027397260,0.0027397260,409.2263152523,701.8817995618,418.5133078701,715.9971298204,322.2382953744,2.4673360446,5.8490000000
loo,IWM,2026-08-20,1530,essvi,ok,,3,31,2026-08-26,0.0164383562,297.8091709380,27,0.0027397260,0.0027397260,25.9066142613,73.0938570804,30.3961928857,83.4321829125,10.9063199203,13.7833495522,2.7477000000
loo,IWM,2026-08-20,1530,essvi_g05,ok,,3,31,2026-08-26,0.0164383562,297.8091709380,27,0.0027397260,0.0027397260,42.2953399206,77.2171179069,41.9397210405,84.2519178482,5.6165445313,-61.4815531252,158.4962000000
loo,IWM,2026-08-20,1530,essvi_gfree,ok,,3,31,2026-08-26,0.0164383562,297.8091709380,27,0.0027397260,0.0027397260,33.5545197492,58.1770593430,34.0612932949,68.3294714388,5.6469343185,-45.4859068025,1045.0640000000
loo,IWM,2026-08-20,1530,essvi_sg05,ok,,3,31,2026-08-26,0.0164383562,297.8091709380,27,0.0027397260,0.0027397260,48.6998930031,108.0378426941,57.6742829587,122.4938195279,47.4829147984,14.7367160355,2.5001000000
loo,IWM,2026-08-20,1530,svi,ok,,4,31,2026-08-27,0.0191780822,297.7719254618,33,0.0027397260,0.0027397260,14.7269167485,38.0288041589,53.2923248790,79.4485407519,51.1679805749,56.0820594345,678.8158000000
loo,IWM,2026-08-20,1530,ssvi,ok,,4,31,2026-08-27,0.0191780822,297.7719254618,33,0.0027397260,0.0027397260,408.3107921397,664.3354569127,450.8181264998,721.3598629057,365.8321944874,44.8632962054,4.7212000000
loo,IWM,2026-08-20,1530,essvi,ok,,4,31,2026-08-27,0.0191780822,297.7719254618,33,0.0027397260,0.0027397260,33.5720318926,88.5240436729,66.3808397009,103.3843484083,58.0556748735,50.2469463548,2.3751000000
loo,IWM,2026-08-20,1530,essvi_g05,ok,,4,31,2026-08-27,0.0191780822,297.7719254618,33,0.0027397260,0.0027397260,46.2270694821,90.8536801593,67.0221485991,130.0155664911,51.0308693281,-22.3775034565,146.1641000000
loo,IWM,2026-08-20,1530,essvi_gfree,ok,,4,31,2026-08-27,0.0191780822,297.7719254618,33,0.0027397260,0.0027397260,38.3915311176,74.3931439562,62.4590736583,109.0001328757,50.7371363518,-6.3417469671,900.7404000000
loo,IWM,2026-08-20,1530,essvi_sg05,ok,,4,31,2026-08-27,0.0191780822,297.7719254618,33,0.0027397260,0.0027397260,53.6003381933,116.2710283817,93.1957117524,151.2360815195,87.1386163090,50.6636831794,2.2618000000
loo,IWM,2026-08-20,1530,svi,ok,,5,31,2026-08-28,0.0219178082,297.9238594372,44,0.0027397260,0.0082191781,22.6264577241,72.5623581994,131.6088320930,198.7409052562,-129.2897322623,-119.0586594990,679.4628000000
loo,IWM,2026-08-20,1530,ssvi,ok,,5,31,2026-08-28,0.0219178082,297.9238594372,44,0.0027397260,0.0082191781,379.8053947888,625.8360558272,294.2019359704,496.3873760694,176.4012932913,-133.2664686402,5.3110000000
loo,IWM,2026-08-20,1530,essvi,ok,,5,31,2026-08-28,0.0219178082,297.9238594372,44,0.0027397260,0.0082191781,40.0810527031,167.2641710740,128.4255640666,327.2951784430,-120.0680450736,-126.9347338275,2.3685000000
loo,IWM,2026-08-20,1530,essvi_g05,ok,,5,31,2026-08-28,0.0219178082,297.9238594372,44,0.0027397260,0.0082191781,48.6984654632,104.1638194579,136.8981411652,265.4308286095,-124.8953870132,-199.6117414492,989.5212000000
loo,IWM,2026-08-20,1530,essvi_gfree,ok,,5,31,2026-08-28,0.0219178082,297.9238594372,44,0.0027397260,0.0082191781,42.1162927573,122.0221985848,135.3028906802,281.7404140766,-125.8005733738,-183.8033401837,1040.6370000000
loo,IWM,2026-08-20,1530,essvi_sg05,ok,,5,31,2026-08-28,0.0219178082,297.9238594372,44,0.0027397260,0.0082191781,54.5090786387,111.8420713916,104.0914316193,275.4818829136,-90.3426247328,-126.4389799147,2.0018000000
loo,IWM,2026-08-20,1530,svi,ok,,6,31,2026-08-31,0.0301369863,297.9662373369,43,0.0082191781,0.0027397260,25.0923757526,91.4289801566,51.8514457078,75.0529216833,46.7982241618,41.7363337941,715.0135000000
loo,IWM,2026-08-20,1530,ssvi,ok,,6,31,2026-08-31,0.0301369863,297.9662373369,43,0.0082191781,0.0027397260,342.3121992830,532.3396925058,376.6159468163,577.9981856957,312.9251542267,41.3603913050,4.5426000000
loo,IWM,2026-08-20,1530,essvi,ok,,6,31,2026-08-31,0.0301369863,297.9662373369,43,0.0082191781,0.0027397260,46.3435900161,188.7436041898,69.3497598510,140.3683725850,53.9160139202,42.3456435438,2.0570000000
loo,IWM,2026-08-20,1530,essvi_g05,ok,,6,31,2026-08-31,0.0301369863,297.9662373369,43,0.0082191781,0.0027397260,47.5783214177,140.6661649618,64.9234986789,112.1708278637,45.4647610526,-19.8630638820,1013.5674000000
loo,IWM,2026-08-20,1530,essvi_gfree,ok,,6,31,2026-08-31,0.0301369863,297.9662373369,43,0.0082191781,0.0027397260,44.0029380338,156.3749912933,62.4998361188,105.5165610855,45.5876841509,-4.4749551880,1039.9336000000
loo,IWM,2026-08-20,1530,essvi_sg05,ok,,6,31,2026-08-31,0.0301369863,297.9662373369,43,0.0082191781,0.0027397260,52.3162685207,154.0289094230,82.3710735472,120.1099212433,71.2205660129,42.3918550679,1.9946000000
loo,IWM,2026-08-20,1530,svi,ok,,7,31,2026-09-01,0.0328767123,297.9709693078,46,0.0027397260,0.0027397260,16.9849317181,37.7756139603,27.9601226640,92.5255630819,2.3413843344,18.6966727502,724.9682000000
loo,IWM,2026-08-20,1530,ssvi,ok,,7,31,2026-09-01,0.0328767123,297.9709693078,46,0.0027397260,0.0027397260,325.4612580337,578.0136935153,331.4915534993,587.2893299522,265.0779262079,5.1632723774,4.5140000000
loo,IWM,2026-08-20,1530,essvi,ok,,7,31,2026-09-01,0.0328767123,297.9709693078,46,0.0027397260,0.0027397260,35.0019527627,83.0023671188,36.4245854132,79.3077718777,11.9007167998,5.6092921587,2.2484000000
loo,IWM,2026-08-20,1530,essvi_g05,ok,,7,31,2026-09-01,0.0328767123,297.9709693078,46,0.0027397260,0.0027397260,39.4018664134,82.7503142038,39.5021781873,79.5611288347,2.2989017526,-57.7688754440,1084.4844000000
loo,IWM,2026-08-20,1530,essvi_gfree,ok,,7,31,2026-09-01,0.0328767123,297.9709693078,46,0.0027397260,0.0027397260,34.7751671782,60.3376625760,34.8443403605,57.8602528364,2.3198969221,-42.4253779868,1092.6550000000
loo,IWM,2026-08-20,1530,essvi_sg05,ok,,7,31,2026-09-01,0.0328767123,297.9709693078,46,0.0027397260,0.0027397260,40.1265145820,72.4603733380,42.9955069103,74.6112387263,28.2648279600,5.6316928942,2.0237000000
loo,IWM,2026-08-20,1530,svi,ok,,8,31,2026-09-02,0.0356164384,297.9922598625,51,0.0027397260,0.0027397260,20.7370803653,54.6768501540,25.8202842469,124.5459407784,-0.8892188765,0.2705035408,705.7084000000
loo,IWM,2026-08-20,1530,ssvi,ok,,8,31,2026-09-02,0.0356164384,297.9922598625,51,0.0027397260,0.0027397260,312.0661240467,473.3891599889,316.6271387482,479.8688073948,258.7240813207,3.0880964667,5.3483000000
loo,IWM,2026-08-20,1530,essvi,ok,,8,31,2026-09-02,0.0356164384,297.9922598625,51,0.0027397260,0.0027397260,46.0190373372,164.9830543939,46.9205831053,172.8534183591,9.9610450531,3.3807392394,2.0310000000
loo,IWM,2026-08-20,1530,essvi_g05,ok,,8,31,2026-09-02,0.0356164384,297.9922598625,51,0.0027397260,0.0027397260,46.1696903868,129.3384419267,47.8780939085,126.8387421999,11.5143493765,-47.4600250520,1003.3410000000
loo,IWM,2026-08-20,1530,essvi_gfree,ok,,8,31,2026-09-02,0.0356164384,297.9922598625,51,0.0027397260,0.0027397260,43.4496469938,142.6909156706,45.8569504697,147.3805442428,8.4139234772,-34.4903664169,1014.5299000000
loo,IWM,2026-08-20,1530,essvi_sg05,ok,,8,31,2026-09-02,0.0356164384,297.9922598625,51,0.0027397260,0.0027397260,49.7486371333,140.8620899037,51.1989915539,140.4570191811,27.6061354319,3.3896813422,1.8727000000
loo,IWM,2026-08-20,1530,svi,ok,,9,31,2026-09-03,0.0383561644,297.9987480815,25,0.0027397260,0.0027397260,15.5004969274,36.3343131289,52.8831230434,124.2882856391,41.8243124588,34.3108570209,711.9637000000
loo,IWM,2026-08-20,1530,ssvi,ok,,9,31,2026-09-03,0.0383561644,297.9987480815,25,0.0027397260,0.0027397260,231.7018728712,544.2776268467,243.1000373945,563.9798530775,156.0626303920,19.0040882768,4.5463000000
loo,IWM,2026-08-20,1530,essvi,ok,,9,31,2026-09-03,0.0383561644,297.9987480815,25,0.0027397260,0.0027397260,21.2720068086,56.8905139281,37.7961857959,93.0872593867,30.2056710482,17.9521409705,1.9486000000
loo,IWM,2026-08-20,1530,essvi_g05,ok,,9,31,2026-09-03,0.0383561644,297.9987480815,25,0.0027397260,0.0027397260,37.8590202300,69.2344197397,41.0425077077,94.8448389341,4.8739676584,-38.7232954391,1037.5125000000
loo,IWM,2026-08-20,1530,essvi_gfree,ok,,9,31,2026-09-03,0.0383561644,297.9987480815,25,0.0027397260,0.0027397260,32.3853605218,70.8395877470,34.4718568107,85.3712196727,9.5328142620,-22.8897821129,1028.5707000000
