slice,ticker,date,time,model,status,status_detail,horizon,t,t_beyond_last_pillar,t_below_first_pillar,target_forward,simulated_mean,relative_error,standard_error,z_score,paths,seed,steps_per_year,z_threshold,within_threshold,max_abs_z_all_horizons,mc_mean_spot,mc_relative_error,mc_standard_error,mc_paths,mc_seed,mc_steps,carry_rate,zero_dividend_forward_error,drift_source
daily,SPY,2026-08-25,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,778.6790881091,778.8104345352,0.0001686785,0.0003471313,0.4859213639,32768,20260824,104,3.0000000000,true,1.3190297566,779.1331265225,0.0005830880,0.0003127266,40000,20260824,192,0.0350280901,0.0020924487,parity_forward
daily,SPY,2026-08-26,1530,svi,ok,,1M,0.0833333333,false,false,767.7078075109,767.6993005925,-0.0000110809,0.0000858599,-0.1290583718,32768,20260824,104,3.0000000000,true,1.1701378294,767.7299891444,0.0000288933,0.0000901841,40000,20260824,192,0.0126334442,0.0021026816,parity_forward
daily,SPY,2026-08-26,1530,svi,ok,,3M,0.2500000000,false,false,773.1170277496,773.0837812901,-0.0000430031,0.0001783968,-0.2410532995,32768,20260824,104,3.0000000000,true,1.1701378294,773.2516761675,0.0001741630,0.0001662003,40000,20260824,192,0.0322960664,0.0015283510,parity_forward
daily,SPY,2026-08-26,1530,svi,ok,,6M,0.5000000000,false,false,780.1203006301,780.3630296115,0.0003111430,0.0002659029,1.1701378294,32768,20260824,104,3.0000000000,true,1.1701378294,780.3293251783,0.0002679389,0.0002413143,40000,20260824,192,0.0341834492,0.0024665766,parity_forward
daily,SPY,2026-08-26,1530,ssvi,ok,,1M,0.0833333333,false,false,767.7078075109,767.7382354422,0.0000396348,0.0001393204,0.2844865251,32768,20260824,104,3.0000000000,true,1.0191966921,767.6526301677,-0.0000718728,0.0001387555,40000,20260824,192,0.0126334442,0.0021026816,parity_forward
daily,SPY,2026-08-26,1530,ssvi,ok,,3M,0.2500000000,false,false,773.1170277496,772.9729901408,-0.0001863076,0.0002314046,-0.8051165366,32768,20260824,104,3.0000000000,true,1.0191966921,773.1488463754,0.0000411563,0.0002125830,40000,20260824,192,0.0322960664,0.0015283510,parity_forward
daily,SPY,2026-08-26,1530,ssvi,ok,,6M,0.5000000000,false,false,780.1203006301,780.3584609961,0.0003052867,0.0002995366,1.0191966921,32768,20260824,104,3.0000000000,true,1.0191966921,780.2770307519,0.0002009051,0.0002746078,40000,20260824,192,0.0341834492,0.0024665766,parity_forward
daily,SPY,2026-08-26,1530,essvi,ok,,1M,0.0833333333,false,false,767.7078075109,767.7032853508,-0.0000058905,0.0001283538,-0.0458924457,32768,20260824,104,3.0000000000,true,0.9310266336,767.7186624678,0.0000141394,0.0001174529,40000,20260824,192,0.0126334442,0.0021026816,parity_forward
daily,SPY,2026-08-26,1530,essvi,ok,,3M,0.2500000000,false,false,773.1170277496,772.9609736805,-0.0002018505,0.0002168042,-0.9310266336,32768,20260824,104,3.0000000000,true,0.9310266336,773.2275284595,0.0001429288,0.0001968324,40000,20260824,192,0.0322960664,0.0015283510,parity_forward
daily,SPY,2026-08-26,1530,essvi,ok,,6M,0.5000000000,false,false,780.1203006301,780.2862991685,0.0002127858,0.0003007076,0.7076171293,32768,20260824,104,3.0000000000,true,0.9310266336,780.3732476037,0.0003242410,0.0002706282,40000,20260824,192,0.0341834492,0.0024665766,parity_forward
daily,SPY,2026-08-26,1530,essvi_g05,ok,,1M,0.0833333333,false,false,767.7078075109,767.7099298862,0.0000027646,0.0001262621,0.0218954112,32768,20260824,104,3.0000000000,true,0.9213955539,767.7475969745,0.0000518289,0.0001305606,40000,20260824,192,0.0126334442,0.0021026816,parity_forward
daily,SPY,2026-08-26,1530,essvi_g05,ok,,3M,0.2500000000,false,false,773.1170277496,772.9655283793,-0.0001959592,0.0002126765,-0.9213955539,32768,20260824,104,3.0000000000,true,0.9213955539,773.3060540050,0.0002444989,0.0002085399,40000,20260824,192,0.0322960664,0.0015283510,parity_forward
daily,SPY,2026-08-26,1530,essvi_g05,ok,,6M,0.5000000000,false,false,780.1203006301,780.3014987585,0.0002322695,0.0003024318,0.7680061183,32768,20260824,104,3.0000000000,true,0.9213955539,780.4241710523,0.0003895174,0.0002825749,40000,20260824,192,0.0341834492,0.0024665766,parity_forward
daily,SPY,2026-08-26,1530,essvi_gfree,ok,,1M,0.0833333333,false,false,767.7078075109,767.7251646763,0.0000226091,0.0001263306,0.1789675832,32768,20260824,104,3.0000000000,true,1.0328537467,767.7242551511,0.0000214243,0.0001200229,40000,20260824,192,0.0126334442,0.0021026816,parity_forward
daily,SPY,2026-08-26,1530,essvi_gfree,ok,,3M,0.2500000000,false,false,773.1170277496,772.9446344957,-0.0002229847,0.0002158918,-1.0328537467,32768,20260824,104,3.0000000000,true,1.0328537467,773.2712809872,0.0001995212,0.0001982234,40000,20260824,192,0.0322960664,0.0015283510,parity_forward
daily,SPY,2026-08-26,1530,essvi_gfree,ok,,6M,0.5000000000,false,false,780.1203006301,780.2737084780,0.0001966464,0.0003070552,0.6404269427,32768,20260824,104,3.0000000000,true,1.0328537467,780.4223959211,0.0003872419,0.0002774718,40000,20260824,192,0.0341834492,0.0024665766,parity_forward
daily,SPY,2026-08-26,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,767.7078075109,767.8831944959,0.0002284554,0.0001260036,1.8130860705,32768,20260824,104,3.0000000000,true,1.8130860705,767.7553584374,0.0000619388,0.0001160594,40000,20260824,192,0.0126334442,0.0021026816,parity_forward
daily,SPY,2026-08-26,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,773.1170277496,772.8367947007,-0.0003624717,0.0002838687,-1.2768993314,32768,20260824,104,3.0000000000,true,1.8130860705,773.3298844629,0.0002753228,0.0002396995,40000,20260824,192,0.0322960664,0.0015283510,parity_forward
daily,SPY,2026-08-26,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,780.1203006301,780.1625705500,0.0000541838,0.0003556646,0.1523453626,32768,20260824,104,3.0000000000,true,1.8130860705,780.4853852071,0.0004679850,0.0003079482,40000,20260824,192,0.0341834492,0.0024665766,parity_forward
daily,SPY,2026-08-27,1530,svi,ok,,1M,0.0833333333,false,false,770.9059184391,770.9168290355,0.0000141530,0.0000840188,0.1684499051,32768,20260824,104,3.0000000000,true,1.5363680714,770.9681228408,0.0000806900,0.0000802028,40000,20260824,192,0.0108376297,0.0022609840,parity_forward
daily,SPY,2026-08-27,1530,svi,ok,,3M,0.2500000000,false,false,776.3877803022,776.4722351789,0.0001087792,0.0001813774,0.5997397066,32768,20260824,104,3.0000000000,true,1.5363680714,776.4748356372,0.0001121287,0.0001670931,40000,20260824,192,0.0319556293,0.0015891960,parity_forward
daily,SPY,2026-08-27,1530,svi,ok,,6M,0.5000000000,false,false,783.6750429996,783.9959222082,0.0004094544,0.0002665080,1.5363680714,32768,20260824,104,3.0000000000,true,1.5363680714,783.8429884799,0.0002143050,0.0002384075,40000,20260824,192,0.0346624870,0.0021773418,parity_forward
daily,SPY,2026-08-27,1530,ssvi,ok,,1M,0.0833333333,false,false,770.9059184391,770.9444862854,0.0000500293,0.0001464083,0.3417103987,32768,20260824,104,3.0000000000,true,1.2099819323,770.8476229391,-0.0000756195,0.0001354011,40000,20260824,192,0.0108376297,0.0022609840,parity_forward
daily,SPY,2026-08-27,1530,ssvi,ok,,3M,0.2500000000,false,false,776.3877803022,776.2983976203,-0.0001151263,0.0002361555,-0.4875023302,32768,20260824,104,3.0000000000,true,1.2099819323,776.4075962035,0.0000255232,0.0002096642,40000,20260824,192,0.0319556293,0.0015891960,parity_forward
daily,SPY,2026-08-27,1530,ssvi,ok,,6M,0.5000000000,false,false,783.6750429996,783.9615957863,0.0003656526,0.0003021967,1.2099819323,32768,20260824,104,3.0000000000,true,1.2099819323,783.8020193747,0.0001620268,0.0002723515,40000,20260824,192,0.0346624870,0.0021773418,parity_forward
daily,SPY,2026-08-27,1530,essvi,ok,,1M,0.0833333333,false,false,770.9059184391,770.8950267255,-0.0000141285,0.0001264974,-0.1116897418,32768,20260824,104,3.0000000000,true,1.0201445287,770.8856728256,-0.0000262621,0.0001112052,40000,20260824,192,0.0108376297,0.0022609840,parity_forward
daily,SPY,2026-08-27,1530,essvi,ok,,3M,0.2500000000,false,false,776.3877803022,776.3899546033,0.0000028005,0.0002362124,0.0118560034,32768,20260824,104,3.0000000000,true,1.0201445287,776.4542248209,0.0000855816,0.0002135999,40000,20260824,192,0.0319556293,0.0015891960,parity_forward
daily,SPY,2026-08-27,1530,essvi,ok,,6M,0.5000000000,false,false,783.6750429996,783.9313502441,0.0003270581,0.0003205997,1.0201445287,32768,20260824,104,3.0000000000,true,1.0201445287,783.8853028432,0.0002682998,0.0002854486,40000,20260824,192,0.0346624870,0.0021773418,parity_forward
daily,SPY,2026-08-27,1530,essvi_g05,ok,,1M,0.0833333333,false,false,770.9059184391,770.8832766088,-0.0000293704,0.0001366144,-0.2149877682,32768,20260824,104,3.0000000000,true,1.1213642211,770.9122094015,0.0000081605,0.0001249534,40000,20260824,192,0.0108376297,0.0022609840,parity_forward
daily,SPY,2026-08-27,1530,essvi_g05,ok,,3M,0.2500000000,false,false,776.3877803022,776.5047824428,0.0001507006,0.0002349091,0.6415274026,32768,20260824,104,3.0000000000,true,1.1213642211,776.4899960191,0.0001316555,0.0002205690,40000,20260824,192,0.0319556293,0.0015891960,parity_forward
daily,SPY,2026-08-27,1530,essvi_g05,ok,,6M,0.5000000000,false,false,783.6750429996,783.9645423708,0.0003694125,0.0003294313,1.1213642211,32768,20260824,104,3.0000000000,true,1.1213642211,783.9203530623,0.0003130252,0.0002973570,40000,20260824,192,0.0346624870,0.0021773418,parity_forward
daily,SPY,2026-08-27,1530,essvi_gfree,ok,,1M,0.0833333333,false,false,770.9059184391,770.9238892341,0.0000233113,0.0001290044,0.1807013757,32768,20260824,104,3.0000000000,true,0.6763253955,770.8903050170,-0.0000202533,0.0001130227,40000,20260824,192,0.0108376297,0.0022609840,parity_forward
daily,SPY,2026-08-27,1530,essvi_gfree,ok,,3M,0.2500000000,false,false,776.3877803022,776.3181746965,-0.0000896531,0.0002208569,-0.4059332080,32768,20260824,104,3.0000000000,true,0.6763253955,776.5047044712,0.0001506002,0.0001939384,40000,20260824,192,0.0319556293,0.0015891960,parity_forward
daily,SPY,2026-08-27,1530,essvi_gfree,ok,,6M,0.5000000000,false,false,783.6750429996,783.8437364482,0.0002152594,0.0003182779,0.6763253955,32768,20260824,104,3.0000000000,true,0.6763253955,783.9591218460,0.0003624957,0.0002787538,40000,20260824,192,0.0346624870,0.0021773418,parity_forward
daily,SPY,2026-08-27,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,770.9059184391,771.0880205602,0.0002362183,0.0001312351,1.7999627925,32768,20260824,104,3.0000000000,true,1.7999627925,770.8143382105,-0.0001187956,0.0001159345,40000,20260824,192,0.0108376297,0.0022609840,parity_forward
daily,SPY,2026-08-27,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,776.3877803022,776.3378697742,-0.0000642856,0.0002544418,-0.2526533285,32768,20260824,104,3.0000000000,true,1.7999627925,776.4399769420,0.0000672301,0.0002122994,40000,20260824,192,0.0319556293,0.0015891960,parity_forward
daily,SPY,2026-08-27,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,783.6750429996,783.9353469819,0.0003321581,0.0003596481,0.9235641797,32768,20260824,104,3.0000000000,true,1.7999627925,783.9522601404,0.0003537399,0.0003075905,40000,20260824,192,0.0346624870,0.0021773418,parity_forward
daily,TSLA,2026-08-14,1530,svi,ok,,1M,0.0833333333,false,false,342.5721624892,342.5595430107,-0.0000368374,0.0001702455,-0.2163782853,32768,20260824,104,3.0000000000,true,1.2595506956,342.5563400914,-0.0000461871,0.0001538324,40000,20260824,192,0.0457005128,-0.0006549005,parity_forward
daily,TSLA,2026-08-14,1530,svi,ok,,3M,0.2500000000,false,false,345.2724124763,345.4555965800,0.0005305495,0.0004212212,1.2595506956,32768,20260824,104,3.0000000000,true,1.2595506956,345.2600858050,-0.0000357013,0.0003742678,40000,20260824,192,0.0466390160,-0.0020317262,parity_forward
daily,TSLA,2026-08-14,1530,svi,ok,,6M,0.5000000000,false,false,349.5144123745,349.3515358185,-0.0004660081,0.0007399690,-0.6297670790,32768,20260824,104,3.0000000000,true,1.2595506956,349.3423282326,-0.0004923521,0.0006545039,40000,20260824,192,0.0477416902,-0.0043551156,parity_forward
daily,TSLA,2026-08-14,1530,ssvi,ok,,1M,0.0833333333,false,false,342.5721624892,342.5744742851,0.0000067483,0.0001049639,0.0642920848,32768,20260824,104,3.0000000000,true,0.9967866452,342.5729543258,0.0000023114,0.0001036691,40000,20260824,192,0.0457005128,-0.0006549005,parity_forward
daily,TSLA,2026-08-14,1530,ssvi,ok,,3M,0.2500000000,false,false,345.2724124763,345.4017901195,0.0003747118,0.0003759198,0.9967866452,32768,20260824,104,3.0000000000,true,0.9967866452,345.2860561772,0.0000395158,0.0003544990,40000,20260824,192,0.0466390160,-0.0020317262,parity_forward
daily,TSLA,2026-08-14,1530,ssvi,ok,,6M,0.5000000000,false,false,349.5144123745,349.3368453005,-0.0005080393,0.0007552642,-0.6726644120,32768,20260824,104,3.0000000000,true,0.9967866452,349.3856743538,-0.0003683339,0.0006733655,40000,20260824,192,0.0477416902,-0.0043551156,parity_forward
daily,TSLA,2026-08-14,1530,essvi,ok,,1M,0.0833333333,false,false,342.5721624892,342.5668130066,-0.0000156156,0.0001616208,-0.0966189640,32768,20260824,104,3.0000000000,true,1.1109640175,342.5770686750,0.0000143216,0.0001381443,40000,20260824,192,0.0457005128,-0.0006549005,parity_forward
daily,TSLA,2026-08-14,1530,essvi,ok,,3M,0.2500000000,false,false,345.2724124763,345.4252224119,0.0004425779,0.0003983728,1.1109640175,32768,20260824,104,3.0000000000,true,1.1109640175,345.2733202070,0.0000026290,0.0003525493,40000,20260824,192,0.0466390160,-0.0020317262,parity_forward
daily,TSLA,2026-08-14,1530,essvi,ok,,6M,0.5000000000,false,false,349.5144123745,349.3264902253,-0.0005376664,0.0007431633,-0.7234834479,32768,20260824,104,3.0000000000,true,1.1109640175,349.3730161712,-0.0004045504,0.0006590421,40000,20260824,192,0.0477416902,-0.0043551156,parity_forward
daily,TSLA,2026-08-14,1530,essvi_g05,ok,,1M,0.0833333333,false,false,342.5721624892,342.5503074899,-0.0000637968,0.0001584278,-0.4026866673,32768,20260824,104,3.0000000000,true,0.7814465302,342.5871556593,0.0000437665,0.0001379643,40000,20260824,192,0.0457005128,-0.0006549005,parity_forward
daily,TSLA,2026-08-14,1530,essvi_g05,ok,,3M,0.2500000000,false,false,345.2724124763,345.3906688343,0.0003425016,0.0004382918,0.7814465302,32768,20260824,104,3.0000000000,true,0.7814465302,345.2970985608,0.0000714974,0.0004073113,40000,20260824,192,0.0466390160,-0.0020317262,parity_forward
daily,TSLA,2026-08-14,1530,essvi_g05,ok,,6M,0.5000000000,false,false,349.5144123745,349.2641367059,-0.0007160668,0.0009469921,-0.7561486679,32768,20260824,104,3.0000000000,true,0.7814465302,349.3633441663,-0.0004322231,0.0008494844,40000,20260824,192,0.0477416902,-0.0043551156,parity_forward
daily,TSLA,2026-08-14,1530,essvi_gfree,ok,,1M,0.0833333333,false,false,342.5721624892,342.5555791044,-0.0000484084,0.0001567783,-0.3087701368,32768,20260824,104,3.0000000000,true,0.9581625667,342.5802317380,0.0000235549,0.0001375517,40000,20260824,192,0.0457005128,-0.0006549005,parity_forward
daily,TSLA,2026-08-14,1530,essvi_gfree,ok,,3M,0.2500000000,false,false,345.2724124763,345.4067469711,0.0003890681,0.0004060565,0.9581625667,32768,20260824,104,3.0000000000,true,0.9581625667,345.2871592231,0.0000427105,0.0003714782,40000,20260824,192,0.0466390160,-0.0020317262,parity_forward
daily,TSLA,2026-08-14,1530,essvi_gfree,ok,,6M,0.5000000000,false,false,349.5144123745,349.3001049306,-0.0006131577,0.0007820643,-0.7840245864,32768,20260824,104,3.0000000000,true,0.9581625667,349.3932333675,-0.0003467068,0.0006981997,40000,20260824,192,0.0477416902,-0.0043551156,parity_forward
daily,TSLA,2026-08-14,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,342.5721624892,342.7239279325,0.0004430174,0.0003096277,1.4308068205,32768,20260824,104,3.0000000000,true,1.5004908659,342.5851913216,0.0000380324,0.0002220367,40000,20260824,192,0.0457005128,-0.0006549005,parity_forward
daily,TSLA,2026-08-14,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,345.2724124763,345.5245602211,0.0007302864,0.0004866983,1.5004908659,32768,20260824,104,3.0000000000,true,1.5004908659,345.2773739378,0.0000143697,0.0004097239,40000,20260824,192,0.0466390160,-0.0020317262,parity_forward
daily,TSLA,2026-08-14,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,349.5144123745,349.4579881104,-0.0001614362,0.0008121458,-0.1987773236,32768,20260824,104,3.0000000000,true,1.5004908659,349.3721947335,-0.0004069006,0.0006946625,40000,20260824,192,0.0477416902,-0.0043551156,parity_forward
daily,TSLA,2026-08-17,1530,svi,ok,,1M,0.0833333333,false,false,341.8542754767,341.8469846938,-0.0000213272,0.0001439502,-0.1481565868,32768,20260824,104,3.0000000000,true,0.9076243630,341.8908168306,0.0001068916,0.0001765425,40000,20260824,192,0.0469282817,-0.0007571423,parity_forward
daily,TSLA,2026-08-17,1530,svi,ok,,3M,0.2500000000,false,false,344.6188541056,344.7338903002,0.0003338070,0.0003677810,0.9076243630,32768,20260824,104,3.0000000000,true,0.9076243630,344.6233736223,0.0000131145,0.0003509451,40000,20260824,192,0.0478606984,-0.0023607809,parity_forward
daily,TSLA,2026-08-17,1530,svi,ok,,6M,0.5000000000,false,false,348.8628376421,348.6722238880,-0.0005463860,0.0006960420,-0.7849899661,32768,20260824,104,3.0000000000,true,0.9076243630,348.6892892729,-0.0004974688,0.0006274074,40000,20260824,192,0.0484099372,-0.0046397059,parity_forward
daily,TSLA,2026-08-17,1530,ssvi,ok,,1M,0.0833333333,false,false,341.8542754767,341.8542854094,0.0000000291,0.0000825853,0.0003518222,32768,20260824,104,3.0000000000,true,0.8408570061,341.8630542414,0.0000256798,0.0001001292,40000,20260824,192,0.0469282817,-0.0007571423,parity_forward
daily,TSLA,2026-08-17,1530,ssvi,ok,,3M,0.2500000000,false,false,344.6188541056,344.7197590225,0.0002928015,0.0003482179,0.8408570061,32768,20260824,104,3.0000000000,true,0.8408570061,344.5981387728,-0.0000601109,0.0003422305,40000,20260824,192,0.0478606984,-0.0023607809,parity_forward
daily,TSLA,2026-08-17,1530,ssvi,ok,,6M,0.5000000000,false,false,348.8628376421,348.6810988766,-0.0005209462,0.0007312178,-0.7124364536,32768,20260824,104,3.0000000000,true,0.8408570061,348.6905887223,-0.0004937440,0.0006675606,40000,20260824,192,0.0484099372,-0.0046397059,parity_forward
daily,TSLA,2026-08-17,1530,essvi,ok,,1M,0.0833333333,false,false,341.8542754767,341.8114135983,-0.0001253806,0.0001234216,-1.0158718193,32768,20260824,104,3.0000000000,true,1.0514803838,341.8595615501,0.0000154629,0.0001366235,40000,20260824,192,0.0469282817,-0.0007571423,parity_forward
daily,TSLA,2026-08-17,1530,essvi,ok,,3M,0.2500000000,false,false,344.6188541056,344.6528536719,0.0000986585,0.0003505203,0.2814629014,32768,20260824,104,3.0000000000,true,1.0514803838,344.5904419419,-0.0000824452,0.0003319518,40000,20260824,192,0.0478606984,-0.0023607809,parity_forward
daily,TSLA,2026-08-17,1530,essvi,ok,,6M,0.5000000000,false,false,348.8628376421,348.5993918642,-0.0007551558,0.0007181834,-1.0514803838,32768,20260824,104,3.0000000000,true,1.0514803838,348.6879893526,-0.0005011949,0.0006546472,40000,20260824,192,0.0484099372,-0.0046397059,parity_forward
daily,TSLA,2026-08-17,1530,essvi_g05,ok,,1M,0.0833333333,false,false,341.8542754767,341.8099903041,-0.0001295440,0.0001242775,-1.0423770503,32768,20260824,104,3.0000000000,true,1.0423770503,341.8634289262,0.0000267759,0.0001384076,40000,20260824,192,0.0469282817,-0.0007571423,parity_forward
daily,TSLA,2026-08-17,1530,essvi_g05,ok,,3M,0.2500000000,false,false,344.6188541056,344.6184207636,-0.0000012575,0.0003957029,-0.0031777697,32768,20260824,104,3.0000000000,true,1.0423770503,344.5907349070,-0.0000815951,0.0003841619,40000,20260824,192,0.0478606984,-0.0023607809,parity_forward
daily,TSLA,2026-08-17,1530,essvi_g05,ok,,6M,0.5000000000,false,false,348.8628376421,348.6140889036,-0.0007130273,0.0009645981,-0.7391963166,32768,20260824,104,3.0000000000,true,1.0423770503,348.7054382201,-0.0004511785,0.0008776361,40000,20260824,192,0.0484099372,-0.0046397059,parity_forward
daily,TSLA,2026-08-17,1530,essvi_gfree,ok,,1M,0.0833333333,false,false,341.8542754767,341.8171735291,-0.0001085315,0.0001207276,-0.8989784256,32768,20260824,104,3.0000000000,true,0.9869914808,341.8623723838,0.0000236853,0.0001382269,40000,20260824,192,0.0469282817,-0.0007571423,parity_forward
daily,TSLA,2026-08-17,1530,essvi_gfree,ok,,3M,0.2500000000,false,false,344.6188541056,344.6494574473,0.0000888034,0.0003585403,0.2476804999,32768,20260824,104,3.0000000000,true,0.9869914808,344.5942163220,-0.0000714928,0.0003488004,40000,20260824,192,0.0478606984,-0.0023607809,parity_forward
daily,TSLA,2026-08-17,1530,essvi_gfree,ok,,6M,0.5000000000,false,false,348.8628376421,348.6037573341,-0.0007426423,0.0007524303,-0.9869914808,32768,20260824,104,3.0000000000,true,0.9869914808,348.6985133847,-0.0004710283,0.0006922192,40000,20260824,192,0.0484099372,-0.0046397059,parity_forward
daily,TSLA,2026-08-17,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,341.8542754767,341.7410617452,-0.0003311754,0.0002042647,-1.6213051630,32768,20260824,104,3.0000000000,true,1.6213051630,341.8749990203,0.0000606210,0.0001934364,40000,20260824,192,0.0469282817,-0.0007571423,parity_forward
daily,TSLA,2026-08-17,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,344.6188541056,344.6135896368,-0.0000152762,0.0004115042,-0.0371228429,32768,20260824,104,3.0000000000,true,1.6213051630,344.6296051335,0.0000311969,0.0003958619,40000,20260824,192,0.0478606984,-0.0023607809,parity_forward
daily,TSLA,2026-08-17,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,348.8628376421,348.5668265317,-0.0008485028,0.0007680813,-1.1047044406,32768,20260824,104,3.0000000000,true,1.6213051630,348.7211150060,-0.0004062417,0.0007017975,40000,20260824,192,0.0484099372,-0.0046397059,parity_forward
daily,TSLA,2026-08-18,1530,svi,ok,,1M,0.0833333333,false,false,337.4704742339,337.4936369524,0.0000686363,0.0001697159,0.4044187270,32768,20260824,104,3.0000000000,true,1.1448907977,337.4764309699,0.0000176511,0.0001786763,40000,20260824,192,0.0488314560,-0.0009156075,parity_forward
daily,TSLA,2026-08-18,1530,svi,ok,,3M,0.2500000000,false,false,340.0791604424,340.2418237515,0.0004783101,0.0004177780,1.1448907977,32768,20260824,104,3.0000000000,true,1.1448907977,340.1075709037,0.0000835407,0.0003984498,40000,20260824,192,0.0470787224,-0.0021410225,parity_forward
daily,TSLA,2026-08-18,1530,svi,ok,,6M,0.5000000000,false,false,344.0159601387,343.8337713104,-0.0005295941,0.0007309064,-0.7245716996,32768,20260824,104,3.0000000000,true,1.1448907977,343.8279176419,-0.0005466098,0.0006846125,40000,20260824,192,0.0465586346,-0.0037171275,parity_forward
daily,TSLA,2026-08-18,1530,ssvi,ok,,1M,0.0833333333,false,false,337.4704742339,337.4771686773,0.0000198371,0.0000920729,0.2154501824,32768,20260824,104,3.0000000000,true,1.0862697240,337.4910253543,0.0000608975,0.0001080292,40000,20260824,192,0.0488314560,-0.0009156075,parity_forward
daily,TSLA,2026-08-18,1530,ssvi,ok,,3M,0.2500000000,false,false,340.0791604424,340.2103001489,0.0003856152,0.0003549903,1.0862697240,32768,20260824,104,3.0000000000,true,1.0862697240,340.0506318818,-0.0000838880,0.0003525356,40000,20260824,192,0.0470787224,-0.0021410225,parity_forward
daily,TSLA,2026-08-18,1530,ssvi,ok,,6M,0.5000000000,false,false,344.0159601387,343.8557622306,-0.0004656700,0.0007091156,-0.6566911895,32768,20260824,104,3.0000000000,true,1.0862697240,343.8150407546,-0.0005840409,0.0006664510,40000,20260824,192,0.0465586346,-0.0037171275,parity_forward
daily,TSLA,2026-08-18,1530,essvi,ok,,1M,0.0833333333,false,false,337.4704742339,337.4242158238,-0.0001370739,0.0001381423,-0.9922660767,32768,20260824,104,3.0000000000,true,1.0912418538,337.4938874469,0.0000693786,0.0001323238,40000,20260824,192,0.0488314560,-0.0009156075,parity_forward
daily,TSLA,2026-08-18,1530,essvi,ok,,3M,0.2500000000,false,false,340.0791604424,340.1334151772,0.0001595356,0.0003645709,0.4375982519,32768,20260824,104,3.0000000000,true,1.0912418538,340.0554530673,-0.0000697113,0.0003398618,40000,20260824,192,0.0470787224,-0.0021410225,parity_forward
daily,TSLA,2026-08-18,1530,essvi,ok,,6M,0.5000000000,false,false,344.0159601387,343.7518875385,-0.0007676173,0.0007034346,-1.0912418538,32768,20260824,104,3.0000000000,true,1.0912418538,343.8362922500,-0.0005222661,0.0006620713,40000,20260824,192,0.0465586346,-0.0037171275,parity_forward
daily,TSLA,2026-08-18,1530,essvi_g05,ok,,1M,0.0833333333,false,false,337.4704742339,337.4263943628,-0.0001306185,0.0001359722,-0.9606258434,32768,20260824,104,3.0000000000,true,1.0241444530,337.4959068268,0.0000753624,0.0001356597,40000,20260824,192,0.0488314560,-0.0009156075,parity_forward
daily,TSLA,2026-08-18,1530,essvi_g05,ok,,3M,0.2500000000,false,false,340.0791604424,340.1076241221,0.0000836972,0.0003955714,0.2115856311,32768,20260824,104,3.0000000000,true,1.0241444530,340.0542034143,-0.0000733859,0.0003975228,40000,20260824,192,0.0470787224,-0.0021410225,parity_forward
daily,TSLA,2026-08-18,1530,essvi_g05,ok,,6M,0.5000000000,false,false,344.0159601387,343.7165400137,-0.0008703670,0.0008498478,-1.0241444530,32768,20260824,104,3.0000000000,true,1.0241444530,343.8602979755,-0.0004524853,0.0008832999,40000,20260824,192,0.0465586346,-0.0037171275,parity_forward
daily,TSLA,2026-08-18,1530,essvi_gfree,ok,,1M,0.0833333333,false,false,337.4704742339,337.4291155615,-0.0001225549,0.0001354796,-0.9046009409,32768,20260824,104,3.0000000000,true,1.0442346847,337.4938058529,0.0000691368,0.0001353072,40000,20260824,192,0.0488314560,-0.0009156075,parity_forward
daily,TSLA,2026-08-18,1530,essvi_gfree,ok,,3M,0.2500000000,false,false,340.0791604424,340.1304600126,0.0001508460,0.0003715850,0.4059528019,32768,20260824,104,3.0000000000,true,1.0442346847,340.0557465727,-0.0000688483,0.0003669052,40000,20260824,192,0.0470787224,-0.0021410225,parity_forward
daily,TSLA,2026-08-18,1530,essvi_gfree,ok,,6M,0.5000000000,false,false,344.0159601387,343.7499909897,-0.0007731303,0.0007403798,-1.0442346847,32768,20260824,104,3.0000000000,true,1.0442346847,343.8503330686,-0.0004814517,0.0007255925,40000,20260824,192,0.0465586346,-0.0037171275,parity_forward
daily,TSLA,2026-08-18,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,337.4704742339,337.4381300269,-0.0000958431,0.0002214906,-0.4327183737,32768,20260824,104,3.0000000000,true,0.9306822166,337.4448944077,-0.0000757987,0.0002051880,40000,20260824,192,0.0488314560,-0.0009156075,parity_forward
daily,TSLA,2026-08-18,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,340.0791604424,340.1144693202,0.0001038255,0.0004278512,0.2426672422,32768,20260824,104,3.0000000000,true,0.9306822166,339.9779839602,-0.0002975086,0.0003802938,40000,20260824,192,0.0470787224,-0.0021410225,parity_forward
